location,event,date,artists,genre
Zürich,World-Mental-Health-Day-Bipolar-Konzert-mit-Lesung,2013-10-10,[' Rudolf Holgerson '],Pop
null,Talhof-Festival,2013-10-10,['The Chickendales '],Pop
Bern,Enigma-Variationen,2013-10-10,[' Martin Fröst '],Classic
Zürich,Konzert,2013-10-10,[' Olga Scheps '],Classic
Volkshaus,Zürich,2013-10-10,['Nek '],Nek
Zürich,Musik-ohne-Strom,2013-10-10,['Milky Chance '],Pop
Zürich,Alpha-Blondy,2013-10-10,['Alpha Blondy '],
Luzern,Salonmusik,2013-10-10,"['Martin Schaefer ', ' Richard Decker ']",Classic
null,Finntroll,2013-10-10,['Finntroll '],
Basel,Mostly-Caccini,2013-10-10,"['Richard Levitt ', ' Sam Chapman ']",Classic
Solothurn,Kvelertak,2013-10-10,"['Kvelertak ', ' Arabrot ']",
Obere-Mühle,Dübendorf,2013-10-10,"[' Jenny Chi ', ' André Siqueira ', ' Ralph Sonderegger ', ' Florian Reichle ']",
Zürich,What-Josephine-Saw,2013-10-10,['What Josephine Saw '],Pop
Winterthur,Seven-Things,2013-10-10,"[' Klaus Koenig ', ' Daniel Schenker ', ' Christoph Merki ', ' Patrick Sommer ', ' Andi Wettstein ']",
Bülach,Five-Decades-Finest-Art-of-Piano-Jazz,2013-10-10,"['Monty Alexander Trio ', ' Monty Alexandr ', ' Hassan JJ Wiggins Shakur ', ' Dennis Mackrel ']",
Kloten,Hot-Shot-Blues-Band,2013-10-10,"[' Peter Hubauer ', ' Gerhard Eisen ', ' Berni Rother ']",
Basel,Chôro-Moderno-Trio,2013-10-10,"[' Rodrigo Botter Maio ', ' Oliver Pellet ', ' Floriano Inàcio Jr. ']",
Bern,The-Tribe-&-Zach-Prather,2013-10-10,"[' Zach Prather ', ' Erich Kunz ', ' Urs Baumerler ']",
Liebefeld,Marcus-Wyatt-Zar-Quartet,2013-10-10,"[' Marcus Wyatt ', ' Domenic Landolf ', ' Bänz Oester ', ' Dominic Egli ']",
Zürich,Black-Widow,2013-10-10,"['Erika Stucky ', ' Erika Stucky ', ' David Coulter ', ' Terry Edwards ', ' Michael Blair ']",
Bern,EF,2013-10-10,['EF '],
Basel,Nausea,2013-10-10,['Nausea '],
Luzern,XL-Target,2013-10-10,"[' Joseph Bowie ', ' KJ Dave Doran ', ' Christy Doran ', ' Dany Trutt ']",
Lausanne,Mozes-and-the-Firstborn,2013-10-10,['Mozes and the Firstborn '],
Reussbühl,Andy-Bilinski,2013-10-10,['Andy Bilinski '],Pop
Aarburg,Toploader,2013-10-10,['Toploader '],
Kriens,Connan-Mockasin,2013-10-10,['Connan Mockasin '],Electronic
Zürich,Dylan-Carlson,2013-10-10,['Dylan Carlson '],
Zürich,Raphael-Jost,2013-10-10,"[' Raphael Jost ', ' Andrina Bollinger ', ' Nils Fischer ', ' Raphael Walser ']",
Luzern,Jam-Session,2013-10-10,['Richard Decker '],
Bern,Heymoonshaker,2013-10-10,['Heymoonshaker '],
Zürich,Blauson,2013-10-10,['Blauson '],Pop
Zürich,The-Move-Ons,2013-10-10,['The Move-Ons '],
