location,event,date,artists,genre
Basel,Mimiko-Er-ist's,2015-04-29,"['Flurina Stucki ', ' Alena Sojer ']",Classic
Luzern,Piano-Entertainment,2015-04-29,['Dezsö Balogh '],Classic
Basel,Masterrezital,2015-04-29,['Ivan Dukhnych '],Classic
Zürich,Mono,2015-04-29,"['Mono ', ' support: Helen Money ']",
Luzern,Campus-Orchester-Luzern,2015-04-29,['Pascal Rosser '],Classic
Luzern,Campus-Orchester-Luzern,2015-04-29,['Pascal Rosser '],Classic
Luzern,Benefizkonzert-mit-Teo-Gheorghiu,2015-04-29,"[' Teo Gheorghiu ', ' Ilya Gringolts ']",Classic
Zürich,Hocico,2015-04-29,"['Hocico ', ' Torul ']",Electronic
Zürich,Jazzbaragge-Wednesday-Jam,2015-04-29,"['Tobias Meier ', ' Dominique Girod ', ' Sheldon Suter ']",
Winterthur,Lo-Pan,2015-04-29,"['Lo Pan ', ' Black Pyramid ']",
Herisau,Smokie,2015-04-29,"['Smokie ', ' Mike Craft ', ' Terry Uttley ', ' Mick McConnell ', ' Steve Pinnell ', ' Martin Bullard ']",Pop
Basel,Jazzfestival-Basel,2015-04-29,"[' Andreas Schaerer ', ' Andreas Tschopp ', ' Benedikt Reising ', ' Christoph Steiner ', ' Marco Müller ', ' Matthias Wenger ']",
Winterthur,Jazz-am-Mittwoch,2015-04-29,"[' Marta Themo ', ' Philippe Brassoud ', ' Evaristo Perez ']",
Bern,Baur-Möbes-Bühlmann-Weber,2015-04-29,['Baur-Möbes-Bühlmann-Weber '],
null,Konstantin-Wecker,2015-04-29,['Konstantin Wecker '],Pop
null,Konstantin-Wecker,2015-04-29,['Konstantin Wecker '],Pop
Zürich,Bukowski,2015-04-29,['Hank Haint '],Electronic
Baden,Heisser-Jazz-auf-18-Saiten,2015-04-29,"[' Georges Burki ', ' Urs Wäckerli ', ' Fulvio Musso ', ' Thomas Hirt ']",
Bern,Red-Hot-Peppers,2015-04-29,"[' Joel Affolter ', ' Michel Weber ', ' François Hofer ', ' Franz Biffiger ', ' Hans Steiner ']",
Lausanne,Lucy-Rose,2015-04-29,['Lucy Rose '],
Zürich,Lasse-Matthiessen,2015-04-29,['Lasse Matthiessen '],
null,Odesza,2015-04-29,['Odesza '],Pop
Zürich,ZKB-Jazzpreis,2015-04-29,"['Nolan Quinn', ' Nolan Quinn ', ' Jonathan Maag ', ' Oliver Illi ', ' Simon Quinn ', ' Brian Quinn ', ' Nils Fischer ']",
Basel,She-Keeps-Bees,2015-04-29,['She Keeps Bees '],Pop
Lausanne,Brigitte,2015-04-29,['Brigitte '],
Zürich,Paal-Nilssen-Love-Large-Unit,2015-04-29,"['Paal Nilssen Love Large Unit ', ' Thomas Johansson ', ' Mats Äleklint ', ' Julie Kjaer ']",
Zürich,Wanda-ausverkauft,2015-04-29,['Wanda '],Pop
Luzern,Jam-Night,2015-04-29,"['Alessandra Murer ', ' Claudio Berger ', ' Christian Winiker ', ' Rafi Woll  ']",
