location,event,date,artists,genre
Zürich,Nuggi-Konzert,2015-11-21,"['Asa Konishi ', ' Silviya Savova-Hartkamp ', ' Frauke Tometten Molino ', ' Albert Hartkamp ']",Classic
Zürich,Kammermusik,2015-11-21,"['Asa Konishi Jankowska ', ' Silviya Savova-Hartkamp ', ' Frauke Tometten Molino ', ' Albert Hartkamp ']",Classic
Bern,Bernische-Chopin-Gesellschaft,2015-11-21,['Mateusz Borowiak '],Classic
Zürich,Monte-Carlo,2015-11-21,['Monte Carlo '],Pop
Bern,Geistliches-Konzert-zur-170.-Cäcilienfeier-der-Berner-Liedertafel,2015-11-21,[' Imre Gajdos '],Classic
Thalwil,Alexander's-Feast,2015-11-21,"[' Fanziska Zimmerli ', ' Daniel Bentz ', ' Peter Brechbühler ']",Classic
Wallisellen,This-Shining-Night,2015-11-21,[' Christoph Küderli '],Classic
Zug,Unsere-Orgel-wird-20-Jahre,2015-11-21,"['Gabor Nemeti ', ' Beat Hodener ', ' Verena Zemp ']",Classic
Luzern,Lucerne-Festival-am-Piano,2015-11-21,['Sir András Schiff '],Classic
Zürich,Greeen,2015-11-21,['Greeen '],
null,Defused,2015-11-21,"['Defused ', ' Violent Affair ', ' Wärters Schlechte ', ' Waste of Ammo ']",
Baden,Badener-Meisterkonzerte,2015-11-21,['Andreas von Wangenheim '],Classic
Winterthur,Winterthurer-Streichquartett,2015-11-21,"['Roberto González Monjas ', ' Pär Näsbom ', ' Jürg Dähler ', ' Cäcilia Chmel ']",Classic
Zürich,Akademisches-Kammerorchester-Zürich-&-Choeur-Laudate-Deum,2015-11-21,"['Laurence Guillod ', ' Annina Haug ', ' Valerio Contaldo ', ' Rudolf Rosen ']",Classic
Zürich,John-Grant,2015-11-21,['John Grant '],Pop
Zürich,Erscheinung,2015-11-21,"[' Hannes Bärtschi ', ' Thomas Demenga ']",Classic
Solothurn,Spektrum-Akzente-Crossover,2015-11-21,"[' Marielle Oggier ', ' Marc Bätscher ', ' Ursula Hächler ', ' zu Gast: Gregor Loepfe ']",Classic
Weinfelden,Orchesterverein-Zürich,2015-11-21,[' Ignazio Pisana '],Classic
Zürich,Miserere-,2015-11-21,"[' Aurea Marston ', ' Timo Klieber ', ' William Lombardi ']",Classic
Zürich,Griz,2015-11-21,['Griz '],Electronic
Buchs,Naturstimmen-on-Tour,2015-11-21,"['Mariana Sadovska ', ' Outi Pulkkinen ']",
Wetzikon,Coldspell,2015-11-21,['Coldspell '],
Solothurn,Schandmaul,2015-11-21,"['Schandmaul ', ' Schandmäulchen ']",
Pratteln,Fish,2015-11-21,"['Fish ', ' LAzuli ']",
Basel,Feuer-Ignis,2015-11-21,"[' Isabelle Schnöller ', ' Karin Dornbusch ', ' Bastian Pfefferli ', ' Helena Winkelman ', ' Mirka Scepanovic ', ' Alessandro DAmico ']",Classic
null,Belle-and-Sebastian-abgesagt,2015-11-21,"['Belle and Sebastian ', ' Other Lives ']",Pop
Basel,Söhne-Mannheims,2015-11-21,['Söhne Mannheims '],
null,Maitre-Gims,2015-11-21,['Maitre Gims '],
Basel,Missa-solemnis,2015-11-21,"[' Marion Ammann ', ' Katja Starke ', ' Jörg Dürmüller ', ' Martin Achrainer ', ' Christoph Hesse ']",Classic
Winterthur,Antilopen-Gang,2015-11-21,['Antilopen Gang '],
Zürich,One-Thousand-Notes-for-You-and-One-for-Me,2015-11-21,"['Satoko Inoue ', ' Hildegard Kleeb ', ' Lara Stanic ', ' Olga Kokcharova ']",Classic
Basel,Burning-Bright,2015-11-21,['Les Percussions de Strasbourg '],
Montreux,Oslo-Gospel-Choir,2015-11-21,['Oslo Gospel Choir '],
Zürich,The-Pride,2015-11-21,"[' Samantha Crain ', ' Phill Duke ']",
Lausanne,The-Jon-Spencer-Blues-Explosion-abgesagt,2015-11-21,['The Jon Spencer Blues Explosion '],
Bern,Saint-Ghetto,2015-11-21,"['Bianca Casady & The C.I.A. ', ' Wrangler ', ' Bohren & Der Club Of Gore ']",Pop
Basel,Sverrisson-Arnalds,2015-11-21,"['Sverrisson-Arnalds ', ' Ólöf Arnalds ', ' David Thor Jónsson ', ' Skúli Sverrisson ', ' Magnús Trygvason Eliassen ']",
Zürich,Naked,2015-11-21,"[' Branislav Radojkovic ', ' Goran Milosevic ', ' Djordje Mijuskovic ', ' Ivan Teofilovic ', ' Amir Gwirtzman ']",
Winterthur,Marant,2015-11-21,['Marant '],
Baden,Martin-Baschung-&-Big-B.-Tonic,2015-11-21,"[' Martin Baschung ', ' Sandro Vanetti ', ' Jürg Amrein ', ' Imad Barnieh ']",
Winterthur,Call-Me-Kat,2015-11-21,['Call Me Kat '],Pop
Cham,Laurence-Jones,2015-11-21,['Laurence Jones '],
Rubigen,Ten-Years-After,2015-11-21,['Ten Years After '],
Zürich,Country-Punk-Night,2015-11-21,['Circus Rhapsody '],
null,Abstürzende-Brieftauben,2015-11-21,['Abstürzende Brieftauben '],
Basel,Impro-Duos,2015-11-21,"[' Markus Stauss ', ' Kilian Dellers ']",
Baden,Trash-Town-Rockabilly-Day,2015-11-21,[' The Round Boys '],
Zürich,Kaki-King,2015-11-21,['Kaki King '],
null,Al-Terego-&-the-Hi-Qs,2015-11-21,"[' Alex von Ziegler ', ' Felix Muller ', ' Beat Gadola ', ' Andy Margharitis ']",
Bern,The-Fugitives,2015-11-21,['The Fugitives '],
Zürich,Picco-Sounds,2015-11-21,"[' Andi Bissig ', ' Valentin Baumgartner ', ' Jonas Künzli ', ' Adrian Böckli ']",
Bern,Sonic-Movements,2015-11-21,"['Jan Heinke ', ' Don Li ']",
Sankt-Gallen,Ducktails,2015-11-21,['Ducktails '],Pop
Zürich,Cheibe-Balagan,2015-11-21,"[' Laura Münst ', ' Edouard Mätzener ', ' Hitomi Niikura ', ' Adrian Hofer ', ' Marius Schneider ', ' Adam Arend ', ' Florian Kolb ']",
Zug,Karaoke-Till-Death,2015-11-21,['Karaoke Till Death '],Pop
null,Los-Scratchos,2015-11-21,[' Troyboi '],Electronic
