location,event,date,artists,genre
Bern,Orgelpunkt-zum-Wochenschluss,2013-08-09,['Jürgen Sonnentheil '],Classic
Basel,Open-Air-Basel,2013-08-09,['Tim Neuhaus '],Pop
Luzern,Piano-Entertainment,2013-08-09,['Fabienne Ambuhl '],
Schaffhausen,Stars-in-Town,2013-08-09,"['Silbermond ', ' Luxuslärm ']",Pop
Basel,Orgelspiel-zum-Feierabend,2013-08-09,['Pavel Kohout '],Classic
Crans-Montana,Sommets-du-classique,2013-08-09,['Maya Levy '],Classic
Heiternplatz,Zofingen,2013-08-09,"['Noah & the Whale ', ' Jessie J ', ' Pitbull ']",Pitbull
Kaserne,Basel,2013-08-09,"['Gus Gus ', ' Kettcar ', ' John Grant ']",
Lichtensteig,Jazztage-Lichtensteig,2013-08-09,['Frank Roberscheuten International Hiptett '],
null,Schubertiade-VI-Mignon-Lieder,2013-08-09,[' Nuria Rial '],Classic
Frauenfeld,Sommerloch,2013-08-09,"[' Tim Hurley ', ' Lukas Gabric ', ' Christoph Neuhaus ', ' Mátyás Gayer ', ' Norbert Farkas ', ' Manuel Weyand ']",
Birmenstorf,Convoy-to-Remember,2013-08-09,['Münchner Zwietracht '],traditional
Zürich,Kettcar,2013-08-09,"['Kettcar ', ' Tim Neuhaus ']",Pop
null,Guillaume-Perret-&-The-Electric-Epic,2013-08-09,"[' Guillaume Perret ', ' Philippe Bussonnet ', ' Jim Grandcamp ', ' Yoann Serra ']",
St.-Moritz,Festival-da-Jazz,2013-08-09,"['Sinne Eeg ', ' Sinne Eeg ', ' Morten Ramsboel ', ' Jacob Christoffersen ', ' Martin Nielsen ']",
Winterthur,Beth-Wimmer,2013-08-09,['Beth Wimmer '],Pop
Düdingen,Suuns,2013-08-09,['Suuns '],
Schaffhausen,Stars-in-Town,2013-08-09,['Too Many Ts '],
St.-Moritz,Festival-da-Jazz,2013-08-09,"['Matteo Brancaleoni ', ' Matteo Brancaleoni ', ' Giampaolo Petrini ', ' Roberto Chiriaco ', ' Nino La Piana ']",
