,location,event,date,artists,genre
0,Luzern,Lucerne-Festival-am-Piano,2014-11-28,['Benjamin Grosvenor '],['Classic']
1,Z?rich,Werner-und-Company,2014-11-28,['Werner und Company '],['Pop']
2,Luzern,Lucerne-Festival-am-Piano,2014-11-28,['Aaraon Goldberg '],"['Jazz', 'Blues', 'Soul']"
3,Basel,Orgelspiel-zum-Feierabend,2014-11-28,['Douglas Bruce '],['Classic']
4,Luzern,Lucerne-Festival-am-Piano,2014-11-28,['Dirk Raufeisen '],"['Jazz', 'Blues', 'Soul']"
5,Luzern,Lucerne-Festival-am-Piano,2014-11-28,['Ehud Asherie '],"['Jazz', 'Blues', 'Soul']"
6,Dietikon,Feierabendmusik-in-der-Kirche,2014-11-28,"['Olga Stepien ', ' Bernhard H?rler ']",['Classic']
7,Z?rich,DAF,2014-11-28,"['DAF ', ' support: Schramm ']",['Pop']
8,Z?rich,Angus-&-Julia-Stone,2014-11-28,[' Julia Stone '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
9,Z?rich,Hildegard-erleuchtet,2014-11-28,"[' Ann Allen ', ' Silke Schulz ', ' Corina Marti ', ' Marie Bournisien ', ' Anna Danilevskaia ', ' Anna Miklashevich ', ' Yukie Sato ']",['Classic']
10,-Alte-Kirche,Boswil,2014-11-28,"[' Egidius Streiff ', ' Daphn? Schneider ', ' Mariana Dougthy ', ' Walter Grimmer ']",['Classic']
11,Z?rich,B?hmische-Weihnacht,2014-11-28,"[' Leticia Kahraman ', ' Barbara La Faro ', ' Michaela Unsinn ']",['Classic']
12,Bern,Brahms-Vierte,2014-11-28,"[' Sebastian Manz ', ' works by Jean-Luc Darbellay ']",['Classic']
13,Luzern,Lucerne-Festival-am-Piano,2014-11-28,['Paul Lewis '],['Classic']
14,null,D?troit,2014-11-28,['D?troit '],['Pop']
15,Altikon,Christy-Doran-New-Bag,2014-11-28,"[' Christy Doran ', ' Sarah Buechi ', ' Vincent Membrez ', ' Lionel Friedli ']","['Jazz', 'Blues', 'Soul']"
16,Basel,Rhythm-Is-It,2014-11-28,"['Fabien Ruiz ', ' Julio Azcano ', ' Volker Biesenbender ']","['Jazz', 'Blues', 'Soul']"
17,null,Nazareth,2014-11-28,['Nazareth '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
18,Kriens,A-Winged-Victory-For-The-Sullen,2014-11-28,['A Winged Victory For The Sullen '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
19,Z?rich,Denn-wie-man-sich-bettet-Ein-kurtweilliger-Liederabend,2014-11-28,"['Christian Jott Jenny ', ' Edward Rushton ']",['Pop']
20,Z?rich,Angelo-Kelly,2014-11-28,['Angelo Kelly '],['Pop']
21,Z?rich,Konzert,2014-11-28,['Christian Wolfarth '],['Classic']
22,Luzern,Lucerne-Festival-am-Piano,2014-11-28,['Bernd Lhotzky '],"['Jazz', 'Blues', 'Soul']"
23,Z?rich,Unerh?rt,2014-11-28,"[' Barbara Wehrli Wutzl ', ' Christoph Grab ', ' Reto Suhner ', ' Thomi Geiger ', ' Kris Davis ', ' Chico Freeman ']","['Jazz', 'Blues', 'Soul']"
24,Z?rich,Hannes-Wader,2014-11-28,['Hannes Wader '],['Pop']
25,Thun,Thun-750-Jahre,2014-11-28,"['Alexandre Dubach ', ' Andreas Graf ']",['Classic']
26,Z?rich,Iceage,2014-11-28,['Iceage '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
27,Unter?geri,Chorkonzert-Es-werde-Licht,2014-11-28,"[' Stephanie Pfeffer ', ' Susannah Haberfeld ']",['Classic']
28,Dietikon,Cristiano-Ara?jo,2014-11-28,['Cristiano Ara?jo '],"['world', 'music']"
29,Aarau,Hellvetica,2014-11-28,['Hellvetica '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
30,Buchs,Das-Grossm?tterchen-Hatz-Orkestar,2014-11-28,"[' Franziska Hatz ', ' Richie Winkler ', ' Julian Pieber ', ' Simon Schellnegger ']","['world', 'music']"
31,Winterthur,Lukas-Bosshardt-Organ-Band,2014-11-28,"[' Lukas Bosshardt ', ' Sara Cantina ', ' Sacho Fender ', ' Dani L. Schmid ']","['Jazz', 'Blues', 'Soul']"
