location,event,date,artists,genre
Falera,Sommerkonzerte-Falera,2013-08-04,['Peter Somodari '],Classic
Binningen,Konzert,2013-08-04,[' Christian Leitherer '],Classic
Rougemont,Early-Fusion-II-La-viole-du-roi-soleil,2013-08-04,"['Jordi Savall ', ' Pierre Hantaï ', ' Xavier Díaz-Latorre ']",Classic
Feuerthalen,Keith-Thompson,2013-08-04,['Keith Thompson '],
Luzern,Schwyzerörgeli-Duo-Schueler-Rösli,2013-08-04,"[' Isodor Schueler ', ' Marfred Rösli ', ' Seebi Grätzer ']",traditional
Verbier,Verbier-Festival,2013-08-04,[' Janine Jansen '],Classic
Winterthur,Hitsköpfe,2013-08-04,"[' Herbi Hämmerli ', ' Adelbert von Sales ', ' Adrian Amstutz ', ' Billy Minelly ']",Pop
Komplex-457,Zürich,2013-08-04,['Slayer '],Slayer
Thun,Am-Schluss,2013-08-04,['Dikanda '],
Basel,D.R.I.-abgesagt,2013-08-04,"['D.R.I. ', ' Wicca ']",
Zürich,Dionne-Reid,2013-08-04,['Dionne Reid '],
Verbier,Verbier-Festival,2013-08-04,"['Natalie Dessay ', ' Stella Grigorian ', ' Shani Diluka ']",Classic
Silvaplana,Konzert,2013-08-04,"['Hakan Hardenberger ', ' Jonathan Scott ']",Classic
Luzern,Nicolas-Huart-&-Jakob-Hummel,2013-08-04,['Nicolas Huart & Jakob Hummel '],Pop
Dracula-Club,St.-Moritz,2013-08-04,"[' Dieter Meier ', ' Tobias Preisig ', ' Ephrem Lüchinger ', ' Nicolas Rüttimann ', ' James Varghese ', ' Alessandro Giannelli ']",
