location,event,date,artists,genre
Gstaad,Matinée-des-jeunes-étoiles-III,2013-08-03,['Andriy Dragan '],Classic
Arosa,Abschlusskonzert-Barockgesangskurs,2013-08-03,"[' Beatrice Voellmy ', ' conductor: Alexander Seidel ']",Classic
Brunnadern,Open-Ear-Festival,2013-08-03,['Götz Widmann '],Pop
Moortal,Gränichen,2013-08-03,"['Gojira ', ' Agnostic Front ', ' The Sorrow ']",
Gränichen,Openair-Gränichen,2013-08-03,"['Audrey Horne ', ' The Haverbrook Disaster ']",
Verbier,Verbier-Festival,2013-08-03,"['Vilde Frang ', ' Michail Lifits ']",Classic
Luzern,Piano-Entertainment-Blue-Soul-&-Me,2013-08-03,['Mark Tenger '],
Verbier,Verbier-Festival,2013-08-03,"[' Martin Fröst ', ' Menahem Pressler ', ' Yuja Wang ']",Classic
Saanen,A-Water-Music,2013-08-03,"['Viktoria Mullova ', ' conductor: Ottavio Dantone ']",Classic
Place-Nova-Friburgo,Estavayer-le-Lac,2013-08-03,"['Alex Hepburn ', ' Kill It Kid ']",
Thun,Am-Schluss,2013-08-03,['17 Hippies '],
Verbier,Verbier-Festival,2013-08-03,[' Frans Helmerson '],Classic
Frauenfeld,Sommerloch,2013-08-03,"[' Domi Schreiber ', ' Peter Finc ']",Pop
Falera,Sommerkonzerte-Falera,2013-08-03,[' Peter Vogel '],Classic
null,Summer-Heat-Vol.-2,2013-08-03,[' live: Melokind '],
St.-Moritz,Festival-da-Jazz,2013-08-03,"['Aga Zaryan ', ' Aga Zaryan ', ' Michal Tokaj ', ' David Doruzka ', ' Andzej Swies ', ' Lukasz Zyta ']",
St.-Moritz,Festival-da-Jazz,2013-08-03,"[' Michael Bucher ', ' Thomas Bauser ', ' Pius Baschnagel ']",
