location,event,date,artists,genre
null,Les-Naufrages,2015-03-24,"['Les Naufrages ', ' Brassens not Dead ']",
Aarau,Kolossal,2015-03-24,[' Varvara '],Classic
Zürich,Day-&-Taxi,2015-03-24,"[' Christoph Gallio ', ' Silvan Jeger ', ' David Meier ']",
Zürich,Lilly-Thornton,2015-03-24,"[' Lilly Thornton ', ' Patrick Sommer ', ' Tony Renold ']",
Bern,Selah-Sue,2015-03-24,"['Selah Sue ', ' support: Gabriel Rios ']",Pop
Zürich,Eroica-Klavierabend,2015-03-24,['Konstantin Scherbakov '],Classic
Luzern,Chorkonzert-Der-Tod-Jesu,2015-03-24,"[' Katharina Persicke ', ' Gabriela Bügler ', ' Nino Aurelio Gmünder ', '  Christopher Tonkin ']",Classic
Zürich,Ein-gLiederabend,2015-03-24,"['Graziella Rossi ', ' Rea Claudia Kost ', ' Daniel Bentz ', ' Helmut Vogel ', ' Daniel Fueter ']",traditional
Zürich,Siena-Root,2015-03-24,['Siena Root '],
Zürich,Dark-Horses,2015-03-24,['Dark Horses '],
Zürich,Olli-Schulz,2015-03-24,['Olli Schulz '],Pop
Winterthur,Rafale,2015-03-24,"['Maki Wiederkehr ', ' Daniel Meller ', ' Flurin Cuonz ']",Classic
Solothurn,John-Coffey,2015-03-24,['John Coffey '],
Zürich,Wallace-Roney-Group-feat.-Lenny-White-&-Buster-Williams,2015-03-24,"[' Wallace Roney ', ' Benjamin Solomon ', ' Victor Gould ', ' Buster Williams ', ' Lenny White ']",
Basel,Braziliana-feat.-Portinho,2015-03-24,"['Braziliana feat. Portinho ', ' Michael Arlt ', ' Klaus Mueller ', ' Kip Reed ', ' Thelma Porto ']",
Zürich,Jean-Paul-Brodbeck-Trio,2015-03-24,"[' Jean-Paul Brodbeck ', ' Matthias Pichler ', ' Andreas Pichler ']",
