location,event,date,artists,genre
Zürich,Präsentation-Master-of-Arts-in-Musikpädagogik,2015-06-19,['Natia Janikashvili '],Classic
Zürich,Präsentation-Master-of-Arts-in-Musikpädagogik,2015-06-19,['Ursina Thöny '],Classic
Basel,Masterrezital,2015-06-19,[' Jorge Manuel Fuentes Arce '],Classic
Hinwil,Rock-the-Ring,2015-06-19,"['Nightwish ', ' Limp Bizkit ', ' Papa Roach ']",
Zürich,Rezital-Master-Music-Performance-Konzert,2015-06-19,['Sawako Miura '],Classic
Basel,Orgelspiel-zum-Feierabend,2015-06-19,['Susanne Doll '],Classic
Gerlafingen,Rockabilly-Stomp-Rock'n'Roll-Weekender-#9,2015-06-19,"['The Hidden Charms ', ' Carl and the Rhythem All Stars ', ' Wild Boogie Combo ', ' DJ Spy ']",
Zürich,Rezital-Master-Music-Performance-Konzert,2015-06-19,['Yauheni Spiridonov '],Classic
Arbon,Christoph-Stiefel-Inner-Language-Trio,2015-06-19,"[' Christoph Stiefel ', ' Arne Huber ', ' Kevin Chesham ']",
Basel,AMG-Solistenabend,2015-06-19,['Krystian Zimerman '],Classic
Winterthur,Klassische-Quartett-und-Quintettkunst,2015-06-19,"[' Roberto González Monjas ', ' Pär Näsbom ', ' Jürg Dähler ', ' Cäcilia Chmel ', ' Valérie Slavik ']",Classic
Zürich,Stiftung-Frauenhaus-Zürich-Benefizkonzert,2015-06-19,"[' John Wolf Brennan ', ' Tony Majdalani ']",Classic
Zürich,Festspiele-Zürich-Helden-nach-Shakespeare,2015-06-19,[' Michael Barenboim '],Classic
Bern,Beethoven-in-Bern,2015-06-19,"[' Alexej Gorlatch ', ' Christian Chamorel ']",Classic
Zürich,Ein-Sommernachtskonzert,2015-06-19,"[' Jonathan Gaus ', ' Franziska Ammer ', ' Grzegorz Mackiewicz ']",Classic
Zürich,Kammermusik-Konzert,2015-06-19,"[' Saskia Hein ', ' Mihai Cocea ', ' Sara Franchini ']",Classic
Frenkendorf,Luftige-Windspiele,2015-06-19,"['Wolfgang Lehner ', ' Michaela Hüttich ', ' Anne Borkowski ']",Classic
Dornach,Bärlauch,2015-06-19,"[' Franziska Maria von Arb ', ' David Schönhaus ']",Pop
Rheinfelden,DixieOnAir,2015-06-19,"[' Silvain Bohnenblust ', ' Joachim Bohnenblust ', ' Serge Käslin ', ' Amin Mokdad ', ' Cyprien Rochat ', ' Philippe Balmer ', ' Daniel Palma ']",
Basel,Go!-C!-Art!,2015-06-19,['Frank Castro & K7 '],
Winterthur,Erich-Fischer-Quartet,2015-06-19,"[' Vasko Atanasovski ', ' Erich Fischer ', ' Silvan Jeger ', ' Benno Kaiser ']",
Basel,Masterrezital,2015-06-19,[' Céline Pasche '],Classic
Luzern,Gästival,2015-06-19,['Simone Zgraggen '],Classic
Basel,Tiago-Barros-e-grupo,2015-06-19,"[' Tiago Barros ', ' Oliver Pellet ', ' Simone Bollini ', ' Dudu Penz ', ' Fernando Delgado ']",
Winterthur,Danava,2015-06-19,"['Danava ', ' Sunder ']",
Baden,From-Swing-to-Bebop,2015-06-19,"[' Toni Donadio ', ' Nic Niedermann ']",
Zürich,Dave's-Playground,2015-06-19,"[' Dave Germann ', ' Andreas Achermann ', ' Marcel Frautschi ', ' Paul Amareller ']",
Zürich,Oh-Land,2015-06-19,"['Oh Land ', ' Luisa ']",Pop
Zürich,Musik-im-Rausch,2015-06-19,"['Jacqueline Ott ', ' Deborah Marchetti ', ' Mateusz Szczepkowski ']",Classic
Düdingen,Russian-Circles,2015-06-19,['Russian Circles '],
null,One-Night-in-Bangkok,2015-06-19,['DJs Buddah '],
