,location,event,date,artists,genre
0,Luzern,Lunchkonzert,2013-03-14,"['Reto Bieri ', ' Herbert Schuch ']",['Classic']
1,Winterthur,Chiaroscuro,2013-03-14,[' Andreas Stahel '],['Classic']
2,Zürich,Migros-Kulturprozent-Classics,2013-03-14,[' Katia und Marielle Labèque '],['Classic']
3,Zürich,Migros-Kulturprozent-Classics,2013-03-14,"[' Katia Labèque ', ' Marielle Labèque ']",['Classic']
4,Zürich,Thursday-Night-Jazz,2013-03-14,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Joel Reiff ', ' Rolf Lyssy ']","['Jazz', 'Blues', 'Soul']"
5,Winterthur,Ueli-Kempter-Trio,2013-03-14,"[' Kevin Chesham ', ' Andreas Aeberhard ', ' Ueli Kempter ']","['Jazz', 'Blues', 'Soul']"
6,Basel,AMG-Solistenabend,2013-03-14,['Arcadi Volodos '],['Classic']
7,Centre-de-Congrès-le-Régent,Crans-Montana,2013-03-14,"['The Heavy ', ' The Kills ', ' Black Rebel Motorcycle Club ']","['Black', 'Rebel', 'Motorcycle', 'Club']"
8,Winterthur,Abonnementskonzert,2013-03-14,[' Martin Helmchen '],['Classic']
9,Centre-de-Congrès-le-Régent,Crans-Montana,2013-03-14,['Simian Mobile Disco '],"['Simian', 'Mobile', 'Disco']"
10,Jenseits-im-Viadukt,Zürich,2013-03-14,"[' Lukas Roos ', ' Joel Graf ', ' Olivier Zurkirchen ', ' Jeremias Keller ', ' Gregor Lisser ']",['Pommelhorse']
11,MAAG-Halle,Zürich,2013-03-14,['Sunrise Avenue '],"['Sunrise', 'Avenue']"
12,Luzern,Salonmusik,2013-03-14,"['Martin Schaefer ', ' Richard Decker ']",['Classic']
13,Zürich,Tom-Lüneburger,2013-03-14,['Tom Lüneburger '],['Pop']
14,Zürich,Moran,2013-03-14,['Moran '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
15,Zürich,Broadway-Calls,2013-03-14,"['Broadway Calls ', ' Gnarwolves ', ' Great Cynics ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
16,Theater-am-Gleis,Winterthur,2013-03-14,"[' Anna Kaenzig ', ' Raphael Walser ', ' Roman Ziegler ', ' Micha Sportelli ']","['Micha', 'Sportelli']"
17,Kloten,Baumli-Schenker-Quartett,2013-03-14,"[' Beat Baumli ', ' Daniel Schenker ', ' Raffaele Bossard ', ' Elmar Frey ']","['Jazz', 'Blues', 'Soul']"
18,Lugano,Concerti-Dell'auditorio-2013,2013-03-14,['Detlef Roth '],['Classic']
19,Zürich,Jeremiah-Jae,2013-03-14,['Jeremiah Jae '],"['Jazz', 'Blues', 'Soul']"
20,Zürich,Erika-Stucky-Bubbles-&-Bangs,2013-03-14,"[' Erika Stucky ', ' Marc Unternährer ', ' Lucas Niggli ']","['Jazz', 'Blues', 'Soul']"
21,Liebefeld,Kompost-3,2013-03-14,"[' Martin Eberle ', ' Benny Omerzell ', ' Manu Mayr ', ' Lukas Koenig ']","['Jazz', 'Blues', 'Soul']"
22,Basel,Circle-3,2013-03-14,"[' David Friesen ', ' Greg Goebel ', ' Charlie Doggett ']","['Jazz', 'Blues', 'Soul']"
23,Luzern,Bachelorprojekt-Konzerte,2013-03-14,"[' Daniel Stocker ', ' Sibyl Hofstetter ', ' Linda Vogel ', ' Sebastian Strinning ', ' Vincent Glanzmann ', ' Miro Maurer ', ' Pirmin Huber ', ' Fränggi Gehrig ', ' Lukas Gernet ', ' Samuel Leipold ', ' Chrigi Zünd ', ' Lukas Traxel ', ' Marie Krüttli ', ' Martin Perret ']","['Jazz', 'Blues', 'Soul']"
24,Lausanne,Keny-Arkana,2013-03-14,['Keny Arkana '],"['Hip', 'Hop', ""R'n'B""]"
25,Bar-Rossi,Zürich,2013-03-14,"[' Miriam Crespo ', ' Steve Grob ', ' Stefan Huber ', ' Dionys Müller ', ' Tarzis Müller ']","['Miriam', 'Crespo']"
26,null,Hifi-Spitfires,2013-03-14,['Hifi-Spitfires '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
27,Zürich,Herbie-Kopf-Swilit,2013-03-14,"[' Mindaugas Vadoklis ', ' ', ' Dimitrij Golovanov ', ' Herbie Kopf ', ' Marijus Aleksa ']","['Jazz', 'Blues', 'Soul']"
28,Lausanne,Inferno-Festival,2013-03-14,"['Hell Militia ', ' Imperium Dekadenz ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
29,Bern,Komplex-98,2013-03-14,"[' Thomas Tavano ', ' Samuel Mösching ', ' Tobias Hunziker ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
30,Winterthur,Agent-Side-Grinder,2013-03-14,['Agent Side Grinder '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
31,Bern,Harmful,2013-03-14,['Harmful '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
32,Luzern,Jam-Session,2013-03-14,['Richard Decker '],"['Jazz', 'Blues', 'Soul']"
33,Pontresina,Los-Terribles-de-Tijuana,2013-03-14,['Los Terribles de Tijuana '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
