location,event,date,artists,genre
Basel,Sonntagsmatinee,2015-07-12,"['Hristo Kouzmanov ', ' Nadia Belneeva ']",Classic
Ernen,Musikdorf-Ernen-Klavierrezital,2015-07-12,['Beatrice Berrut '],Classic
Zürich,D.O.A.,2015-07-12,['D.O.A. '],
Pratteln,Soulfly,2015-07-12,['Soulfly '],
Montreux,Montreux-Jazz-Festival,2015-07-12,"['Toto ', ' Los Lobos ']",
Locarno,Moon-and-Stars,2015-07-12,"['Santana ', ' Gianna Nannini ']",
null,Stimmen,2015-07-12,['Patti Smith '],
Montreux,Montreux-Jazz-Festival,2015-07-12,"['Leon Bridges ', ' Ruthie Foster ']",
Zürich,Festspiele-Zürich-Philharmonisches-Konzert,2015-07-12,[' Lise de la Salle '],Classic
Montreux,Montreux-Jazz-Festival,2015-07-12,"['Foals ', ' Kid Wise ']",
St.-Moritz,Festival-da-Jazz,2015-07-12,"[' David Sanborn ', ' Ricky Peterson ', ' Nicky Moroch ', ' Richard Patterson ', ' Gene Lake ']",
Düdingen,King-Gizzard-&-The-Lizard-Wizard,2015-07-12,['King Gizzard & The Lizard Wizard '],
