location,event,date,artists,genre
Winterthur,Winterthurer-Musikfestwochen,2016-08-24,['Deine Freunde '],Pop
Glattbrugg,Zürich-Openair,2016-08-24,"['The Last Shadow Puppets ', ' Foals ', ' Die Antwoord ', ' M83 ']",
Winterthur,Winterthurer-Musikfestwochen,2016-08-24,"['Meute ', ' The Sweet Life Society ']",
Zürich,Jazz-Arcades,2016-08-24,"[' René Mosele ', ' François Lana ', ' Raphael Walser ']",
Basel,Altstadt-Serenaden-2016,2016-08-24,"[' Olivia Steimel ', ' Jonas Tschanz ', ' Karolina Öhman ']",Classic
Saanen,Musique-&-Famille-XVI-Jeremy-Menuhin-&-Friends,2016-08-24,"['Henning Kraggerud ', ' Mookie Menuhin ', ' Jeremy Menuhin ', ' Johannes Moser ']",Classic
Zürich,Thee-Oh-Sees,2016-08-24,"['Thee Oh Sees ', ' support: Magnetix ']",
Bern,Reverend-Beat-Man-und-Brett-Newski,2016-08-24,['Reverend Beat-Man und Brett Newski '],
Winterthur,Winterthurer-Musikfestwochen,2016-08-24,['Grandbrothers '],Electronic
Basel,Magno-Alexandre-&-Mike-Eckroth-Quartet,2016-08-24,"[' Magno Alexandre ', ' Mike Eckroth ', ' Stephan Kurmann ', ' Julio Barreto ']",
Lausanne,Miike-Snow,2016-08-24,['Miike Snow '],Pop
Zürich,Zürcher-Theater-Spektakel,2016-08-24,['Maarja Nuut '],
Winterthur,Fugu-Mango,2016-08-24,['Fugu Mango '],Pop
