location,event,date,artists,genre
Schaffhausen,Stars-in-Town,2015-08-06,"['Die Fantastischen Vier ', ' Andreas Bourani ']",
Saanen,Gstaad-Menuhin-Festival-Early-Fusion-II,2015-08-06,"['Jordi Savall ', ' Andrew Lawrence-King ', ' Frank McGuire ']",Classic
Baden,Furiose-Weltmusik,2015-08-06,"[' Egon Egemann ', ' Sascha Lackner ', ' Urs Huber ', ' Guido Kurth ']",
Zürich,Jazz-&-Voice-Nr.-28,2015-08-06,"[' Susanna Peter ', ' Ivan Kubias ', ' Jörg Bohni ', ' Jan Zeman ', ' Jirka Hoppe ', ' Ivan Hrdina ', ' Miro Steiner ']",
Pratteln,Thunder,2015-08-06,['Thunder '],
Basel,Im-Fluss,2015-08-06,['The Sonics '],
Solothurn,Honig,2015-08-06,['Honig '],
Winterthur,Max-Petersen's-The-Jam,2015-08-06,"[' Max Petersen ', ' Johannes Höcketstaller ', ' Frederik Mademann ', ' Maximilian Stadtfeld ']",
Avegno,Magic-Blues-Festival,2015-08-06,"['Dana Fuchs ', ' Elli de Mon ']",
St.-Moritz,Festival-da-Jazz,2015-08-06,"[' Candy Dulfer ', ' Ulco Bed ', ' Arjen Mooijer ', ' Manuel Hugas ', ' Ruben van Roon ']",
Lausanne,Tyga,2015-08-06,['Tyga '],
