location,event,date,artists,genre
Klosters,Vertontes-Nordlicht,2016-03-27,['Yannick Délez '],
Feuerthalen,David-Waddell,2016-03-27,['David Waddell '],
Fischingen,Von-Tradition-bis-Moderne,2016-03-27,[' Andrew Pae '],Classic
Klosters,Groove-Duo,2016-03-27,"[' Barbara Dennerlein ', ' Pius Baschnagel ']",
Zürich,Festliches-Osterkonzert-Die-Moldau,2016-03-27,[' Andrei Gavrilov '],Classic
Zürich,Hits-Recycled-Boney-M.-vs.-Bee-Gees,2016-03-27,"[' Mario Scarton ', ' Andreas Peter ', ' Jenny Chi ', ' Kevin Chesham ', ' Fabio Pinto ', ' Domi Chansorn ']",
Wetzikon,Jaded-Heart,2016-03-27,['Jaded Heart '],
Bern,K.I.Z,2016-03-27,"['K.I.Z ', ' Flexis ']",
Klosters,Peirani-Parisien,2016-03-27,"['VIncent Peirani ', ' Emile Parisien ']",
Jona,Musik-muss-sein,2016-03-27,"[' Edward Rushton ', ' Nina Eleta ', ' Samuel Zünd ']",
Bern,The-Cesarians,2016-03-27,['The Cesarians '],
Zürich,Rachel-Ries,2016-03-27,['Rachel Ries '],
Zürich,The-Mouse-Outfit,2016-03-27,['The Mouse Outfit '],
Klosters,Wenn-Chopin-mit-dem-Tango-flirtet,2016-03-27,"['Goran Kovaevi ', ' Isabella Pincsek-Huber ']",
