location,event,date,artists,genre
null,SnowpenAir,2016-04-02,['Die Fantastischen Vier '],
Winterthur,Kimm-Trio,2016-04-02,"["" Philipp Z'Rotz "", ' Marc Jenny ', ' Emanuel Künzi ']",
Baden,OOAM-&-Inox-Live,2016-04-02,"[' Cristobal & The Sea ', ' Born Ruffians ', ' Roy de Roy ']",
Bern,Ensemble-Paul-Klee,2016-04-02,"['Kaspar Zehnder ', ' Fabio Di Càsola ']",Classic
Zürich,Gönner-und-Sponsorenkonzert,2016-04-02,"[' Stefan Tarara ', ' Lora-Evelin Nicolora Vakova ']",Classic
Weinfelden,Die-Steinkönigin,2016-04-02,"[' Silvia Jost ', ' Kathrin Hartmann ']",Classic
Liestal,Severin-Jenny,2016-04-02,"[' Severin Jenny ', ' Stefan Gabele ']",
Zürich,Spiel-mir-das-Lied-vom-Ton,2016-04-02,[' Thomas Demenga '],Classic
null,Von-Bach-zu-Mozart-Frühlingskonzert,2016-04-02,"[' Gustavo de Freitas ', ' Sandro Tigishvili ']",Classic
Bern,Internationales-Jazzfestival-Bern,2016-04-02,['Barbara Morrison '],
Zürich,DIIV,2016-04-02,['DIIV '],
Zürich,Miniaturen,2016-04-02,[' Moritz Roelcke '],Classic
Luzern,Möped-Lads,2016-04-02,['Möped Lads '],
Zürich,Massimo,2016-04-02,['Massimo '],Pop
Winterthur,Litanies,2016-04-02,"['Florian Läuchli ', ' Jun Onaka ']",Classic
Zug,Amor-in-musica-Das-barocke-Konzerterlebnis,2016-04-02,"['Olivia Heredia ', ' Andreas Betschart ', ' Han-Na Lee ']",Classic
Winterthur,Jim-Black-Trio,2016-04-02,"[' Jim Black ', ' Thomas Morgan ', ' Elias Stemeseder ']",
Uster,Saadet-Türkös-&-Hans-Hassler,2016-04-02,"[' Saadet Türköz ', ' Hans Hassler ']",Pop
Bern,Gar-nichts-kapiert,2016-04-02,"[' Tanja Baumberger ', ' Pit Wälti ', ' David Jegge ', ' Dani Lüthy ', ' Leitung: Martin Zangerl ']",Pop
Zürich,Banda-Magda,2016-04-02,"[' Magda Giannikou ', ' Ignacio Hernandez ', ' Marcelo Woloski ', ' Keita Ogawa ', ' Andres Rotmistrovsky ']",Pop
Cham,Mungo-Jerry,2016-04-02,['Mungo Jerry '],Pop
Zürich,Harm,2016-04-02,"[' Vera Kappeler ', ' Peter Conradin Zumthor ']",
Basel,Louis-Barabbas-and-the-Bedlam-Six,2016-04-02,['Louis Barabbas and the Bedlam Six '],
null,Pat-and-the-Blueschargers,2016-04-02,"[' Pat Lämmle ', ' Chrigi Roffler ', ' Jurg Sidler ', ' Hani Ali ']",
Düdingen,The-Holydrug-Couple,2016-04-02,['The Holydrug Couple '],
Solothurn,Camo-&-Krooked,2016-04-02,['Camo & Krooked '],Electronic
Basel,Gang-Starr-Foundation-ft.-Jeru-the-Damaja,2016-04-02,['Gang Starr Foundation ft. Jeru The Damaja '],
Lyss,Brainholz,2016-04-02,['Brainholz '],
Zürich,Most-of-the-Time,2016-04-02,"[' Aaron Wegmann ', ' Giuliano Sulzberger ', ' Felix Mueller ', ' Seraphim von Werra ', ' Aaron Wegmann ', ' Giuliano Sulzberger ', ' Felix Mueller ', ' Seraphim von Werra ']",
Basel,The-Last-Kuppel-Experience,2016-04-02,"[' Marc Krebs ', ' Beat Schürpf ', ' Stefan Strittmatter ', ' Roman Huber ', ' Felë Graf ']",Pop
