location,event,date,artists,genre
Basel,Winterreise,2013-05-22,"['Silke Gäng ', ' Marco Scilironi ']",Classic
Basel,Masterrezital,2013-05-22,[' Ramon Bassal Ruiz de Villa '],Classic
Basel,Masterrezital,2013-05-22,[' Gaëlle Lefebvre '],Classic
Luzern,Blue-Soul-&-Me,2013-05-22,['Mark Tenger '],
Bern,Internationales-Jazzfestival-Bern,2013-05-22,"[""Dave Samuels' Caribbean Jazz Project "", ' Dave Samuels ', ' Oscar Feldman ', ' Ruben Rodriguez ', ' Vince Cherico ', ' Arturo Stable ']",
Zürich,Später-Frühling-Ein-Liederabend,2013-05-22,"['Barbara Böhi ', ' Raphael Staubli ']",Classic
null,Migros-Kulturprozent-Classics-4,2013-05-22,"[' Yefim Bronfman ', ' Rainer Honeck ', ' Dieter Flury ', ' Gábor Tarkövi ']",Classic
Luzern,Eröffnungsnacht,2013-05-22,"['Maxim Vengerov ', ' Vilde Frang ', ' Nicholas Angelich ', ' Mikhail Lifits ']",Classic
Basel,AMG-Solistenabend,2013-05-22,"['Antonio Meneses ', ' Maria Joao Pires ']",Classic
Station-21,Zürich,2013-05-22,['John Francis '],
Luzern,French-Films,2013-05-22,"['French Films ', ' BRNS ']",
null,Last-Call,2013-05-22,"['Martina Berther ', ' Roland Wäspe ', ' Mario Hänni ']",
Luzern,Jam-Night,2013-05-22,"['Christian Winiker ', ' Adi Wiss ', ' Mani Zweili ', ' Mike Malloth ']",
Winterthur,Dirty-Beaches,2013-05-22,['Dirty Beaches '],
Zürich,Caravane-Gypsy-Music-Live,2013-05-22,"['Andrea ""Tsoro"" Panitz ', ' Jurij L. Drole ', ' Geert Dedapper ', ' Martin Mäder ']",
Zürich,Tanita-Tikaram,2013-05-22,['Tanita Tikaram '],
Hallenstadion,Zürich,2013-05-22,['Joe Cocker '],
Basel,Masterrezital,2013-05-22,[' Joonas Pitkänen '],Classic
Winterthur,Christian-Münchinger-Quartet-feat.-Christoph-Stiefel,2013-05-22,"[' Christian Münchinger ', ' Christoph Stiefel ', ' Andreas Zitz ', ' Bachnagel ']",
Brütten,R&B-Caravan-Sextett,2013-05-22,"[' Tom Müller ', ' Dave Ruosch ', ' Dani Gugolz ', ' Peter Müller ', ' Tommie Harris ', ' Kai Strauss ']",
Schaffhausen,Schaffhauser-Jazzfestival,2013-05-22,"[' Claude Tabarini ', ' Yves Massy ', ' Aina Rakotobe ', ' Christian Graf ', ' Luciano Biondini ', ' Michel Godard ', ' Lucas Niggli ']",
Bern,Jupiter-&-Okwess-International,2013-05-22,"['Jupiter & Okwess International ', ' Jupiter Bokondji Ilola ', ' Yende Balamba Bongongo ', ' Nelly Eliya Liyenge ', ' Richard Kabamga Kasonga ', ' Eric Malu-Malu Muginda ', ' Montana Kinunu Ntunu ']",
Zürich,The-Bad-Plus-Made-Possible,2013-05-22,"[' Ethan Iverson ', ' Reid Anderson ', ' David King ']",
Basel,The-Jazz-Playtet,2013-05-22,"[' Simon Wyrsch ', ' Eric Gilson ', ' Thomas Lähns ', ' Dominik Burkhalter ']",
Lausanne,Tom-McRae,2013-05-22,['Tom McRae '],
Zürich,Brett-Winterford,2013-05-22,['Brett Winterford '],Pop
Zürich,Black-Moth,2013-05-22,['Black Moth '],
Zürich,Enshore,2013-05-22,"[' Sara Isler ', ' Sarah Curcio ', ' Jan Geser ', ' Nico Lettoriello ', ' Lukas Gätzi ', ' Dave Mikhail ', ' Andi Marti ']",
Rubigen,Lance-Lopez,2013-05-22,['Lance Lopez '],
Bern,Internationales-Jazzfestival-Bern,2013-05-22,"[""Dave Samuels' Caribbean Jazz Project "", ' Dave Samuels ', ' Oscar Feldman ', ' Ruben Rodriguez ', ' Vince Cherico ', ' Arturo Stable ']",
Luzern,Late-Night-Piano-Club-I,2013-05-22,['Alexander Melnikov '],Classic
