,location,event,date,artists,genre
0,Z?rich,Glantaler-Power-Men,2015-01-30,['Glantaler Power Men '],['traditional']
1,Basel,Orgelspiel-zum-Feierabend,2015-01-30,['Susanne Doll '],['Classic']
2,Solothurn,Caliban,2015-01-30,"['Caliban ', ' Dream On Dreamer ', ' Any Given Day ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
3,null,Klavierissimo,2015-01-30,['Melvyn Tan '],['Classic']
4,Luzern,The-Art-of-Solo-Piano,2015-01-30,['Brad Mehldau '],"['Jazz', 'Blues', 'Soul']"
5,Bern,Antiphona,2015-01-30,"['Alessandra Bo?r ', ' Christoph Maria Moosmann ']",['Classic']
6,Z?rich,Internationales-Country-Music-Festival,2015-01-30,['Two Tons of Steel '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
7,Laufenburg,Serenade,2015-01-30,"[' Tino Br?tsch ', ' Olivier Darbellay ']",['Classic']
8,Z?rich,Konzert,2015-01-30,"['Mikhail Oussov ', ' Artiom Shishkov ']",['Classic']
9,Z?rich,Drei-Verschluckt-vom-Baum,2015-01-30,"['Valentin Baumgartner ', ' Christian Zemp ', ' Andi Bissig ']","['Jazz', 'Blues', 'Soul']"
10,Basel,Kaleidoscope-String-Quartett,2015-01-30,"['Simon Heggendorn ', ' Ronny Spiegel ', ' David Schnee ', ' Solme Hong ']",['Classic']
11,Basel,Konzert,2015-01-30,"[' Alina Kohut ', ' Thomas-Maria Reck ', ' Joachim Jesse ', ' Sebastian Diezig ']",['Classic']
12,Basel,Back-2-Back,2015-01-30,"[' Patrick Stadler ', ' Yaron Deutsch ', ' Brian Archinal ', ' Antoine Fran?oise ']",['Classic']
13,Rheinfelden,Daniel-Barda's-New-Orleans-Project,2015-01-30,"[""Daniel Barda's New Orleans Project "", ' Daniel Barda ', ' Jerome Etcheberry ', ' Louis Mazetier ', ' Charles Prevost ']","['Jazz', 'Blues', 'Soul']"
14,Z?rich,Ensemble-Turicum,2015-01-30,"['Mathias Weibel ', ' Monika Baer ', ' Mario Huter ', ' Rafael Becerra ']",['Classic']
15,Z?rich,Acoustic-Friday,2015-01-30,['Bruno Frey Naschimento Quartet '],['Pop']
16,B?lach,Woodhouse-Jazzband,2015-01-30,"[' Marie Daniels ', ' Hinderik Leeuwe ', ' Waldemar Kowalski ', ' Host Janssen ', ' Georg Derks ']","['Jazz', 'Blues', 'Soul']"
17,null,Heldelieder,2015-01-30,"[' Trummer ', ' Nadja Stoller ', ' Samuel Baur ']",['Pop']
18,Z?rich,Ricci-Sanna-&-Berz-Labhart-Ziegler,2015-01-30,"[' Edoardo Ricci ', ' Eugenio Sanna ', ' Simon Berz ', ' Jonas Labhart ', ' Matthias Ziegler ']","['Jazz', 'Blues', 'Soul']"
19,Baden,Vielsittich,2015-01-30,"[' Efisio Contini ', ' Andreas K?hnrich ', ' Yvonne Baumer ', ' Samuel Messerli ']",['Pop']
20,Winterthur,Schneekoenig,2015-01-30,"[' J?rg Schneebeli ', ' Felix Straumann ', ' Kurt S?ldi ', ' Peter Leuzinger ', ' Christoph Keller ']","['Jazz', 'Blues', 'Soul']"
21,Winterthur,Beehoover,2015-01-30,"['Beehoover ', ' Horn Of The Rhino ']",['Electronic']
22,Z?rich,Heidi-Happy,2015-01-30,"[' Heidi Happy ', ' Ephrem L?chinger ', ' Baptiste Germser ', ' Domi Huber ']",['Pop']
23,Baden,Eric-Lee,2015-01-30,"[' Eric Lee ', ' P?du Ziswiler ']","['Jazz', 'Blues', 'Soul']"
24,null,Cantique,2015-01-30,[' Estelle Revaz '],['Classic']
25,Uster,Suisse-Diagonales-Jazz,2015-01-30,"[' Jonas Ruther ', ' Lucca Fries ', ' Louis Billette ', ' Gaspard Colin ', ' Th?o Duboule ', ' Marton Kiss ', ' Cl?ment Meunier ']","['Jazz', 'Blues', 'Soul']"
26,null,Dschan?,2015-01-30,"[' Andrea Tsoro Panitz ', ' Ilsi Muna Ferrer ', ' Lucy Novotny ', ' Caspar Fries ', ' Marc Bantelli ', ' Igor Bogoev ']","['world', 'music']"
27,Lyss,Friska-Viljor,2015-01-30,['Friska Viljor '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
28,Basel,Mipv,2015-01-30,['Mipv '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
29,null,Nachtzug,2015-01-30,"[' Gregory Flynn ', ' Marc Fournel ', ' Ernst Brunner ', ' Wolfgang Fritzsche ', ' Stephan Reinthaler ']",['Classic']
30,Baden,One-of-a-Million,2015-01-30,['Matthew and Me '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
31,Baden,One-of-a-Million,2015-01-30,['Orenda Fink '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
32,Bern,Hobbitz,2015-01-30,['Hobbitz '],"['Hip', 'Hop', ""R'n'B""]"
33,Z?rich,Latin-Touch,2015-01-30,[' dance animation by Alexander Martinez '],"['Ragga', 'Reggae', 'African', 'Music', 'Dancehall']"
34,Z?rich,Tonhalle-Late,2015-01-30,[' Leila Josefowicz '],['Classic']
35,Z?rich,The-Nozez,2015-01-30,"[' Tarek Beswik ', ' Tome Iliev ', ' Tobias Bienz ', ' Adam Jeffrey ', ' Pina Ganzoni ']",['traditional']
