location,event,date,artists,genre
Veyras,Tohu-Bohu-Festival,2015-09-04,"['Charlie Winston ', ' Talisco ', ' Goose ']",
Basel,Orgelspiel-zum-Feierabend,2015-09-04,['Aki Noda '],Classic
Frick,La-vie-en-rose,2015-09-04,"['Colette Greder ', ' Andrei Ichtchenko ', ' Colette Greder ', ' Andrej Ichtchenko ']",Pop
Zürich,Cuba-Meets-Europe,2015-09-04,"[' Ulrich Nyffeler ', ' Javier Cantillo ', ' Braulio Antonio Labanino ', ' Osvaldo Enriquez Castro ', ' Maylin Sevila Brizuela ']",
Dietikon,Feierabendmusik-in-der-Kirche,2015-09-04,"['Aarauer Turmbläser ', ' Bernhard Hörler ']",Classic
Thun,Bachwochen-Thun-Miles-to-Bach,2015-09-04,"['Marcin Grochowina ', ' Felix Borel ']",Classic
Urdorf,Duo-Flautasto,2015-09-04,"['Sandro Müller ', ' Barbara Müller-Hämmerli ']",Classic
Zürich,25-Jahre-Orpheum-Stiftung,2015-09-04,"[' Nikolaj Znaider ', ' Kyoungmin Park ']",Classic
Arbon,FM-Trio,2015-09-04,"[' Fabian M. Mueller ', ' Kaspar von Grünigen ', ' Fabian Bürgi ']",
Luzern,Lucerne-Festival-Sinfoniekonzert-23,2015-09-04,"['St. Petersburger Philharmoniker ', ' Julia Fischer ']",Classic
Bern,Schumanns-Zweite,2015-09-04,"[' Frank Peter Zimmermann ', ' Daniel Schädeli ']",Classic
Saanen,Gstaad-Menuhin-Festival-Am-Hof-des-Zaren,2015-09-04,[' Cecilia Bartoli '],Classic
Zürich,The-Rumjacks,2015-09-04,"['The Rumjacks ', ' Strawdaze ']",
Bern,Musikfestival-Bern-Die-Schöpfung,2015-09-04,"[' Verena Krause ', ' Hans-Jürg Rickenbacher ', ' Martin Snell ']",Classic
Ebikon,Klassik-Night,2015-09-04,"['Pauline Tardy ', ' Marita Kohler ', ' Nicola Katz ', ' Ramon Imlig ']",Classic
Greifensee,Openair-am-Greifensee,2015-09-04,['Marlon Roudette '],
null,Weekend-abgesagt,2015-09-04,['Weekend '],
Buchs,Shalosh,2015-09-04,"[' Gadi Stern ', ' Daniel Benhorin ']",
Kloten,Sweet-November,2015-09-04,"[' Isabelle Loosli ', ' Franky Fersino ', ' René Deck ', '  Ivo Amstutz ', ' Bero Herzig ']",
Flüelen,Gästival,2015-09-04,"[' Max Christian Graeff ', ' Christov Rolla ', ' Gregory Schärer ', ' Silvan Schmid ', ' Niklaus Mäder ', ' Marc Moscatelli ']",Pop
Zürich,Gasser-Huber-Jeger-Labhart,2015-09-04,"[' Jürg Gasser ', ' Alex Huber ', ' Silvan Jeger ', ' Jonas Labhart ']",
Winterthur,Czichowsky-Bucher,2015-09-04,"[' Anne Czichowsky ', ' Michael Bucher ']",
Basel,UFO,2015-09-04,"[' Robert Torche ', ' Lukas Huber ', ' Vincent Ruiz ', ' Michi Anklin ']",
Basel,JKF-Jugendkulturfestival,2015-09-04,"['Ricardo Fiuza Grupo e convidados ', ' Viviane De Farias ', ' Tony Lakatos ', ' Ricardo Fiuza ', ' João Luis Nogueira ', ' Mauro Martins ', ' Bodek Janke ']",
Baden,Carmatango,2015-09-04,"['Carmatango ', ' Carlos Ramirez ', ' Marcelo Rossini ']",
Winterthur,Men-From-S.P.E.C.T.R.E.,2015-09-04,"['Men From S.P.E.C.T.R.E. ', ' Vibravoid ']",
Zürich,Zürcher-Orgelnacht,2015-09-04,"[' Martin Kovaric ', ' Ilja Kudrjavtsev ', ' conductor: Stephen Smith ', ' Gallus Hächler ']",Classic
Luzern,Perfect-Giddimani,2015-09-04,['Perfect Giddimani '],
Lenzburg,Roh(CH)oscht,2015-09-04,['Roh'],
Bern,Musikfestival-Bern-Meta,2015-09-04,"[' Maria Demandt ', ' Fhunyue Gao ']",Classic
Zürich,Viaduktnacht,2015-09-04,['Oscar And The Wolf '],Pop
Basel,Spitting-Nails,2015-09-04,"['Spitting Nails ', ' Rhythmic Ceremonial Ritual ', ' Shitty Life ']",
Lausanne,Dean-Blunt,2015-09-04,"['Dean Blunt ', ' DJs Lee Gamble ']",Electronic
