location,event,date,artists,genre
Basel,Openair-Basel,2016-08-12,"['Battles ', ' The Cinematic Orchestra ']",
Le-Locle,Rock-Altitude-Festival,2016-08-12,"['Neurosis ', ' Godspeed You Black Emperor ', ' Mutoid Man ', ' Tesa ']",
Zürich,Top-Casino-Band,2016-08-12,[' DJ Andy '],traditional
Zofingen,Heitere-Openair,2016-08-12,"['Joss Stone ', ' The Strypes ']",Pop
Zürich,Rihanna,2016-08-12,['Rihanna '],
Basel,Orgelspiel-zum-Feierabend,2016-08-12,['Urs Aeberhard '],Classic
Schaffhausen,Stars-in-Town,2016-08-12,"['James Morrison ', ' Kodaline ']",
Zofingen,Heitere-Openair,2016-08-12,"['Sido ', ' Skunk Anansie ', ' Wanda ']",
Gstaad,Besuch-aus-St.-Petersburg-I,2016-08-12,[' Boris Berezovsky '],Classic
Windisch,Femmes-fatales-,2016-08-12,[' Christina Daletska '],Classic
Feuerthalen,South-Mountain,2016-08-12,['South Mountain '],
Zürich,Bilder-einer-Ausstellung,2016-08-12,['Alexander Yakovlev '],Classic
Aarburg,Sounds-of-Street,2016-08-12,"['Böhse Brüder ', ' Superyob ', ' Jennie Woo ']",
Baden,Marcelo-Attie-&-Band,2016-08-12,"['Marcelo Attie & Band ', ' Marcelo Attie ', ' Manuel Scepka ', ' Silvan Mathis ']",
Basel,Balakumbala-Duo-&-Friends,2016-08-12,"[' Viviane de Farias ', ' Ricardo Fiuza: ', ' Oliver Pellet ', ' Mauro Martins ', ' Zé Luíz Nascimento ', ' Marco Lobo ']",
Schaffhausen,Inner-Circle,2016-08-12,['Inner Circle '],
Basel,Im-Fluss,2016-08-12,['The Tarantinos '],Pop
Zürich,Mutefish,2016-08-12,['Mutefish '],
Zürich,Work,2016-08-12,[' hosted by Gallest '],
Zürich,Crew-Love,2016-08-12,['DJs Busy Fingaz '],
