,location,event,date,artists,genre
0,Luzern,Lunchkonzert-6,2014-06-19,"[' Renaud Capu?on ', ' Edgar Moreau ', ' Nicholas Angelich ']",['Classic']
1,Basel,Masterrezital,2014-06-19,[' Lydia Pacevicius '],['Classic']
2,Basel,Masterrezital,2014-06-19,[' Payam Taghadossi '],['Classic']
3,Luzern,Doppelkonzert,2014-06-19,"[' Renaud Capu?on ', ' Nicholas Angelich ']",['Classic']
4,Z?rich,Festspiele-Z?rich-Beethoven-Zyklus-IV,2014-06-19,[' Christian Zacharias '],['Classic']
5,Z?rich,Festspiele-Z?rich-Liederabend,2014-06-19,"['Mauro Peter ', ' Helmut Deutsch ']",['Classic']
6,Basel,Masterrezital,2014-06-19,[' Matthieu Gutbub '],['Classic']
7,Z?rich,Festspiele-Z?rich-Warum-Halbgott-und-nicht-Vollmensch-,2014-06-19,"[' Rea Claudia Kost ', ' Niklaus Kost ', ' Simone Keller ']",['Classic']
8,Winterthur,Gisela-Horat,2014-06-19,['Gisela Horat '],"['Jazz', 'Blues', 'Soul']"
9,Baden,Eric-Lee,2014-06-19,"['Eric Lee ', ' Pete Borel ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
10,Aarau,Skyharbor,2014-06-19,['Skyharbor '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
11,Z?rich,Romengo,2014-06-19,['Romengo '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
12,Feuerthalen,Session-Club-Dimitri,2014-06-19,"[""Y'urs ""]",['Pop']
13,Lausanne,Elephant-Stone,2014-06-19,['Elephant Stone '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
14,Basel,Salsa-All-Styles,2014-06-19,['DJ Mambito '],"['Ragga', 'Reggae', 'African', 'Music', 'Dancehall']"
15,Luzern,Jam-Session,2014-06-19,['Richard Decker '],"['Jazz', 'Blues', 'Soul']"
16,Basel,Ryoji-Ikeda,2014-06-19,['Ryoji Ikeda '],['Electronic']
