location,event,date,artists,genre
Verbier,Verbier-Festival,2016-08-03,['Behzod Abduraimov '],Classic
Avenches,Rock-Oz'Arènes,2016-08-03,"['The Wanton Bishops ', ' DeWolff ']",
Zürich,Jazz-Arcades,2016-08-03,"[' Pablo Miguez ', ' Eduardo Penz ', ' Pius Baschnagel ']",
Avenches,Rock-Oz'Arènes,2016-08-03,"['Robert Plant & The Sensational Space Shifters ', ' Seasick Steve ', ' Emir Kusturica & The No Smoking Orchestra ']",
Zürich,Orgelkonzerte-Sommerzyklus,2016-08-03,['Gereon Krahforst '],Classic
Verbier,Verbier-Festival,2016-08-03,[' Christian Tetzlaff '],Classic
Wetzikon,Rackhouse-Pilfer,2016-08-03,['Rackhouse Pilfer '],
Vers-l'Eglise,Top-of-Switzerland-I-Classical-Contrasts,2016-08-03,['Louis Schwizgebel-Wang '],Classic
Zürich,Serenade-im-Park:-Die-Freitagsakademie-'Windspiele',2016-08-03,"[' S. Vezzani', ' C. Cristobal ', ' D. Lienhard ', ' J. Krigovsky ', ' J. Rubin ', ' A. Garcia ']",Classic
Verbier,Verbier-Festival,2016-08-03,"['Mischa Maisky ', ' Lily Maisky ']",Classic
Bern,Bejazz-Sommer,2016-08-03,"[' Daniel Zumofen ', ' Matthias Wenger ', ' Ivo Prato ', ' Erwin Brünisholz ', ' Michel Duc ', '  Philippe Ducommun ']",
Zürich,Bukowski,2016-08-03,['Matchsellers '],Electronic
St.-Moritz,Festival-da-Jazz,2016-08-03,"[' Nicole Johänntgen ', ' Izabella Effenberg ', ' Naoko Sakata ', ' Federica Michisanti ', ' Dorota Piotrowska ', ' Heiri Känzig ', ' Andi Pupato ']",
Winterthur,Christian-Niederers-Plan,2016-08-03,"[' Oliver Keller ', ' Thomy Jordi ', ' Christian Niederer ']",
