location,event,date,artists,genre
Zürich,Klänge-zum-Aufsehen,2015-08-20,['Christian Döhring '],Classic
Luzern,Lucerne-Festival-Debut-1,2015-08-20,['Vojin Kocic '],Classic
Gampel,Openair-Gampel,2015-08-20,"['Die Toten Hosen ', ' The Subways ', ' Halestorm ', ' Against Me! ', ' The Menzingers ']",
Gampel,Openair-Gampel,2015-08-20,"['Memphis Maniacs ', ' Coheed & Cambria ', ' Touché Amore ', ' Baroness ']",Electronic
Zürich,Glantaler-Power-Men,2015-08-20,['Glantaler Power Men '],traditional
Basel,Senza-Fine,2015-08-20,"[' Hans Braun ', ' Roberto Lanz ', ' Alfredo Sforzini ']",
Winterthur,Winterthurer-Musikfestwochen,2015-08-20,"['Solstafir ', ' Manchester Orchestra ']",
Pully,For-Noise,2015-08-20,"['FFS ', ' Patrick Watson ', ' Mini Mansions ']",Pop
Zweisimmen,Gstaad-Menuhin-Festival-A-Tribute-to-Wilhelm-Kempff,2015-08-20,['Sebastian Knauer '],Classic
Pully,For-Noise,2015-08-20,['Great Mountain Fire '],Pop
Pully,For-Noise,2015-08-20,[' Ought '],Electronic
Kloten,Dan-Allens,2015-08-20,"[' Dan Allens ', ' Urs Rohner ', ' Dany Mühlebach ', ' Ivo Bucher ']",
Murten,Murten-Classics,2015-08-20,"[' Augustin Dumay ', ' Miguel da Silva ', ' Henri Demarquette ']",Classic
Basel,Speed-Z-Penman-Terzic,2015-08-20,"[' Chris Speed ', ' Bojan Z ', ' Matt Penman ', ' Dejan Terzic ']",
Zürich,Northcote,2015-08-20,['Northcote '],Pop
Baden,Vincent-Cross,2015-08-20,"['Vincent Cross ', ' Vincent Cross ', ' Tom Bodenmann ', ' Liz Schneeberger ']",Pop
Winterthur,Jörg-Hurter-Quartet,2015-08-20,"[' Jörg Hurter ', ' Oliver Friedli ', ' Marco Nenninger ', ' Johannes Gutfleisch ']",
