location,event,date,artists,genre
Basel,Dear-Helmut,2013-07-11,"[' Samuel Oehy ', ' Matthias Schoch ']",Pop
null,Jazz-Parade,2013-07-11,['Jive Aces & Rebecca Grant '],
null,La-Coquille-et-le-Clergyman-Filmvertonung,2013-07-11,[' Film von Germaine Dulac '],Classic
Luzern,Soulfly,2013-07-11,['Soulfly '],
null,Jazz-Parade,2013-07-11,['Siga Volando '],
Zürich,Wagner-Meets-Jazz,2013-07-11,"[' Gabriela Friedli ', ' Daniel Studer ', ' Dieter Ulrich ']",
Bern,Baskenball,2013-07-11,[' Combat Wombat '],
null,Flimser-Musikfestival,2013-07-11,"['Cécile Tacier ', ' Jan Biesterfeldt ']",Classic
Zürich,Zigeunerkulturtage,2013-07-11,[' anschl. Film: Julianas Traum '],
Montreux,Montreux-Jazz-Festival,2013-07-11,"['Grace Kelly Quintet ', ' Vijay Iyer Trio ']",
Burghof-Lörrach,null,2013-07-11,"['Big Harp ', ' Lianne La Havas ']",
Luzern,Salonmusik,2013-07-11,"['Martin Schaefer ', ' Richard Decker ']",Classic
Montreux-Music-&-Convention-Centre,Montreux,2013-07-11,"['Ben Harper & Charlie Musselwhite ', ' Bonnie Raitt ']",
Kongresshaus,Zürich,2013-07-11,['George Benson '],
Winterthur,Lieder-aus-aller-Welt-Sommerkonzert,2013-07-11,"[' Jacqueline Stoop ', ' Danirl Schneider ']",Classic
null,Régis-Gizavo,2013-07-11,['Régis Gizavo '],
Montreux,Montreux-Jazz-Festival,2013-07-11,['Superpoze '],
Dolder-Sports,Zürich,2013-07-11,['Bryan Adams '],
The-Bird's-Eye-Jazz-Club,Basel,2013-07-11,"[' Colin Vallon ', ' Patrice Moret ', ' Julian Sartorius ']",
Piazza-Grande,Locarno,2013-07-11,['Mark Knopfler '],
Reussbühl,Lloyd-Williams-&-Patina,2013-07-11,['Lloyd Williams & Patina '],
St.-Moritz,Festival-da-Jazz,2013-07-11,"['Osaka Monaurail ', ' Ryo Nakata ', ' Kentaro Yamagata ', ' Yohchi Masago ', ' Shimon Mukai ', ' Dan Hayami ', ' Yuichi Ikeda ', ' Dai Nakamura ', ' Soki Kimura ']",
Luzern,Jam-Session,2013-07-11,['Richard Decker '],
null,Jazz-Parade,2013-07-11,"['Jackson Sloan & The Rhythmtone ', ' Jackson Sloan ', ' Rick Dawson ', ' Richard Studholme ']",
