,location,event,date,artists,genre
0,Solothurn,Alestorm,2013-03-05,"['Alestorm ', ' Arkona ', ' Thyrfing ', ' Ex Deo ', ' Wolfchant ', ' Borholm ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
1,Luzern,Piano-Entertainment-Pure-Melodies,2013-03-05,['Oliver Töngi '],['Pop']
2,Zürich,Marianne-Racine-Quartet,2013-03-05,"[' Marianne Racine ', ' Daniel Baschnagel ', ' Patrick Sommer ', ' Pius Baschnagel ']","['Jazz', 'Blues', 'Soul']"
3,Aarau,Born-Of-Osiris,2013-03-05,"['Born Of Osiris ', ' After The Burial ', ' The Haarp Machine ', ' Monuments ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
4,Basel,Kammermusik-Basel,2013-03-05,['Emerson String Quartet '],['Classic']
5,Zürich,Typisch-Rezital,2013-03-05,['Werner Bärtschi '],['Classic']
6,Zürich,Mates-of-Mine,2013-03-05,['Mates of Mine '],['Pop']
7,Basel,Requiem,2013-03-05,"[' Aurea Marston ', ' Kim Bartlett ', ' Guido Friebel ', ' Peter Mächler ']",['Classic']
8,Zürich,Quintett-Ikarus,2013-03-05,"[' Stefanie Suhner ', ' Andreas Lareida ', ' Lucca Fries ', ' Moritz Meyer ', ' Ramón Oliveras ']","['Jazz', 'Blues', 'Soul']"
9,null,Arbouretum,2013-03-05,['Arbouretum '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
10,Volkshaus,Zürich,2013-03-05,['Julieta Venegas '],"['Julieta', 'Venegas']"
11,Zürich,Amaral,2013-03-05,"['Amaral ', ' Eva Amaral ', ' Juan Aguirre ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
12,Zürich,Fuga-und-fantasia,2013-03-05,"['Eveleen Olsen ', ' Annette Kappeler ', ' Verena Zauner ', ' Emanuel Schmelzer ']",['Classic']
13,Zürich,Jonathan-Kreisberg-Quartet,2013-03-05,"[' Jonathan Kreisberg ', ' Will Vinson ', ' Rick Rosato ', ' Colin Stranahan ']","['Jazz', 'Blues', 'Soul']"
14,Zürich,Sbdqtç,2013-03-05,"[' Antoine Läng ', ' Shane Perlowin ', ' Vincent Membrez ', ' Raphael Ortis ', ' Lionel Friedli ']","['Jazz', 'Blues', 'Soul']"
15,Zürich,Carmen-Souza-Kachupada,2013-03-05,"['Carmen Souza - Kachupada ', ' Carmen Souza ', ' Theo Pascal ', ' Filipe Melo ', ' Mauricio Zottarelli ']","['Jazz', 'Blues', 'Soul']"
16,Basel,Daniel-Schläppi-Duo,2013-03-05,"[' Marc Copland ', ' Daniel Schläppi ']","['Jazz', 'Blues', 'Soul']"
17,Zürich,The-Lumineers,2013-03-05,"['The Lumineers ', ' Langhorne Slim ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
18,Baden,Michael-Zisman-Quartet,2013-03-05,"[' Michael Zisman ', ' Philip Henzi ', ' Lorenz Beyeler ', ' Tobias Friedli ']","['Jazz', 'Blues', 'Soul']"
19,Zürich,Girls-Names,2013-03-05,['Girls Names '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
20,Basel,Salsaloca,2013-03-05,[' Rumbero '],"['Ragga', 'Reggae', 'African', 'Music', 'Dancehall']"
21,Rote-Fabrik,Zürich,2013-03-05,['Schnaak '],"['Julian', 'Sartorius']"
