location,event,date,artists,genre
Zürich,Monte-Carlo,2016-02-01,['Monte Carlo '],Pop
null,Kataklysm,2016-02-01,"['Kataklysm ', ' Septicflesh ', ' Aborted ']",
Zürich,Série-jeunes,2016-02-01,"['Harriet Krijgh ', ' Magda Amara ']",Classic
Zürich,Scott-Kelly,2016-02-01,"['Scott Kelly ', ' CHVE ']",Pop
Zürich,Konzert-nach-Ladenschluss-Fantasien,2016-02-01,"['Katie Braunschweiler ', ' Dimitri Ashkenazy ']",Classic
Zürich,Bärtsch-Sha-Jordi-Stocker,2016-02-01,"[' Nik Bärtsch ', ' Sha ', ' Thomy Jordi ', ' Nicolas Stocker ']",
Zürich,Swingin'-Monday,2016-02-01,"[' Raphael Jost ', ' Raphael Walser ', ' Jonas Ruther ']",
null,Christoph-Irniger-Trio,2016-02-01,"[' Christoph Irniger ', ' Raffaele Bossard ', ' Ziv Ravitz ']",
Winterthur,The-Black-Dahlia-Murder,2016-02-01,"['The Black Dahlia Murder ', ' Benighted ']",
null,Weinberger-Kammerorchester,2016-02-01,['Mischa Maisky '],Classic
Zürich,Klassische-Vielsaitigkeit,2016-02-01,"['Selina Cuonz ', ' Marija Wüthrich-Savicevic ', ' Master-Abschlussrezital Florin Grüter ']",Classic
Zürich,Astronauts,2016-02-01,['Astronauts '],Electronic
Baden,Max-Lässer-&-Überlandorchester,2016-02-01,"[' Max Lässer ', ' Marcel Lüscher ', ' Markus Flückiger ', ' Patrick Sommer ', ' Kaspar Rast ']",
Zürich,Akinmusire-Aaberg-Pridgen,2016-02-01,"[' Ambrose Akinmusire ', ' Mike Aaberg ', ' Thomas Pridgen ']",
