location,event,date,artists,genre
Basel,Schtärneföifi,2015-01-03,"[' Boni Koller ', ' Sibylle Aeberli ', ' Adrian Fiechter ', ' Jean Zuber ', ' Thomas Haldimann ']",Pop
Zürich,Festtagskonzert,2015-01-03,"[' Elena Fink ', ' Minseok Kim ']",Classic
Basel,Schtärneföifi,2015-01-03,"[' Boni Koller ', ' Sibylle Aeberli ', ' Adrian Fiechter ', ' Jean Zuber ', ' Thomas Haldimann ']",Pop
null,Neujahrskonzert,2015-01-03,[' Karen Gomyo '],Classic
Zürich,Konzert-mit-Orgel-von-A-bis-Z-A-stronomie,2015-01-03,"['Margrit Fluor ', ' Bruno Stanek ']",traditional
null,Konzert-zum-neuen-Jahr,2015-01-03,"['Eun-Hye Lee ', ' Simon Menges ']",Classic
Bern,Headbanger's-Ball,2015-01-03,['Defaced '],
Zürich,Berg-&-Ruosch,2015-01-03,"[' Curdin Janett ', ' Dave Ruosch ', ' Lisa Berg ']",Pop
Bern,Manolo-Panic,2015-01-03,"[' DJs Ramon Margharitis ', ' Michael Fiedler ', ' Janick Zumofen ', ' Laura Frei ']",
null,Umse-&-Deckah,2015-01-03,['Umse & Deckah '],
Wetzikon,Smith-&-Smart,2015-01-03,['Smith & Smart '],
Glarus,Ryan-Leslie-Showcase,2015-01-03,['DJs Ryan Leslie '],
