location,event,date,artists,genre
Worblaufen,Chlouseparty-mit-Aschi-Beyeler-&-Kevin-Noël,2013-12-06,"['Aschi Beyeler ', ' Kevin Noël ']",
Luzern,Piano-Entertainment,2013-12-06,['Christian Mettler '],Pop
Basel,Orgelspiel-zum-Feierabend,2013-12-06,['Ludwig Reichl '],Classic
Dietikon,Feierabendmusik-in-der-Kirche,2013-12-06,"['Liliane Huber-Müller ', ' Bernhard Hörler ']",Classic
Zürich,Aeternum-Musik-für-die-Ewigkeit,2013-12-06,[' Leitung und Werke von Helena Winkelman '],Classic
Basel,Konzert,2013-12-06,[' Quirine Viersen '],Classic
Basel,Corelli-als-Model,2013-12-06,"['Amandine Beyer ', ' Jesper Christensen ']",Classic
Wettingen,Adventskonzert,2013-12-06,[' Kristina Rohn '],Classic
Bern,Culturescapes,2013-12-06,['Damir Imamovic '],
Zürich,Konzert,2013-12-06,[' François-Frédéric Guy '],Classic
Windisch,Advent-Songs,2013-12-06,"[' Cornelius Schock ', ' Daniel Schwenger ']",Pop
Zürich,Moop-Mama,2013-12-06,['Moop Mama '],
Zürich,Saitegnusch,2013-12-06,[' Erika Peter '],traditional
Dübendorf,Gospel-Night,2013-12-06,['Tina Brown & The Gospel Messengers '],
Zürich,Tango-Abend,2013-12-06,"['Valentina Velkova ', ' Marija Wüthrich-Savicevic ', ' Felix Froschhammer ']",Classic
Wil,Real-Christmas,2013-12-06,"['Jennifer Sarah Boone ', ' Julia Hagne ', ' Enyonam Dovlo ', ' Bianca Berndt ']",Pop
Sursee,Defeated-Sanity,2013-12-06,"['Defeated Sanity ', ' Putridity ', ' Vomitous ']",
Patinoires-du-Littoral,null,2013-12-06,['Christophe Maé '],
Uster,Zauberhaft-&-pianistisch,2013-12-06,['Leandro Bellini '],Classic
Basel,Voices-of-Gospel,2013-12-06,['Prince Yelder & Disciples for Christ '],
Winterthur,Pullup-Orchestra,2013-12-06,['Pullup Orchestra '],
Zürich,Jake-Bugg,2013-12-06,['Jake Bugg '],Pop
Zürich,Adventskonzert,2013-12-06,"[' Barbara Fuchs ', ' Barbara Schröder-Gujon ', ' Simon Witzig ', ' Michael Kreis ']",Classic
Basel,Die-Goldene-Harfe,2013-12-06,['Enno Kastens '],Classic
Basel,Licht-des-Ostens,2013-12-06,"[' Tetyana Polt-Lutsenko ', ' Witte-Maria Weber ', ' Veronika Holliger Jenovská ']",Classic
Casino-Herisau,Herisau,2013-12-06,"[""Manfred Mann's Earth Band ""]",
Zürich,Blum-Weber-Wertmüller,2013-12-06,"[' Dominik Blum ', ' Christian Weber ', ' Michael Wertmüller ']",
Winterthur,Swing-Is-King,2013-12-06,"[' Enrico Orlandi ', ' Bela Balint ', ' Michael Schlatter ', ' Roger Hürlimann ', ' Erich Güntensperger ']",
Düdingen,Tar-Queen,2013-12-06,['Tar Queen '],
Liebefeld,Michael-Jaeger-Kerouac,2013-12-06,"['Michael Jaeger Kerouac ', ' Michael Jaeger ', ' Vincent Membrez ', ' Luca Sisera ', ' Norbert Pfammatter ']",
Uster,Underwater,2013-12-06,"[' Peter Preibisch ', ' Eric Hunziker ', ' Gregor Müller ', ' Silvan Jeger ', ' Crost Jaeger Brown ', ' Michael Zisman ']",
Zürich,Thomas-Lüthi's-Biwak,2013-12-06,"[' Thomas Lüthi ', ' Arne Huber ', ' Claudio Strüby ']",
Basel,Culturescapes,2013-12-06,"['Sule Jovovic & Friends ', ' Sule Jovovic ', ' William Evans ', ' Stephan Kurmann ', ' Dejan Terzic ']",
Zürich,30-Jahre-Unit-Records-Jubiläumsfestival,2013-12-06,['John Voirol '],
null,Nil,2013-12-06,['Nil '],
Zürich,Sarah-Blasko,2013-12-06,['Sarah Blasko '],
null,The-Fratellis,2013-12-06,"['The Fratellis ', ' Deaf Havana ']",
Luzern,Alex-Haynes-&-Richard-Coulson,2013-12-06,['Alex Haynes '],Pop
Les-Docks,Lausanne,2013-12-06,['Ayo '],Ayo
null,Elina-Duni-&-Bessa-Myftiu,2013-12-06,[' Elina Duni '],
Basel,Skip-&-Die,2013-12-06,['Skip & Die '],
Zug,Sham-69,2013-12-06,['Sham 69 '],
Zürich,Organ-X-Plus,2013-12-06,"[' Marcel Thomi ', ' Roberto Bossard ', ' Roland von Flüe ', ' Elmar Frey ']",
Zürich,30-Jahre-Unit-Records-Jubiläumsfestival,2013-12-06,"['Slavin-Eldh-Lillinger-Stoffner ', ' Wanja Slavin ', ' Peter Eldh ', ' Christian Lillinger ', ' Florian Stoffner ']",
Oberentfelden,Scorpion-Child,2013-12-06,"['Scorpion Child ', ' Spiral Arms ']",
Zürich,Wrongkong,2013-12-06,['Wrongkong '],Electronic
Zürich,Malox,2013-12-06,['Malox '],traditional
Sankt-Gallen,Soulbrigada,2013-12-06,['Soulbrigada '],Pop
Zürich,30-Jahre-Unit-Records-Jubiläumsfestival,2013-12-06,"['Soleil Bantu ', ' Biboul Darouiche ', ' Michael Hornek ', ' Mc Olangue ', ' Lettner ', ' Igor Kjujic ']",
Bern,Culturescapes,2013-12-06,[' Black Water and Her Daughter '],
Bern,Rhythm-River-Trio,2013-12-06,['Rhythm River Trio '],
null,Lisa-Leblanc,2013-12-06,['Lisa Leblanc '],Pop
Zürich,Rummelsnuff,2013-12-06,['Rummelsnuff '],Pop
Bern,Tom-Trago,2013-12-06,[' live: Tom Trago '],
Lausanne,Falk-Hübner-,2013-12-06,"['Falk Hübner ', ' DJ Sally Chèque ']",Pop
Zürich,Samichlaus-Party-Garantie,2013-12-06,['DJs Sebo K. '],
Lausanne,Apostille,2013-12-06,"['Apostille ', ' Triad God ', ' DJ Marcelle Van Hoof ']",
Zürich,Rumpelnacht,2013-12-06,[' live: Oy '],
