location,event,date,artists,genre
Winterthur,Musse-&-Melodien-über-Mittag,2015-05-15,"['Anzhela Golubyeva Staub ', ' Beata Checko-Zimmermann ', ' Ivona Krapikaite ', ' Seraphina Rufer ', ' Äneas Humm ']",Classic
Basel,Masterrezital,2015-05-15,['Cécile Unternährer '],Classic
Basel,Masterrezital,2015-05-15,['David Krähenmann '],Classic
Zürich,Rezital-Master-Music-Performance-Konzert,2015-05-15,['Maximilian Hörmeyer '],Classic
Zürich,Rezital-Master-Music-Performance-Konzert,2015-05-15,['Won-Ho Kim '],Classic
Basel,Masterrezital,2015-05-15,['Alberto Ferrés '],Classic
Weggis,Anthony-Caputo,2015-05-15,['Anthony Caputo '],
Luzern,Piano-Entertainment,2015-05-15,['Jozsef Sarkozy '],Classic
Basel,Orgelspiel-zum-Feierabend,2015-05-15,['Susanne Doll '],Classic
Zürich,Thy-Art-Is-Murder,2015-05-15,"['Thy Art Is Murder ', ' Aversions Crown ', ' Feed Her to the Sharks ', ' Walking with Strangers ']",
Zürich,Rezital-Master-Specialized-Music-Performance-Solist,2015-05-15,['Marek Pavelec '],Classic
Dietikon,Feierabendmusik,2015-05-15,"['Luigi Cannistrà ', ' Bernhard Hörler ']",Classic
Zürich,Kammermusik-Konzert,2015-05-15,"[' Saskia Hein ', ' Mihai Cocea ', ' Sara Franchini ']",Classic
Zürich,Jay-Jay-Johanson,2015-05-15,['Jay Jay Johanson '],Electronic
Basel,Masterrezital,2015-05-15,['Maria de Lluc López Colom '],Classic
Basel,Die-Ausländer,2015-05-15,"[' Katrin Szamatulski ', ' Raoul Morat ', ' Vera Wahl ']",Classic
null,Marika-Hackman,2015-05-15,['Marika Hackman '],
Zürich,Binder-Reber-Weiss-Wiss,2015-05-15,"[' Claudia Ulla Binder ', ' Marie-Cécile Reber ', ' Sandra Weiss ', ' Isa Wiss ']",
Baden,Sigi-&-Die-Schuberts,2015-05-15,"[' Sigi Nikitscher ', ' Anita Salm ', ' Lui Rosa ', ' Jannick Merkli ', ' Markus Schweizer ']",
Zürich,José-James,2015-05-15,"[' José James ', ' Solomon Dorsey ', ' Leo Genovese ', ' Nate Smith ']",
Liebefeld,Grégoire-Maret-Quartet,2015-05-15,"[' Grégoire Maret ', ' Jon Cowherd ', ' Robert Kubiszyn ', ' Kendrick Scott ']",
Zürich,Pudel,2015-05-15,"[' Mischa Frey ', ' Silvan Schmid ', ' Tobias Pfister ', ' Paul Amereller ']",
Basel,Snowfinch,2015-05-15,['Snowfinch '],Pop
null,Einar-Stray-Orchestra,2015-05-15,['Einar Stray Orchestra '],Pop
Wetzikon,Christina-Martin,2015-05-15,['Christina Martin '],Pop
Basel,Portico,2015-05-15,['Portico '],Pop
Zürich,Ugly-Duckling,2015-05-15,"['Ugly Duckling ', ' Smith & Smart ']",
Zürich,Melodic-Cosmos,2015-05-15,"[' Manuel Zolliker ', ' Raphael Kalt ', ' Claude Stucki ', ' Mischa Frey ', ' Samuel Schwalm ']",Pop
Zürich,Latin-Touch,2015-05-15,[' dance animation by Ismaray Aspirina '],
Zürich,You-You,2015-05-15,['DJs Ganz '],Electronic
