location,event,date,artists,genre
Zürich,Ludwig-van-von-früh-bis-spät,2016-01-31,[' Bernd Glemser '],Classic
Basel,AMG-Sonntagsmatiné,2016-01-31,"[' Mischa Cheung ', ' André Desponds ', ' Benjamin Engeli ', ' Stephan Wirth ']",Classic
null,Junges-Podium,2016-01-31,"['Marc Bouchkov ', ' Georgiy Dubko ']",Classic
Winterthur,Der-Josa-mit-der-Zauberfiedel,2016-01-31,"['Rahel Cunz ', ' Jacqueline Ott ', ' Alena Cherny ']",Classic
Winkel,Jazz-Gottesdienst,2016-01-31,"[' Markus Hächler ', ' Paul Tantanini ', ' John Service ', ' Thomas Grüninger ', ' Rolf Winiger ']",
Zürich,Der-Paukenschlag,2016-01-31,[' Paulo Muñoz-Toledo '],Classic
Baden,One-of-a-Million,2016-01-31,['Reuben Hollebon '],Pop
Baden,One-of-a-Million,2016-01-31,['Bruce Brubaker '],
null,Winterliedern-und-Psalmen-der-Hoffnung,2016-01-31,"[' Sarah Nathalie Maeder ', ' ', ' Luca Bernard ', ' Priska Zaugg ']",Classic
Bern,Bach-und-die-Italienischen-Meister,2016-01-31,['Benjamin Rightti '],Classic
Winterthur,Winterthurer-Symphoniker,2016-01-31,['David Bruchez '],Classic
Allschwil,Musik-und-Wort-Orpheus-im-Mittelalter,2016-01-31,"['Hanna Marti ', ' Georg Brunner ']",Classic
Zürich,Klarinettenchor-Wettingen,2016-01-31,['Heidy Huwiler '],Classic
Basel,Klavierrezital,2016-01-31,['Silvia Harnish '],Classic
Zürich,Duo-Abend,2016-01-31,"['Adam Mital ', ' Irina Vardeli ']",Classic
Binningen,Questo-silentio-ombroso,2016-01-31,"[' Edoardo Torbianelli ', ' Maria Andrea Parias ', ' Jan Thomer ', ' Anais Chen ', ' Sam Chapman ']",Classic
Meilen,Jahreskonzert-Musikverein-Meilen,2016-01-31,"['Oscar Navarro ', ' Rita Karin Meier ']",traditional
Zürich,Bach-Cellistisch,2016-01-31,[' Roel Dieltiens '],Classic
Richterswil,Richterswiler-Konzerte,2016-01-31,"['Christoph Zimmerli ', ' Andreas Zwingli ']",Classic
Stäfa,Biblische-Lieder-Notturno,2016-01-31,[' Barbara Stucky '],Classic
Zürich,Tom-Freund-&-Friends,2016-01-31,['Tom Freund & Friends '],Pop
Zürich,Elements,2016-01-31,['Ludovico Einaudi '],Classic
Zürich,La-Stüa,2016-01-31,"[' Marco Santilli ', ' Lorenzo Frizzera ', ' Ivan Tibolla ', ' Fulvio Maras ', ' Isabell Weymann ']",
Winterthur,ErRic-Is-Blue,2016-01-31,"[' Riccarda Vedana ', ' Ernst Eggenberger ', ' Felix Rüedi ']",
Zürich,Weinberger-Kammerorchester,2016-01-31,['Mischa Maisky '],Classic
Baden,One-of-a-Million,2016-01-31,['Epic Rain '],
Basel,Dope-D.O.D.,2016-01-31,['Dope D.O.D. '],
Baden,One-of-a-Million,2016-01-31,['Aloa Input '],
Zürich,Frana,2016-01-31,"['Frana ', ' Buzz Rodeo ']",
Lausanne,Anika,2016-01-31,['Anika '],
Baden,One-of-a-Million,2016-01-31,['Fenster '],
