location,event,date,artists,genre
Zürich,Morgenmusik-zu-Pfingsten,2015-05-24,"[' Dela Hüttner ', ' Mirjam Blessing ', ' Felix Rienth ', ' Yves Brühwiler ', ' Andreas Jost ']",Classic
Weggis,Anthony-Caputo,2015-05-24,['Anthony Caputo '],
Basel,Pfingstkonzert-mit-dem-Merel-Quartett,2015-05-24,"[' Mary Ellen Woodside ', ' Manuel Oswald ', "" Alessandro D'Amico "", ' Rafael Rosenfeld ']",Classic
Winterthur,Notturno,2015-05-24,"['Nicolas Altstaedt ', ' Ralph Orendain ', ' Anzhela Golubyeva Staub ', ' Nicolas Corti ', ' Ivona Krapikaite ']",Classic
Zürich,Akademisches-Orchester-Zürich,2015-05-24,['Fabian Neuhaus '],Classic
Bern,Bruckners-Achte,2015-05-24,[' Oliver Schnyder '],Classic
Zürich,Pfingstsamstag,2015-05-24,"['Arlette Meier ', ' Felix Gubser ']",Classic
Zürich,Werke-zu-Pfingsten,2015-05-24,"['Klaus Mertens ', ' André Briel ']",Classic
Zürich,Omer-Avital,2015-05-24,"['Omer Avital ', ' Omer Avital ', ' Eli Degibri ', ' Joel Frahm ', ' Daniel Freedman ']",
Luzern,Master-Abschlusskonzerte,2015-05-24,"['Nicolas Stocker ', '  Marena Whitcher ']",
Bern,Giant-Sand,2015-05-24,['Giant Sand '],
Thun,Lis-Er-Stille,2015-05-24,['Lis Er Stille '],
Basel,Hip-Hop-Meets-Jazz,2015-05-24,"[' Black Tiger & Pyro ', ' Thomas Baumgartner ', ' Fabian Gisler ', ' Andé Bader ', ' Michael Scherrer ']",
Zug,Koffin-Kats,2015-05-24,['Koffin Kats '],
Winterthur,Beyond-The-Collapse,2015-05-24,['Beyond The Collapse '],
Wetzikon,Canavar,2015-05-24,['Canavar '],
Sankt-Gallen,The-Gories,2015-05-24,['The Gories '],
Solothurn,Sorgäching-&-Loopsided,2015-05-24,['Sorgäching & Loopsided '],
null,Pow!,2015-05-24,['Pow! '],
