location,event,date,artists,genre
Basel,Mimiko-Weltenklang,2016-11-09,"['Elisabeth Horn ', ' Stefanie Mirwald ']",Classic
Winterthur,Vader,2016-11-09,"['Vader ', ' Hate Eternal ', ' Threat Signal ']",
Zürich,Orgelkonzerte-Herbstzyklus,2016-11-09,['Andreas Jost '],Classic
Zürich,Vader,2016-11-09,"['Vader ', ' Hate Eternal ', ' Threat Signal ']",
null,Balsom-für-die-Seele,2016-11-09,[' Alison Balsom '],Classic
Zürich,Jubiläumskonzert,2016-11-09,"[' Daniela David ', ' Anna Bertogna ', ' Remo Arpagaus ']",Classic
Winterthur,Bach-Messe-h-Moll,2016-11-09,"[' Lucy Crowe ', ' Christina Daletska ', ' Nicholas Mulroy ', ' Lisandro Abadie ']",Classic
Zürich,Meisterinterpreten-in-Zürich,2016-11-09,[' Renaud Capuçon '],Classic
Zürich,Tommy-Cash,2016-11-09,['Tommy Cash '],
Zürich,Moodslabor,2016-11-09,"[' Marcel Lüscher ', ' Kristinn Smári Kristinsson ', ' Lukas Traxel ', ' Claudio Strüby ']",
Luzern,Jam-Night,2016-11-09,"[' Peter Aebersold ', ' Dominik Wyss ', ' Jonas Degen ', ' Dominik Eichenberger ']",
Basel,Silvan-Zingg-Trio,2016-11-09,"[' Stephanie Trick ', ' Paolo Alderighi ']",
Zürich,Paolo-Fresu-&-Uri-Caine-Duo,2016-11-09,"[' Paolo Fresu ', ' Uri Caine ']",
Zürich,Turbobier,2016-11-09,['Turbobier '],
null,Max-&-Igor-Cavalera,2016-11-09,['Max & Igor Cavalera '],
Zürich,Ensemble-5-Wednesday-4+1-Series,2016-11-09,"['Heinz Geisser ', ' Fridolin Blumer ', ' Reto Staub ', ' Robert Morgenthaler ', ' Dominik Blum ']",
Winterthur,Jazz-am-Mittwoch,2016-11-09,"[' ', ' Michael Haudenschild ', ' Philipp Moll ', ' Willy Kotoun ']",
Zürich,Mill-Series,2016-11-09,"[' Silvan Jeger ', ' Silvan Schmid ', ' Frantz Loriot ', ' Vincent Glanzmann ']",
Zürich,Mörike-Goes-Electronic,2016-11-09,"['Ulrike Mayer-Spohn ', ' Elektr) Javier Hagen ']",Classic
Luzern,Belle-affaire,2016-11-09,"[' Kathrin Künzi ', ' Katrin Wütrich ', ' David Zopfi ', ' Pirmin Setz ']",
Zürich,Jazzbaragge-Wednesday-Jam,2016-11-09,"['Gregor Müller ', ' Rodrigo Aravena ', ' Flo Reichle ']",
Basel,Sarah-Chaksad-Orchestra,2016-11-09,"[' Julie Fahrer ', ' Jonas Winterhalter ', ' Octave Moritz ', ' Charles Wagner ']",
Baden,Tonic-Strings,2016-11-09,"[' Toni Donadio ', ' Nic Niedermann ']",
Lausanne,Junun,2016-11-09,['Junun '],
Düdingen,Lee-Renaldo-&-El-Rayo,2016-11-09,"['Lee Renaldo & El Rayo ', ' Mark Wynn ']",
