location,event,date,artists,genre
Luzern,Tattoo-On-Stage,2016-10-02,"['The Band of Her Majestys Royal Marines ', ' Orchester der Suworow Militärakademie Moskau ']",traditional
Zürich,Carte-blanche,2016-10-02,"['Musica Vitae Kammerochester ', ' conductor: Malin Broman ']",Classic
Zürich,Musikalischer-Morgengruss-Great-Places,2016-10-02,"['Elisabeth Harringer-Pignat ', ' Cathrin Kudelka ', ' Antonia Siegers-Reid ', ' Gabriele Ardizzone ']",Classic
null,Die-Feldberger,2016-10-02,['Die Feldberger '],traditional
Solothurn,Liebes-Leben,2016-10-02,"[' Adina Friis ', ' Simon Iten ', ' Clemens Kuratle ']",Classic
Luzern,Lucerne-Guitar-Concerts:-Il-Fenomeno-Aniello-Desiderio,2016-10-02,['Aniello Desiderio '],Classic
Zürich,Orchesterverein-Zürich,2016-10-02,[' Marc André Fournel '],Classic
Zürich,Requiem,2016-10-02,"[' Franziska Andrea Heinzen ', ' Gianna Lunardi ', ' Daniel Bentz ', ' Niklaus Kost ']",Classic
Olsberg,Franziskus-von-Assisi,2016-10-02,"['Karen Haverbeck ', ' Ruggero Pezzani ', ' Christine Brechbühl ', ' Prof. Angela Berlis und Pfr. Peter Feenstra ']",Classic
Olsberg,Franziskus-von-Assisi,2016-10-02,"['Karen Haverbeck ', ' Ruggero Pezzani ', ' Christine Brechbühl ', ' Pfr. Peter Feenstra und Prof. Angela Berlis ']",Classic
Rafz,Klänge-aus-den-Bergen,2016-10-02,[' Fabian Jud '],Classic
Luzern,Tattoo-On-Stage,2016-10-02,"['The Band of Her Majestys Royal Marines ', ' Orchester der Suworow Militärakademie Moskau ', ' Showband Juliana-Amersfoort ', ' Stockbridge Pipe Band Edinburgh ']",traditional
Zürich,Jugendsünden,2016-10-02,"['Nadja Dalvit-Saminskaja ', ' Ronny Speigel ', ' Daphne Unseld ', ' Fedor Saminski ']",Classic
Wädenswil,Volksschnusig-Muesie-und-Poesik,2016-10-02,"['Reto Senn ', ' Christoph Gantert ', ' Schauspiel: Andrea Zogg ']",Pop
Zürich,Duo-Buck-Wolfarth,2016-10-02,"['Christian Buck ', ' Christian Wolfarth ']",
Zürich,Schattenspiele,2016-10-02,[' Nicolas Corti '],Classic
Zürich,Grosses-im-Kleinen,2016-10-02,[' Audrey Luna '],Classic
Winterthur,Amélie-Junes,2016-10-02,"[' Amélie Junes ', ' Michel Spahr ', ' Benj Hartwig ', ' Maxime Paratte ']",Pop
Basel,Sud-Unplugged,2016-10-02,[' Lena Fennell '],Pop
Zürich,Big-Deal,2016-10-02,['Big Deal '],Pop
