location,event,date,artists,genre
Baden,The-Sundowner,2015-05-07,"[' Micha Plüss ', ' André Gärtner ', ' Ivan Mangia ', ' Mats Canzani ']",Pop
Basel,Masterrezital,2015-05-07,['Josefiina Dunder '],Classic
Weggis,Anthony-Caputo,2015-05-07,['Anthony Caputo '],
Luzern,Piano-Entertainment,2015-05-07,['Dezso Balogh '],Classic
Basel,Cocktailkonzert-Salon-Rossini,2015-05-07,"[' Vesslina Kasarova ', ' Iryna Krasnovska ']",Classic
Zürich,Rhythms-of-Life,2015-05-07,['Murat Cokun '],
Zürich,Am-äussersten,2015-05-07,['Werner Bärtschi '],Classic
Basel,Masterrezital,2015-05-07,['Jin-Ah Lee '],Classic
Zürich,Jazz-Happening,2015-05-07,['Ueli Fahrni '],
Luzern,Electric-Force,2015-05-07,"[' Timo Wild\t ', ' Benjamin Kieser ', ' Alex Merz ']",Electronic
Zug,Octopus,2015-05-07,"[' Roberto Domeniconi ', ' Felix Perret ', ' Thomas Tavano ', ' Christof Zurbuchen ']",
Riehen,Jazzfestival-Basel,2015-05-07,"[' Tigran Hamasyan ', ' Aren Avetyan ', ' Garegin Hayrapetyan ', ' Ruben Karaseferyan ', ' Kristina Voskanyan ', ' Jenni Nazaryan ', ' Leitung: Lilit Yedigaryan ']",
Zürich,restSerum-bespielt-Fluchtwege,2015-05-07,"['Andreas ""Gaudi Zimmerli ', ' Deif Hunziker ', ' Philipp Eigenmann ', ' Tobias Studer ', ' Lucas Fischer ', ' Benno Niedermann ']",
Zürich,Poem-Pot,2015-05-07,"[' Dalia Donadio ', ' Urs Müller ', ' Raphael Walser ']",
Winterthur,Tribute-to-Mandi-Silberer,2015-05-07,"[' Jacques Rohner ', ' Hanspeter Baldinger ', ' Stefan Pavelka ', ' Franz Winteler ', ' Peter Preibisch ']",
Schaffhausen,Schaffhauser-Jazzfestival,2015-05-07,[' Sebastian Strinning Kerrin '],
Baden,Joy-Totaro-&-The-Joyous-Band,2015-05-07,"[' Joy Totaro ', ' Marco Figini ', ' Roland Köppel ', ' \r\nAndy Schnyder ']",
Wädenswil,Pour-Maman,2015-05-07,"[' Anne Bennent ', ' Maximilian Schamschula ']",Pop
Basel,Live-Jazz,2015-05-07,"[' Thomas Moeckel ', ' Dominik Schürmann ', ' Mike Turtle ', ' Walter Jauslin ']",
Zürich,Two-Souls,2015-05-07,"[' Anisa Djodjoadmodjo ', ' Hannah Bissegger ', ' Dino Brandao ', ' Paul Märki ', ' Severin Wüest ']",Pop
Bern,Karma-To-Burn,2015-05-07,['Karma To Burn '],
null,City-of-Ships,2015-05-07,"['City of Ships ', ' The Disgrazia Legend ']",
Liebefeld,Nicole-Johänntgen-Quartett,2015-05-07,"[' Nicole Johänntgen ', ' Marc Méan ', ' Rafael Jerjen ', ' Bodek Janke ']",
Baden,676-Nuevo-Tango-Ensemble,2015-05-07,"[' Daniel Zisman ', ' Gerardo Vila ', ' Sebastien Fulgido ', ' Wini Holzenkamp ']",
Zürich,Rangleklods,2015-05-07,['Rangleklods '],Pop
Basel,Frères-de-son,2015-05-07,"[' Kalifa Diabaté ', ' Moumouni Sanou ', ' Eliace Sanou ', ' André Ouattara ', ' Jul Dillier ', ' Pascal Eugster ', ' Samuel Messerli ']",
Zürich,Billiger-Bauer-Triebherde,2015-05-07,"['Omri Ziegele ', ' Jürg Wickihalder ', ' Gutersohn ']",
Zürich,Zurich-Jazz-Orchestra,2015-05-07,"[' Reto Anneler ', ' Lukas Heuss ', ' Christoph Grab ', ' Thomas Lüthi ', ' Matthias Tschopp ']",
Chur,All-the-World-is-Green,2015-05-07,"[' Jaap Achterberg  ', ' Franco Mettler  ', ' Nick Gutersohn ', ' Thomas Weber ', ' Jojo Kunz ']",
Luzern,Grupo-Dar-Vida,2015-05-07,"[' Jorge Vidal ', ' Andrea del\tPilar ', ' Feliciano Ponce ', ' René Durán ', ' Faruk Muslijevic ', ' Aldo Rodriguez ', ' Simon Wälti ', ' Claudio Berger ']",
Luzern,Thursday-Night-Jazz-Jam,2015-05-07,"[' Stefanie Suhner  ', ' Andreas Lareida  ', ' Lucca Fries ', ' Mo Meyer ', ' Ramón Oliveras ']",
Düdingen,Screaming-Females,2015-05-07,['Screaming Females '],
Zürich,Biggles,2015-05-07,['Biggles '],Pop
Zürich,Jam-Session,2015-05-07,"[' Philipp Häfliger ', ' Mike Ryrie ', ' Dani Zihlmann ', ' Leon Duncan ', ' Silvan Petite ']",
null,Wanda,2015-05-07,['Wanda '],Pop
Baden,Hurricane-Dean,2015-05-07,['Hurricane Dean '],
Zürich,Jordan-Klassen,2015-05-07,['Jordan Klassen '],
Luzern,Bright-End,2015-05-07,"['Bright End ', ' My Sleepless Youth ']",
Zürich,Moodie-Black,2015-05-07,['Moodie Black '],
Zürich,The-Vickers,2015-05-07,['The Vickers '],Pop
Zürich,Kevin-&-The-Treehouse-Gang,2015-05-07,"[' Kevin Schneeberger ', ' Leonie-Afra Bradatsch ', ' Martin Deplazes ', ' Benjamin Schmid ', ' Daniel Eugster ']",Pop
