location,event,date,artists,genre
Basel,Festtage-Alte-Musik-Basel-Lieder-zum-Clavier-zu-singen,2015-08-28,['Ulrich Messthaler '],Classic
Glattbrugg,Zürich-Openair,2015-08-28,"['Seeed ', ' Fatboy Slim ', ' Interpol ', ' Milky Chance ', ' Siriusmodeselektor ', ' Balthazar ', ' Josef Salvat ', ' Aurora ', ' Interpol ', ' Solomun ']",Pop
Basel,Barock-Jazz-Spiegelungen,2015-08-28,"[' Dirk Börner ', ' Matthieu Camilleri ', ' Andreas Böhlen ']",
Arbon,Summerdays-Festival,2015-08-28,"['Deep Purple ', ' Alan Parsons Live Project ', ' Ian Anderson ', ' Fish ', ' The Baseballs ']",
Zürich,Top-Party-Band-Krokodili,2015-08-28,['Top Party Band Krokodili '],
Zug,Rock-the-Docks,2015-08-28,['Liptease '],Pop
Basel,Orgelspiel-zum-Feierabend,2015-08-28,['Travis Baker '],Classic
La-Tour-de-Peilz,Nox-Orae,2015-08-28,"['Fuzz ', ' The Soft Moon ', ' Omar Souleyman ']",Electronic
Glarus,Sound-of-Glarus,2015-08-28,"['Gentleman ', ' Gasandji ']",Pop
Gränichen,Openair-Gränichen,2015-08-28,['EAV '],Pop
Montreux,Septembre-musical,2015-08-28,[' Mikhail Pletnev '],Classic
Zürich,Duo-Abend,2015-08-28,"['Jürg Eichenberger ', ' Michiko Tsuda ']",Classic
null,Maël-&-Band,2015-08-28,"[' Maël ', ' Philippe Kuhn ', ' Tosho Yakkatokuo ']",
Riehen,Klangraum-Riehen-Marlboro,2015-08-28,[' Rudolf Serkin '],Classic
Basel,Raumkonzert,2015-08-28,"['Ada Meinich ', ' Dimitri Askenazy ', ' Angela Killian ']",Classic
Murten,Murten-Classics,2015-08-28,[' Josef Spacek '],Classic
Münchenstein,Fly-Agaric,2015-08-28,"[' Sebastian von Keler ', ' Johannes Maikranz ', ' Cédric Vogel ', ' Roberto Koch ', ' Luca Glausen ', ' Florian Haas ']",
Münchenwiler,Murten-Classics,2015-08-28,"[' German Echeverri Chamorro ', ' Karoline Echeverri Klemm ', ' Annekatrin Beller ', ' Daniela Niedhammer ']",Classic
Zürich,Buck-&-Books,2015-08-28,['Christian Buck '],Classic
Baden,Donadio-Family-Band,2015-08-28,"[' Dalia ', ' ', '  Moreno ', ' Toni Donadio ']",
Winterthur,Low-Leaf,2015-08-28,['Low Leaf '],Pop
Winterthur,Christian-Niederers-Plan,2015-08-28,"[' Oliver Keller ', ' Thomy Jordi ', ' Christian Niederer ']",
Schaffhausen,Saisonstart,2015-08-28,['The Mighty Mocambos '],
Aarau,Musik-i-de-Altstadt,2015-08-28,"[""L'aupaire ""]",Pop
Basel,Howling,2015-08-28,['Howling '],Electronic
