,location,event,date,artists,genre
0,Basel,Masterrezital,2014-05-26,[' Sae Bom Byun '],['Classic']
1,Basel,Masterrezital,2014-05-26,[' Simon Thompson '],['Classic']
2,Z?rich,A-Cyclothymia-of-Songs,2014-05-26,"[' Lander Gyselinck ', ' Corinne Huber ', ' Franziska Bruecker ']",['Pop']
3,Basel,Masterrezital,2014-05-26,[' Astrig Siranossian '],['Classic']
4,Z?rich,Konzert,2014-05-26,[' Esther Hoppe '],['Classic']
5,Basel,Dialog,2014-05-26,['Claire Chase '],['Classic']
6,Chur,5.-Abonnementskonzert,2014-05-26,"['Lise de la Salle ', ' Nolwenn Bargin ', ' C?cilia Chmel ']",['Classic']
7,Z?rich,ZHdK-Masters-of-Pop,2014-05-26,"[' Jo?l Fonsegrive ', ' Jonas Wolf ']",['Pop']
8,Z?rich,The-Great-Crusades,2014-05-26,['The Great Crusades '],['Pop']
9,Bern,Konzert,2014-05-26,"['Orchester Sinfonietta Sofia ', ' Yana Bukoff ']",['Classic']
10,Z?rich,Big-Deal,2014-05-26,['Big Deal '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
11,null,Christina-Jaccard-&-The-Dave-Ruosch-Band,2014-05-26,"[' Christina Jaccard ', ' Dave Ruosch ', ' Luca Leombruni ', ' Andreas Schmid ']","['Jazz', 'Blues', 'Soul']"
12,Winterthur,The-Loodies,2014-05-26,['The Loodies '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
