location,event,date,artists,genre
Verbier,Verbier-Festival,2013-07-25,['Khatia Buniatishvili '],Classic
Verbier,Verbier-Festival,2013-07-25,['Jan Lisiecki '],Classic
Paléo,Nyon,2013-07-25,"['Santana ', ' Tryo ', ' Sigur Rós ', ' Dub Inc. ', ' Crystal Fighters ', ' Stupeflip ', ' Brandt Brauer Frick ', ' Skip & Die ', ' Buraka Som Sistema ', ' Anthony Joseph & The Spasm Band ', ' Protoje & The Indiggnation ']",Santana
Münchenbuchsee,Harp-Masters,2013-07-25,['Naoko Yoshino '],Classic
Verbier,Verbier-Festival,2013-07-25,"[' Aleksandrs Antonenko ', ' Anna Netrebko ', ' Alexey Markov ', ' Francesco Demuro ', ' Bryn Terfel ', ' Eva-Maria Westbroek ', ' Iréne Theorin ']",Classic
Luzern,Salonmusik,2013-07-25,"['Martin Schaefer ', ' Richard Decker ']",Classic
Musikzentrum-Sedel,Luzern,2013-07-25,"['Down By Law ', "" Swingin' Utters ""]",
Thun,Am-Schluss,2013-07-25,['Jamaram '],
Verbier,Verbier-Festival,2013-07-25,['Hélène Grimaud '],Classic
KKL,Luzern,2013-07-25,['Söhne Mannheims '],
KKL,Luzern,2013-07-25,"['Alex Clare ', ' Jamie Lidell ']",
Basel,Revolution,2013-07-25,"[' Stefan Rusconi ', ' Fabian Gisler ', ' Claudio Strüby ']",
null,Langnau-Jazz-Nights,2013-07-25,[' Lee Konitz Quartet '],
Maggia,Magic-Blues-Festival,2013-07-25,"[""Gerry McAvoy's Band of Friends "", ' Michael Roach Band ']",
St.-Moritz,Festival-da-Jazz,2013-07-25,"['Carmen Souza Quartet ', ' Carmen Souza ', ' Theo Pascal ', ' Filipe Melo ', ' Elias Kacomanolis ']",
Luzern,Jam-Session,2013-07-25,['Richard Decker '],
Düdingen,Moon-Duo,2013-07-25,['Moon Duo '],
St.-Moritz,Festival-da-Jazz,2013-07-25,"['Somi ', ' Somi ', ' Laurent David ', ' Emmanuel Duprey ']",
