location,event,date,artists,genre
Basel,Mimiko-Dieu-parmi-nous,2015-04-01,['Jan Sprta '],Classic
Zürich,Art-Band,2015-04-01,['Art Band '],Pop
Binningen,Passionsandacht,2015-04-01,"['Andreas Böhlen ', ' Thomas Leininger ']",Classic
Brugg,Passionskonzert-Oratorium-über-Johann-Hus,2015-04-01,"[' Seraina Perrenoud ', ' Mirjam Blessing ', ' Simon Witzig ', ' Richard Helm ']",Classic
Bern,Brahms-Zweite,2015-04-01,"[' Oliver Schnyder ', ' Chloë Hanslip ']",Classic
Winterthur,Sieben-letzte-Worte,2015-04-01,"[' Malin Hartelius ', ' Anna Stephany ', ' Ed Lyon ', ' Rudolf Rosen ']",Classic
Zug,Keynote-Jazz,2015-04-01,"[' Sebastian Arnold ', ' André Bütikofer ', ' Linus Gmünder ', ' Gilles Schmid ', ' Lukas Züblin ']",
Dornach,La-Banda-Ki,2015-04-01,"['Volker Biesenbender ', ' Michelangelo Rinaldi ', ' Clara Gervais ']",Classic
Zürich,Steel-Panther,2015-04-01,['Steel Panther '],
Zürich,Vitali-Schilt-Walser-Gisler,2015-04-01,"[' Michi Vitali ', ' Rafael Schilt ', ' Raphi Walser ', ' Dave Gisler ']",
Zürich,Schmutzki,2015-04-01,['Schmutzki '],
null,Ken-Mode,2015-04-01,['Ken Mode '],
null,N.I.K.O.,2015-04-01,['N.I.K.O. '],
Zürich,Angel-Dust,2015-04-01,['Angel Dust '],
Zürich,The-Dandy-Warhols,2015-04-01,['The Dandy Warhols '],
Zürich,Jazzbaragge-Wednesday-Jam,2015-04-01,"['Raphael Jost ', ' Christoph Utzinger ', ' Kevin Chesham ']",
Winterthur,Jazz-am-Mittwoch,2015-04-01,"[' Alexandre Maurer ', ' Fabian F. Mueller ', ' Niklaus Hürny ', ' Kaspar von Grünigen ']",
null,Véronique-Sanson,2015-04-01,['Véronique Sanson '],Pop
Lausanne,Nneka,2015-04-01,['Nneka '],
null,Ray-Anderson's-Organic-Quartet,2015-04-01,"[' Steve Salerno ', ' Gary Versace ', ' Tommy Campbell ']",
Basel,Tom-James,2015-04-01,"['Tom James ', ' Tom James ', ' Brinley Hall ', ' Ed Sirl ']",Pop
Aarau,Protoje-&-The-Indiggnation,2015-04-01,['Protoje & The Indiggnation '],
Zürich,Bukowski,2015-04-01,['Belly Hole Freak '],Electronic
Zürich,Bibi-Vaplan,2015-04-01,"['Bibi Vaplan ', ' Bibi Vaplan ', ' Martina Berther ', ' Dario Sisera ']",Pop
null,Retox,2015-04-01,['Retox '],
