location,event,date,artists,genre
Basel,Masterrezital,2013-05-11,[' Miki Iwaki '],Classic
Basel,Masterrezital,2013-05-11,[' Arpine Azatyan '],Classic
Pferderennbahn,Aarau,2013-05-11,"['Redman ', ' Lords of the Underground ', ' Megaloh ', ' Oddisee ', ' Audio88 & Yassin ']",Redman
Basel,Bachelorkonzert,2013-05-11,[' Coline Ormond '],Classic
Basel,Masterrezital,2013-05-11,[' Isabel Wullschleger '],Classic
Luzern,Easy-Jazz-mit-einer-Prise-Pop,2013-05-11,['Fabienne Ambühl '],
Aarau,Konzert-à-la-russe,2013-05-11,"[' Sergey Mushtakoff ', ' Alexey Lavrentyev ']",Classic
Bern,Internationales-Jazzfestival-Bern,2013-05-11,"['Roy Haynes Fountain of Youth Band ', ' Roy Haynes ', ' Jaleel Shaw ', ' Martin Bejerano ', ' David Wong ']",
Aarau,Alpha-Tiger,2013-05-11,"['Alpha Tiger ', ' Atlantean Kodex ', ' Attic ']",
Zürich,Viva-Vivaldi,2013-05-11,[' Jonas Iten '],Classic
Luzern,Exsultate-jubilate,2013-05-11,"[' Olga Valmond ', ' Liliane Glanzmann ', ' Michael Feyfar ', ' Robert Koller ']",Classic
Zürich,Far-From-Triumphing-Court,2013-05-11,"[' Stephanie Boller ', ' Jahn Thomer ', ' Valentin J. Gloor ', ' Milan Siljanov ']",Classic
Dornach,Musik-für-Violine-und-Klavier,2013-05-11,"['Istvan Horvath ', ' Hanns Martin Zimmermann ']",Classic
Allschwil,Hans-Feigenwinter,2013-05-11,['Hans Feigenwinter '],
Zürich,Das-neue-Trio,2013-05-11,"[' Christian Zehnder ', ' Arkady Shilkloper ', ' John Wolf Brennan ']",
null,Ian-Anderson,2013-05-11,['Ian Anderson '],
Basel,Passion-Dance,2013-05-11,"['Julio Azcano ', ' Volker Biesenbender ']",
Basel,Bachelorkonzert,2013-05-11,[' Boris Winter '],Classic
Basel,Masterrezital,2013-05-11,[' Sergio Marrini '],Classic
Basel,La-Box,2013-05-11,"[' Marco Figini ', ' Roland Köppel ', ' Michael Wipf ']",
Baden,Martin-Baschung-&-Big-B.-Tonic,2013-05-11,"[' Martin Baschung ', ' Peter Lüthi ', ' Sandro Vanetti ', ' Imad Barnieh ']",
Wallisellen,Gasparazzo,2013-05-11,['Gasparazzo '],
Zürich,Imam-Baildi,2013-05-11,"['Imam Baildi ', ' Orestis Falireas ', ' Lyssandros Falireas ', ' MC Yinka ', ' Yiannis Diskos ']",
Luzern,Cortez,2013-05-11,[' Asidefromaday '],
Zürich,Bang-Bang-Slow-Release,2013-05-11,"[' Elias von Arx ', ' Jonas Hufschmid ', ' Michael Künstle ']",
Wetzikon,Nits,2013-05-11,['Nits '],Pop
null,Coloured-Sounds,2013-05-11,"[' Serge Vuille ', ' Pierre-André Dougoud ', ' Benoit Pernet ']",
Bern,Habit-of-a-Rabbit,2013-05-11,"[' Mö ', ' Mike ', ' Regi ', ' Oli ', ' Lüku ', ' Fäbä ']",Pop
Winterthur,Phumaso-&-Smack,2013-05-11,['Phumaso & Smack '],
Bern,Mats-Morgan-Band,2013-05-11,"['Mats-Morgan Band ', ' Morgan Agren ', ' Mats Öberg ', ' Tommy Thordsson ']",
Düdingen,Wintersleep,2013-05-11,"['Wintersleep ', ' Three Blind Wolves ']",Pop
Basel,Mount-Kimbie,2013-05-11,"['Mount Kimbie ', ' Kode 9 ']",Electronic
Basel,Britney,2013-05-11,['Britney '],
Bern,Steps-to-Get-It,2013-05-11,"['DJs Franklin Diaz ', ' José Diaz & Nerea Perez ', ' Alfredo Garcìa ']",
Bar-Rossi,Zürich,2013-05-11,"[' Jay Messerli ', ' Michi Finger ', ' Luk Kipfer ', ' Rease Nydegger ', ' Raly Scheuing ', ' Dominik Grossenbacher ']",
null,Atlantiks,2013-05-11,['Atlantiks '],Electronic
Bern,Internationales-Jazzfestival-Bern,2013-05-11,"['Roy Haynes Fountain of Youth Band ', ' Roy Haynes ', ' Jaleel Shaw ', ' Martin Bejerano ', ' David Wong ']",
null,La-Nuit-Blanche-III,2013-05-11,"['DJs Smokey Joe & The Kid ', ' Grant Lazlo ']",Electronic
Zürich,Cold-Water,2013-05-11,"[' Daniel Abegglen ', ' Brendon Schoen Johnson ', ' Mischa Podstransky ', ' Philipp Saner ', ' Colin Morton ']",Electronic
null,Dale-Mas-Duro,2013-05-11,['DJs Edgar '],
