location,event,date,artists,genre
Bern,Zibelesounds,2015-11-23,['Marc Fitze '],Classic
Zürich,Lunchkonzert-Streichtrios,2015-11-23,"['Nadezhda Korshakova ', ' Martina Zimmermann ', ' Alexander Gropper ']",Classic
Zürich,Bläserserenaden-Zürich,2015-11-23,"['Wim van Hasselt ', ' David Bruchez ', ' Arpi Mkrtchyan ']",Classic
Lausanne,Children-of-Bodom,2015-11-23,"['Children of Bodom ', ' Sylosis ']",
Bern,Tournee-II,2015-11-23,[' Hélène Grimaud '],Classic
Luzern,Lucerne-Festival-am-Piano,2015-11-23,['Radu Lupu '],Classic
Zürich,Entdeckt,2015-11-23,"[' Jakob Encke ', ' Daniel Stoll ', ' Sander Stuart ', ' Leonard Disselhorst ']",Classic
null,The-Sibyl's-Promise,2015-11-23,"[' Sibyl Hofstetter ', ' Francesco Diomaiuta ', ' Raphael Loher ', ' Simon Iten ']",
Zürich,Bully,2015-11-23,['Bully '],
Pratteln,Crobot,2015-11-23,"['Crobot ', ' Scorpion Child ', ' Buffalo Summer ']",
Kriens,Ought,2015-11-23,"['Ought ', ' Yung ']",
Baden,Marie-Krüttli-Trio,2015-11-23,"[' Marie Krüttli ', ' Lukas Traxel ', ' Martin Perret ']",
Winterthur,Udo-Mader,2015-11-23,['Udo Mader '],
Basel,Jazzkollektiv-Basel,2015-11-23,"[' Jonas Windscheid ', ' Andreas Böhlen ', ' Hans Feigenwinter ', ' Roberto Koch ', ' Silvio Morger ']",
Zürich,Artist-in-Residence-René-Mosele,2015-11-23,"[' René Mosele ', ' Alex Hendriksen ', ' Jean-Paul Brodbeck ', ' Tapiwa Svosve ', ' Nicolas Stocker ']",
Basel,Full-Attention,2015-11-23,['Richie Campbell '],
Luzern,Boo-Seeka,2015-11-23,['Boo Seeka '],Pop
