location,event,date,artists,genre
Zürich,Flush-After-Hours,2013-10-20,"['DJs Silicone Soul ', ' Soukie & Windish ']",
Laufen,Jazz-Matinee,2013-10-20,"[' Peter Gottstein ', ' Erich Möschler ', ' Kurt Schlup ', ' Werner Siegenthaler ', ' Urs Brunner ', ' Erwin Bieri ']",
null,Matinéekonzert,2013-10-20,"['Martina Gmeinder ', ' Celia Längle ', ' Iván Kárpáti ']",Classic
Zürich,Grenzen,2013-10-20,"['Haika Lübcke ', ' Martin Frutiger ', ' Felix-Andreas Genner ', ' Diego Baroni ', ' Urs Dengler ']",Classic
Winterthur,Musik-und-Worte,2013-10-20,"[' Elena González ', ' Ai Yamamura ']",Classic
Zürich,Die-kleinen-Bearbeitungen,2013-10-20,[' Andreas Jost '],Classic
Zürich,True-as-Steel-Revival,2013-10-20,"[' Holy Cross ', ' Crusher ']",
Aarau,Entlang-der-Neuen-Seidenstrasse-Teatime-Konzerte,2013-10-20,"['Gerry Hemingway ', ' Yang Jing ']",
Luzern,D.O.A.,2013-10-20,['D.O.A. '],
Zürich,38.-Kiwanis-Preisträgerkonzert,2013-10-20,"[' Alessandro Chiavetta ', ' Raul Calvo Royo ']",Classic
Zürich,Hör-mein-Bitten-Hear-My-Prayer,2013-10-20,"[' Eun-Ah Cho-Nitschke ', ' Sarah Maeder ', ' Patrycja Pakiela ']",Classic
Basel,Tonscherben,2013-10-20,[' Anita Leuzinger '],Classic
Baden,Konzert,2013-10-20,[' Edna Stern '],Classic
Zürich,Free-Like-a-River,2013-10-20,"['Malcolm Green ', ' Gallus Hächler ', ' Marcel Benedikt ', ' Rainer Fröhlich ']",Pop
Köniz,Au-bord-du-Lac-Léman,2013-10-20,"[' Christiane Gnägi ', ' Yuka Oechslin ']",Classic
Basel,Soirée-lyrique,2013-10-20,"['Christina Metz ', ' Reto Reichenbach ', ' Jessie Gu ']",Classic
Wädenswil,Streuet-aus-die-Blumen,2013-10-20,"[' María Cristina Kiehr ', ' Frithjof Smith ', ' Hélène Schmitt ', ' Bernhard Maurer ', ' Jonathan Rubin ', ' Vital Julian Frey ']",Classic
Zürich,I-Have-a-Dream,2013-10-20,"['Christina Jaccard ', ' Dave Ruosch ', ' Daniel Pezzotti ', ' Andreas Schmid ']",Pop
Zürich,Lester-Menezes-Trio,2013-10-20,"['Lester Menezes Trio ', ' Lester Menezes ', ' Dominique Girod ', ' Norbert Pfammatter ']",
Luzern,Antonio-Farao-Trio,2013-10-20,"[' Antonio Faraò ', ' Martin Gjakonovski ', ' Vladimir Kostadinovic ']",
Luzern,Brendan-Walsh,2013-10-20,['Brendan Walsh '],
Bern,Sag-welch-wunderbare-Träume,2013-10-20,"['Marianne Wälchli ', ' Anthony Di Giantomasso ']",Classic
Winterthur,Famous-October,2013-10-20,"[' Sarah Bowman ', ' Rene Coal Burrrell ']",Pop
Zürich,BRNS,2013-10-20,['BRNS '],Pop
Rubigen,Bauchklang,2013-10-20,['Bauchklang '],Pop
Schaffhausen,Heymoonshaker,2013-10-20,['Heymoonshaker '],
Zürich,Jay-Z,2013-10-20,['Jay-Z '],
Winterthur,Metall-Magnet-Wechselschläge-am-Takt-der-Zeit,2013-10-20,['Sebastian Hofmann '],Classic
Zürich,Sacri-Cuori,2013-10-20,['Sacri Cuori '],Pop
Zürich,Alex-Hepburn,2013-10-20,['Alex Hepburn '],Pop
Winterthur,BB-&-The-Blues-Shacks,2013-10-20,['BB & The Blues Shacks '],
null,Mike-Stern-Band,2013-10-20,"['Mike Stern Band ', ' Mike Stern ', ' Bob Malach ', ' Tom Kennedy ', ' Keith Carlock ']",
