location,event,date,artists,genre
Paléo,Nyon,2013-07-23,"['Neil Young & Crazy Horse ', ' Phoenix ', ' Alt-J ', ' Lou Doillon ', ' Two Gallants ', ' Reptile Youth ', ' Gesaffelstein ', ' Palma Violets ', ' Mermonte ', ' Heymoonshaker ']",Phoenix
Luzern,Piano-Entertainment-Blue-Soul-&-Me,2013-07-23,['Mark Tenger '],
Verbier,Verbier-Festival,2013-07-23,"[' Lisa Batiashvili ', ' François Leleux ', ' Jan Lisiecki ', ' Lisa Milne ', ' Lilli Paasikivi ', ' Pavol Breslik ', ' Marco Jentzsch ', ' Matthew Rose ']",Classic
Vers-l'Eglise,Menuhin's-Heritage-I,2013-07-23,"['Vilde Frang ', ' Michail Lifits ']",Classic
null,Stimmen,2013-07-23,['Elton John '],Pop
KKL,Luzern,2013-07-23,['Elvis Costello & The Imposters '],
Verbier,Verbier-Festival,2013-07-23,['Grigory Sokolov '],Classic
Luzern,Blue-Balls-Festival,2013-07-23,"['James Morrison ', ' Josh Kumra ']",
Grand-Casino-Basel,Basel,2013-07-23,['Jane Birkin '],
null,Langnau-Jazz-Nights,2013-07-23,"['Seamus Blake Band ', ' The Swallow Quintet feat. Carla Bley ']",
