location,event,date,artists,genre
Luzern,Lucerne-Festival,2013-08-29,"['Ray Chen ', ' Julien Quentin ']",Classic
Basel,Awake-Sweet-Love-Lieder-und-Lautenmusik,2013-08-29,"['David Munderloh ', ' Julian Behr ']",Classic
Rümlang,Zürich-Openair,2013-08-29,"['Two Door Cinema Club ', ' Eels ', ' Poliça ']",Pop
Festivalgelände,Rümlang,2013-08-29,"['Nine Inch Nails ', ' Deftones ', ' Tomahawk ']",Eels
Basel,Joyssance-vous-donneray-Chansons-und-Madrigale,2013-08-29,[' Arianna Savall '],Classic
Zürich,Vernissage-Konzert,2013-08-29,"['Silvain Guignard ', ' Nik Bärtsch ', ' Sha ', ' Hayashi Tetsuji ']",
Luzern,Lucerne-Festival,2013-08-29,[' Barbara Hannigan '],Classic
Murten,Sinfoniekonzert-Temperamente-in-vier-Sätzen,2013-08-29,[' Anastasia Volchok '],Classic
Luzern,Salonmusik,2013-08-29,"['Martin Schaefer ', ' Richard Decker ']",Classic
Kloten,Acoustical-Senses,2013-08-29,"['Isabelle Berthoud ', ' René Wüthrich ']",Pop
Bern,Ararat-Quintet,2013-08-29,"[' Murat Cevik ', ' Andreas Ambühl ', ' Simon Kessler ', ' Severin Graf ', ' Thomas Sonderegger ']",
Embrach,La-familia-loca,2013-08-29,['La familia loca '],
Baden,Duo-Vibrolino,2013-08-29,"[' Anna Sebestyen ', ' Erich Fischer ']",
null,Schallmaschine-Maximus,2013-08-29,"[' Synergy Percussion ', ' Speak Percussion ', ' Bob Becker ']",Classic
Luzern,Option-Weg,2013-08-29,['Option Weg '],
Winterthur,Frenzee-Kay,2013-08-29,"[' Frenzee Kay ', ' Peter Wagner ', ' Marco Figini ', ' Sandra Merk ', ' Peter Haas ']",Pop
Luzern,Jam-Session,2013-08-29,['Richard Decker '],
Düdingen,Venetian-Snares,2013-08-29,['Venetian Snares '],Electronic
Pontresina,Los-Latinos,2013-08-29,['Los Latinos '],
