location,event,date,artists,genre
Winterthur,Öffentliche-Generalprobe,2015-06-17,[' Ingrid Fliter '],Classic
Zürich,Rezital-Master-Specialized-Music-Performance-Solist,2015-06-17,['Ji-Yeon Lee '],Classic
Zürich,Jazz-Arcades,2015-06-17,"[' Christian Niederer ', ' Michael Bucher ', ' Patrick Sommer ']",
Basel,Masterrezital,2015-06-17,['Calogero Presti '],Classic
Basel,Altstadt-Serenaden,2015-06-17,[' Giorgia Milanesi '],Classic
Winterthur,Klassisch-romantisch,2015-06-17,[' Ingrid Fliter '],Classic
Luzern,Sinfoniekonzert-Messa-da-Requiem,2015-06-17,"[' Maria Agresta ', ' Ekaterina Semenchuk ', ' Giorgio Berrugi ', ' Alexander Tsymbalyuk ']",Classic
Basel,Masterrezital,2015-06-17,['David Dias da Silva '],Classic
Basel,Masterrezital,2015-06-17,"['Maria Castro Vergara ', ' Eva Kusterm ', ' Antonia Ravens ', ' Malin Schell ']",Classic
Baden,Musik-im-Park,2015-06-17,"[' Kristina Fuchs ', ' Jacques Bouduban ', ' Adi Blum ', ' Andi Gabriel ', ' Albin Brun ']",
Basel,Go!-C!-Art!,2015-06-17,['Brigitte Handley '],
Zürich,Death-Cab-for-Cutie,2015-06-17,['Death Cab for Cutie '],
Volketswil,Konzert,2015-06-17,"[' Sandro Müller ', ' Barbara Müller-Hämmerli ']",Classic
null,Despise-You,2015-06-17,"['Despise You ', ' Chiens ']",
Baden,Martin-Solo,2015-06-17,[' Martin Moling '],
Luzern,Workshopkonzerte,2015-06-17,"['Cinzia Catania ', ' Samuel Kuntz ', ' Elio Amberg ', ' Lukas Traxel ', ' Raphael Loher ', ' Nicolas Stocker ']",
Basel,Tiago-Barros-e-grupo,2015-06-17,"[' Tiago Barros ', ' Oliver Pellet ', ' Simone Bollini ', ' Dudu Penz ', ' Fernando Delgado ']",
Schaffhausen,Upstairs-&-Loud,2015-06-17,['The Coathangers '],Electronic
