location,event,date,artists,genre
Winterthur,Kopf-hoch,2016-12-10,['Paul Erkamp '],
Winterthur,Adventskonzert,2016-12-10,"[' Roberto González Monjas ', ' Erlend Tvinnereim ']",Classic
Zürich,Freddy-Washington,2016-12-10,['Freddy Washington '],
Basel,Kammerkonzert-an-der-Adventstagung,2016-12-10,"['Cyprian Kohut ', ' Wolfram Lorenzen ']",Classic
Zürich,MC-Bomber,2016-12-10,['MC Bomber '],
Zürich,Meisterinterpreten-in-Zürich,2016-12-10,['Evgeny Kissin '],Classic
Basel,Trommelzauber,2016-12-10,"[""Magatte N'diaye ""]",
Zürich,Vibes-&-Brass,2016-12-10,[' Thomas Dobler '],Classic
Basel,Grand-Motets,2016-12-10,"[' Carmela Konrad ', ' David Feldman ', ' David Munderloh ', ' Tobias Wicky ', ' Ismael Arróniz ', ' works by Henry Du Mont ', ' Jean-Philippe Rameau ', ' Jean-Baptiste Lully ']",Classic
Aarburg,Saint-&-Sinners,2016-12-10,"['Saint & Sinners ', ' Tim Steinfort ']",
Bern,Jaël-Akustiktrio-feat.-Vokalensemble-Suppléments-Musicaux,2016-12-10,"[' Jaël ', ' Cédric Monnier ', ' Domi Schreiber ']",Pop
Zürich,Adventskonzert,2016-12-10,"[' Karin Stübi Wohlgemuth ', ' Anna Freivogel ', ' Christina Metz ', ' Sebastian Lipp ']",Classic
Zürich,The-Singing-Pinguins,2016-12-10,['The Singing Pinguins '],Pop
Biglen,Adventskonzert,2016-12-10,"[' Alexandre Dubach ', ' Maren Bachmann ', ' Aurélie Jarjaye ', ' Madeleine Merz ', ' Christoph Metzger ']",Classic
Bern,Dritte-Wahl,2016-12-10,"['Dritte Wahl ', ' Normahl ']",
null,The-Game,2016-12-10,['The Game '],
Brislach,Tumbleweed,2016-12-10,"['Dieter Gröflin ', ' Peter Wicki  ', ' Sebastian Saraceno ', ' Toni Saraceno ']",
Le-Noirmont,Gloria-Concerts-de-Noël,2016-12-10,"[' Andrea Suter ', ' Alessandra Boer ', ' Anna Wall ']",Classic
Zürich,Zürihorn,2016-12-10,['Zürihorn '],
Solothurn,Cissokho-Brönnimann-Hason,2016-12-10,"[' Moussa Cissokho ', ' Jan Galega Brönnimann ', ' Omri Hason ']",
Zürich,Maminka,2016-12-10,"['Musique en Route ', ' Ronny Spiegel ', ' Tom Tafel ', ' Ariel Facundo Rossi ', ' Stefanie Hess ', ' Marc Hemantha Hufschmid ']",
Baden,Tempi-Passati,2016-12-10,"[' Giuseppe Pezzino ', ' Bruno Bohn ', ' Claudio Pegolo ']",Pop
Basel,Robin-Verheyen-NY-Quartet,2016-12-10,"[' Russ Johnson ', ' Robin Verheyen ', ' Drew Gress ', ' Jeff Davis ']",
Lyss,Faber,2016-12-10,[' support: Veronica Fusaro '],
Basel,Cracks-in-the-Shell,2016-12-10,"['Jörg Dittmann ', ' Eva Flury ', ' Stefan Gabele ', ' Yves DeGroot ', ' Peter Koerfgen ', ' Michi Rickli ']",
Lausanne,Cocoon,2016-12-10,['Cocoon '],Pop
Chur,DMX,2016-12-10,['DMX '],
Zürich,She-Keeps-Bees,2016-12-10,['She Keeps Bees '],Pop
Zürich,Marylane,2016-12-10,"['Larissa Bretscher ', ' Nicolas Stocker ', ' Christian Wyss ', ' Jeremias Keller ']",Pop
Zürich,Phil-Hayes-&-The-Trees,2016-12-10,['Phil Hayes & The Trees '],Pop
Luzern,Winston-Francis-&-The-High-Notes,2016-12-10,['Winston Francis & The High Notes '],
