,location,event,date,artists,genre
0,Z?rich,Internationales-Country-Music-Festival,2014-03-23,['The Bellamy Brothers '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
1,Bern,Matin?e-2,2014-03-23,[' conductor: Patricia Kopatchinskaja '],['Classic']
2,Winterthur,Akkordeon-und-Gesang,2014-03-23,['Monika Flieger '],"['world', 'music']"
3,Z?rich,Hottinger-Konzert-Matin?e,2014-03-23,"[' Yukiko Ishibashi ', ' Ursula Sarnthein ', ' Christine Hu ']",['Classic']
4,Oetwil-an-der-Limmat,Jazz-Matin?e,2014-03-23,"[' Bob Barton ', ' Thomas Fahrer ']","['Jazz', 'Blues', 'Soul']"
5,Elgg,Konzert,2014-03-23,"[' Jacqueline Ott ', ' Jojo Kunz ']",['Classic']
6,Luzern,Alice-in-Wonderland-Disney-in-Concert,2014-03-23,[' Alice in Wonderland '],['Classic']
7,Bern,Seelische-Landschaften,2014-03-23,[' conductor: Patricia Kopatchinskaja '],['Classic']
8,-Temple-allemand,null,2014-03-23,"[' Hans-J?rg Rickenbacher ', ' Alexandre Beuchat ']",['Classic']
9,Luzern,H?ndel-Dixit-Dominus-und-Jubilate,2014-03-23,"[' Carmela Konrad ', ' Susanne Puchegger ', ' Flurin Tschurr ']",['Classic']
10,Basel,Konzert,2014-03-23,"[' Evgeniya Kossmann ', ' Olga Bernasconi ', ' Grigory Maximenko ']",['Classic']
11,Baden,Zwischen-L?ndli,2014-03-23,"['Yang Jing ', ' Christine Lauterburg ']",['Classic']
12,Allschwil,Musik-&-Wort,2014-03-23,"['Vera Leibacher ', ' Asako Kurita ']",['Classic']
13,K?niz,Kaleidoskopkonzerte,2014-03-23,"['Riccardo Parrino ', ' Bettina Keller ', ' Marc Jundt ', ' Wolfgang Pemberger ']",['Classic']
14,Basel,Singing-Flute,2014-03-23,"['Peter-Lukas Graf ', ' Aglaia Graf ']",['Classic']
15,null,Egger-mached-Musig-f?r-Rum?nie,2014-03-23,"['Ernst Buscagne ', ' Ursula Emch ', ' Noemi Hardmeier ', ' Anais Manz ']",['Classic']
16,Z?rich,Ballak?-Sissoko,2014-03-23,"['Ballak? Sissoko ', ' Ballak? Sissoko ', ' Fassery Diabat? ', ' Moussa Diabat? ', ' Oumar Niang ']","['world', 'music']"
17,Z?rich,Rock-Meets-Classic,2014-03-23,"['Alice Cooper ', ' Orianthi ', ' Midge Ure ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
18,Bern,Milya,2014-03-23,"[' Rahel Studer-Werren ', ' Ambrosius Huber ', ' Beat Oezmen ', ' Dave Demuth ', ' Andreas Schelker ']","['Jazz', 'Blues', 'Soul']"
19,Winterthur,Jeff-Zima,2014-03-23,"['Jeff Zima ', ' Jeff Zima ', ' Matthieu Gastaldi ']","['Jazz', 'Blues', 'Soul']"
20,Z?rich,Konzert,2014-03-23,[' Tzimon Barto '],['Classic']
21,Z?rich,Blaudzun,2014-03-23,['Blaudzun '],['Pop']
22,Z?rich,Yung-Lean-&-The-Sad-Boys,2014-03-23,[' The Sad Boys '],"['Hip', 'Hop', ""R'n'B""]"
23,Z?rich,Swanky-Mothers-Series-XIV,2014-03-23,"['Silvio Cadotsch ', ' Dave Gisler ', ' Jonas Labhart ', ' Marius Peyer ']","['Jazz', 'Blues', 'Soul']"
24,Z?rich,Malcolm-Holcombe,2014-03-23,['Malcolm Holcombe '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
25,Z?rich,UMS-'n-JIP,2014-03-23,"[' Ulrike Mayer-Spohn ', ' Javier Hagen ']","['Jazz', 'Blues', 'Soul']"
