location,event,date,artists,genre
Basel,Masterrezital,2013-05-21,[' Jin-Ah Lee '],Classic
Zürich,Müller-Kramis-Baschnagel,2013-05-21,"[' Gregor Müller ', ' Herbert Kramis ', ' Pius Baschnagel ']",
Luzern,Blue-Soul-&-Me,2013-05-21,['Mark Tenger '],
Bern,Internationales-Jazzfestival-Bern,2013-05-21,"[""Dave Samuels' Caribbean Jazz Project "", ' Dave Samuels ', ' Oscar Feldman ', ' Ruben Rodriguez ', ' Vince Cherico ', ' Arturo Stable ']",
Zürich,French-Films,2013-05-21,"['French Films ', ' support: Brns ']",Pop
Zürich,Zeitsprünge,2013-05-21,['Tobias Frankenreiter '],Classic
Zürich,Migros-Kulturprozent-Classics,2013-05-21,"[' Yefim Bronfman ', ' Rainer Honeck ', ' Gábor Tarkövi ']",Classic
Luzern,Konzert,2013-05-21,[' Sergej Krylov '],Classic
Zürich,Haftbefehl,2013-05-21,['Haftbefehl '],
Hallenstadion,Zürich,2013-05-21,['Pink '],Pink
Basel,Der-Phonometrograph,2013-05-21,"['Anne-May Krüger ', ' Stefan Hussong ', ' Rezitation: Mike Svoboda ']",Classic
Zürich,Las-fluors-dal-desert,2013-05-21,"['Claudio Danuser ', ' Jean-Jacques Dünki ', ' Christian Dierstein ', ' works by Peter Cadisch ']",Classic
Zürich,Welti-Weiss-Cuny-Oshima,2013-05-21,"[' Franziska Welti ', ' Sandra Weiss ', ' John Cuny ', ' Yuko Oshima ']",
Basel,Chaotic-moebius,2013-05-21,"[' ', ' Walter Fähndrich ', ' Remo Schnyder ', ' Samuel Wettstein ']",Classic
Basel,Masterrezital,2013-05-21,[' Tatiana Khvatova '],Classic
Bern,Tanita-Tikaram,2013-05-21,['Tanita Tikaram '],
Zürich,Marius-Neset,2013-05-21,"['Marius Neset ', ' Marius Neset ', ' Ivo Neame ', ' Jasper Hoiby ', ' Anton Eger ']",
Basel,The-Jazz-Playtet,2013-05-21,"[' Simon Wyrsch ', ' Eric Gilson ', ' Thomas Lähns ', ' Dominik Burkhalter ']",
Lausanne,Tom-McRae,2013-05-21,['Tom McRae '],
Lyss,Satellite-Stories,2013-05-21,['Satellite Stories '],
Luzern,Nachtkonzert-2,2013-05-21,['Sergej Krylov '],Classic
Bern,Internationales-Jazzfestival-Bern,2013-05-21,"[""Dave Samuels' Caribbean Jazz Project "", ' Dave Samuels ', ' Oscar Feldman ', ' Ruben Rodriguez ', ' Vince Cherico ', ' Arturo Stable ']",
