location,event,date,artists,genre
Luzern,Konzert,2013-05-12,[' Julian Rachlin '],Classic
Bern,Quatuor-Rossini,2013-05-12,"[' Constantin Negoita ', ' Gabriel Duffau-Vacariu ', ' Christian Scheurlen ', ' Anara Baimukhambetova ']",Classic
Zug,Konzert,2013-05-12,['Daniel Vaiman '],Classic
Basel,AMG-Sonntagsmatinee-zum-Muttertag,2013-05-12,[' David Fray '],Classic
Zürich,Konzert,2013-05-12,[' Teo Gheorghiu '],Classic
Winterthur,Far-From-Triumphing-Court,2013-05-12,"[' Stephanie Boller ', ' Jahn Thomer ', ' Valentin J. Gloor ', ' Milan Siljanov ']",Classic
Zürich,Das-neue-Trio,2013-05-12,"[' Christian Zehnder ', ' Arkady Shilkloper ', ' John Wolf Brennan ']",
null,Muttertagskonzert,2013-05-12,"[' Petra Hoffmann ', ' Christian Rozgonyi ']",Classic
Winterthur,Muttertagskonzert,2013-05-12,"[' Mateusz Szczepkowski ', ' Sophia de Jong ', ' Matthijs Bunschoten ', ' Avraam Donoukaras ']",Classic
Zürich,Konzert,2013-05-12,"[' Thomas Indermühle ', ' Marc Bonastre ']",Classic
Luzern,Kelli-Scarr,2013-05-12,['Kelli Scarr '],Pop
Thun,Konzert,2013-05-12,"[' Matthias Enderle ', ' Wendy Champney ']",Classic
-Alte-Kirche,Boswil,2013-05-12,"[' Pierre Colombet ', ' Gabriel Le Magadure ', ' Mathieu Herzog ', ' Raphaël Merlin ']",Classic
Rapperswil,Muttertagskonzert,2013-05-12,[' Basil Hubatka '],Classic
Luzern,Konzert,2013-05-12,"[' Alexander Janiczek ', ' Alexander Lonquich ']",Classic
Kloten,Weissrussland-Schweiz:-Heimatklänge-aus-zwei-verschiedenen-Welten,2013-05-12,"['Jonathan Gaus ', ' Sergej Kravchuk ']",
Zürich,Maria-João-&-Mário-Laginha-Quartet,2013-05-12,"['Maria João & Mário Laginha Quartet ', ' Maria Joao ', ' Mario Laginha ', ' Joao Frade ', ' Alexandre Frazao ']",
Köniz,Javier-Ruibal-&-Isabel-Amaya,2013-05-12,['Javier Ruibal & Isabel Amaya '],
Zürich,Konzert,2013-05-12,[' Maria João Pires '],Classic
Amboss-Rampe,Zürich,2013-05-12,['Boy Omega '],
null,Dirty-York,2013-05-12,['Dirty York '],
Reitschule-Dachstock,Bern,2013-05-12,['The Heavy '],
Zürich,Mariachi-Dos-Mundos,2013-05-12,['Mariachi Dos Mundos '],
Hallenstadion,Zürich,2013-05-12,['Eros Ramazzotti '],
Zürich,Miriam-Bryant,2013-05-12,"['Miriam Bryant ', ' Rebekka Karijord ']",Pop
null,Mark-Selby-Band,2013-05-12,['Mark Selby Band '],
Winterthur,Die-Knopiloten,2013-05-12,"[' Sabina Conradin ', ' Herr Knobel ', ' Marcel Stalder ', ' Jost Müller ']",
Bern,Sidony-Box,2013-05-12,"['Sidony Box ', ' Manuel Adnot ', ' Elie Dalibert ', ' Arthur Narcy ']",
Basel,Ghostpoet,2013-05-12,['Ghostpoet '],
Winterthur,Wintersleep,2013-05-12,"['Wintersleep ', ' support: Three Blind Wolves ']",
