location,event,date,artists,genre
Winterthur,Russischer-Weihnachtszauber,2013-12-21,"[' Praxedis Hug-Rütti ', ' Praxedis Geneviève Hug ']",Classic
Luzern,Piano-Entertainment,2013-12-21,['Fabienne Ambühl '],
Zürich,Mass-of-the-Children,2013-12-21,"[' Pauline Persoud ', ' Richard Helm ']",Classic
Luzern,Messiah,2013-12-21,"[' Núria Rial ', ' Robin Blaze ', ' Benjamin Hulett ', ' Mark Stone ']",Classic
Olten,Weihnachtskonzert,2013-12-21,"['Sol Gabetta ', ' conductor: Andrés Gabetta ']",Classic
null,Salome's-Envisage,2013-12-21,['Salome Scheidegger '],Classic
Zürich,Panzerballet,2013-12-21,['Panzerballet '],
Zürich,Weihnachtsgala,2013-12-21,"[' Astrid Leutwyler ', ' Sonja Leutwyler ', ' Rafael Rütti ']",Classic
Zürich,Konzert,2013-12-21,[' Jan Lisiecki '],Classic
Zofingen,Weihnachtskonzert,2013-12-21,[' Ruedi Häberli '],Classic
Zürich,BBB-Piano-Masters,2013-12-21,['Katharina Treutler '],Classic
Zürich,Farbmusik-Musik-zu-Farben,2013-12-21,['Hanspeter Kruesi '],
Basel,Weihnachtsoratorium-von-Johann-Sebastian-Bach,2013-12-21,"['Mirjam Berli ', ' Roswitha Müller ', ' Jakob Pilgram ', ' Markus Flaig ']",Classic
Basel,Vom-Himmel-hoch,2013-12-21,['Jörg-Andreas Bötticher '],Classic
Burgdorf,To-Go-Blues-and-More,2013-12-21,"['Lukas Fässler ', ' Ralf Norgel ', ' Marco Andrey ', ' Marcel Riesen ', ' Dominic Hauser ']",
Zürich,Merz-feat.-Sartorius-Drum-Ensemble,2013-12-21,"[' Merz Merz ', ' Julian Sartorius ', ' Peter Conradin Zumthor ', ' Arno Troxler ', ' Lionel Friedli ']",Pop
Basel,Malcolm-Braff-Inside,2013-12-21,"[' Malcolm Braff ', ' Reggie Washington ', ' Lukas Koenig ']",
Baden,Kellner,2013-12-21,['Kellner '],
Pratteln,Liv-Kristine,2013-12-21,['Liv Kristine '],
Bern,Ynight-Klassik-im-Klub,2013-12-21,['Gabriel Prokofiev '],Classic
Bellinzona,The-Antony-Morgan's-Choir,2013-12-21,"[""The Antony Morgan's Choir ""]",
Zürich,Swingin'-Christmas-Night,2013-12-21,"[' Andrina Bollinger ', ' Raphael Jost ', ' Lukas Thöni ', ' Christoph Grab ', ' Raphael Walser ', ' Pius Baschnagel ']",
Baden,Dr.-Woggle-and-the-Radio,2013-12-21,['Dr. Woggle and the Radio '],
Sursee,Roy-de-Roy,2013-12-21,['Roy de Roy '],
Zürich,David-Rodigan,2013-12-21,['David Rodigan '],
Schaffhausen,Electro-Swing-Stories,2013-12-21,['DJs Dunkelbunt '],
null,USP-Goa,2013-12-21,"['Whrikk ', ' Extraterrestial ']",Electronic
Bern,Eldorado-Christmas,2013-12-21,['Glanton Gang '],
Bern,Darkside,2013-12-21,"['DJs Ed Rush ', ' Optical ', ' Optiv ', ' MC Rymetyme ']",Electronic
