location,event,date,artists,genre
Meggen,Lucerne-Festival-am-Piano-Meisterkurs-Klavier,2016-11-17,['Robert Levin '],Classic
Zürich,Werner-und-Company,2016-11-17,['Werner und Company '],Pop
Olten,Rezital,2016-11-17,['Radu Lupu '],Classic
Bern,Mariinsky-Orchestra,2016-11-17,['Leonidas Kavakos '],Classic
Luzern,Beethovens-Fünfte,2016-11-17,[' Christoffer Sundqvist '],Classic
Zürich,Thursday-Night-Jazz,2016-11-17,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Joel Reiff ', ' Rolf Lyssy ']",
Winterthur,Orgelherbst-Winterthur,2016-11-17,[' Tobias Frankenreiter '],Classic
Zürich,Tage-für-Neue-Musik,2016-11-17,"[' Bruno Stöckli ', ' Lukas Langlotz ', ' Liza Lim ']",Classic
Luzern,Element-of-Crime,2016-11-17,['Element of Crime '],Pop
Zürich,Guru-Guru-(D)-&-Marblewood,2016-11-17,['Guru Guru '],
Zürich,Marianne-Racine-Quartet,2016-11-17,"[' Marianne Racine ', ' Baschnagel ', ' Patrick Sommer ', ' Pius Baschnagel ']",
Uster,Beat-Kaestli,2016-11-17,"[' Beat Kaestli ', ' Walter Fischbacher ', ' Petr Dvorsky ', ' Ulf Sticker ']",
Winterthur,Alessandro-D'Episcopo-Trio,2016-11-17,"["" Alessandro D'Episcopo "", ' Hämi Hämmerli ', ' Elmar Frey ']",
Zürich,Justin-Bieber,2016-11-17,['Justin Bieber '],Pop
Zürich,Agnes-Obel,2016-11-17,['Agnes Obel '],Pop
Baden,ADHD,2016-11-17,['ADHD '],
Liebefeld,Balbara-Balzan-Ginkyó,2016-11-17,"[' Barbara Balzan ', ' Gregor Müller ', ' Silvan Jeger ']",
Bern,Petting-Goes-Classic,2016-11-17,"[' Stephanie Szanto ', ' Simon Bucher ']",Pop
Zürich,Ana-Popovi,2016-11-17,"[' Ana Popovic ', ' Michele Papadia ', ' Claudio Giovagnoli ', ' Davide Ghidoni ', ' Ronald Jonker ', ' Stephane Avellaneda ']",
Basel,Nicole-Johänntgen-Swiss-Quartet,2016-11-17,"[' Nicole Johänntgen ', ' Max Petersen ', ' Rafael Jerjen ', ' Clemens Kuratle ']",
Aarau,Brother-Dege-&-The-Brotherhood-Of-Blues,2016-11-17,['Brother Dege & The Brotherhood Of Blues '],
Zürich,Rafael-Jost-Standards-Trio,2016-11-17,"[' Jonas Ruther ', ' Raphael Jost ', ' Raphael Walser ']",
Baden,Back-2-the-Groove,2016-11-17,"[' Düde Dürst ', ' Greg Galli ', ' Erich Strebel ']",
Pratteln,The-Chris-Slade-Timeline,2016-11-17,['The Chris Slade Timeline '],
Basel,Tinariwen,2016-11-17,['Tinariwen '],
Winterthur,Pure-Joy,2016-11-17,['Pure Joy '],Pop
null,Pone-Radiant,2016-11-17,"['Pone Radiant ', ' Troyboi ']",Electronic
Zürich,Simon-Grohé,2016-11-17,['Simon Grohé '],
Schaffhausen,The-KVB,2016-11-17,['The KVB '],
Bern,Tanzbär,2016-11-17,['Dorj '],
