,location,event,date,artists,genre
0,Museum-Tinguely,Basel,2013-02-22,"[' Tobias Preisig ', ' Stefan Aeby ', ' André Pousaz ', ' Michi Stulz ']","['Tobias', 'Preisig']"
1,Luzern,Piano-Entertainment-Blue-Soul-&-Me,2013-02-22,['Mark Tenger '],"['Hip', 'Hop', ""R'n'B""]"
2,Zürich,Protones,2013-02-22,"[' Fritz Nobs ', ' Erwin Boos ', ' Juerg Spoerri ', ' Marc Melliger ']","['Jazz', 'Blues', 'Soul']"
3,Zürich,Prélude,2013-02-22,"['Ágnes Vass ', ' Judith Peel ', ' Lucia Granados ', ' Klára Baszun ', ' Gabriele Amarù ', ' Ivan Horvatic ']",['Classic']
4,Basel,Orgelspiel-zum-Feierabend,2013-02-22,"['Susanne Doll ', ' Anita Schönenberger ']",['Classic']
5,Zürich,The-Four-Windows,2013-02-22,"[' Charlie Hoover ', ' Henry Hoover ', ' George Cooper ', ' Magic Max ', ' Peter James ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
6,Schaffhausen,Benjamin-Britten:-War-Requiem,2013-02-22,"[' Johanna Winkel ', ' Hans Jörg Mammel ', ' Manfred Bittner ']",['Classic']
7,Schaffhausen,War-Requiem,2013-02-22,"[' Johanna Winkel ', ' Hans Jörg Mammel ', ' Manfred Bittner ']",['Classic']
8,Zürich,Konzert,2013-02-22,"[' Richard Goode ', ' Sabine Poyé Morel ', ' Simon Fuchs ']",['Classic']
9,null,7.-Tonhallekonzert,2013-02-22,['Igor Keller '],['Classic']
10,Zürich,Zahlenzauber,2013-02-22,"[' Eketorp ', ' Franklin ', ' Goetschel ']",['Classic']
11,Baden,"Akzente-2013-1.-Konzert-""Nordlichter",2013-02-22,"[' Marielle Oggier ', ' Marc Bätscher ', ' Ursula Hächler ']",['Classic']
12,Zürich,Internationales-Country-Music-Festival,2013-02-22,[' LoCash Cowboys '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
13,Zürich,Öffentliches-Konzert,2013-02-22,"['Bianca Luigia Manoleanu ', ' Elisabeth Ganter ', ' Remus Manoleanu ']",['Classic']
14,Basel,Saturnalia-Temple,2013-02-22,"['Saturnalia Temple ', ' Attic ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
15,Zürich,Devastating-Enemy,2013-02-22,['Devastating Enemy '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
16,Rheinfelden,New-Harlem-Ramblers,2013-02-22,"[' Markus Hächler ', ' Rolf Treichler ', ' Nic Engler ', ' Richard Decker ', ' Jurrek Stawarz ', ' Rolf Bänninger ']","['Jazz', 'Blues', 'Soul']"
17,Schlosshof,Altikon,2013-02-22,"[' Attila Vural ', ' Isam Shéhade ']","['Attila', 'Vural']"
18,Komplex-457,Zürich,2013-02-22,"['Yellowcard ', ' Set it Off ', ' Like Torches ']",['Yellowcard']
19,null,Klavierkonzert,2013-02-22,['Gilles Vonsattel '],['Classic']
20,Bern,Jazzwerkstatt,2013-02-22,['Jazzwerkstatt Wien New Ensemble '],"['Jazz', 'Blues', 'Soul']"
21,null,Musik-Farben-Emotionen-und-Bilder,2013-02-22,"['Tatjana Nikic ', ' Toni Majdalani ', ' Hanspeter Kruesi ']","['world', 'music']"
22,Winterthur,Superhorn,2013-02-22,"[' Michael Neuenschwander ', ' Fabienne Hoerni ', ' Matthias Dinkel ']","['Jazz', 'Blues', 'Soul']"
