location,event,date,artists,genre
Bern,Ein-nicht-ganz-romantisches-Lunchkonzert,2016-09-07,"['Bärbel Doniat ', ' Siwat Chuencharoen ']",Classic
Basel,Altstadt-Serenaden-2016,2016-09-07,"[' Lev Pupis ', ' Jovana Joka ', ' Gasper Primozic ']",Classic
Zürich,6-Handful-of-Blues-Live-at-Europa,2016-09-07,"['Patrik Schneider ', ' Paul Schneider ', ' Iman Barnieh ']",
Luzern,Lucerne-Festival-Sinfoniekonzert-24,2016-09-07,[' Diana Damrau '],Classic
Bern,The-Warlocks,2016-09-07,"['The Warlocks ', ' Dead Rabbits ']",
Zürich,Lili-Boulanger,2016-09-07,"[' Valérie Beney ', ' Ruth Soland ', ' Dániel Árvai ', ' Victor Pulver ', ' Matthias Kipfer ', ' Reto Reichenbach ']",Classic
Palais-des-Congrès,null,2016-09-07,[' Brigitte Hool '],Classic
Baden,The-Fall-of-Troy,2016-09-07,"['The Fall of Troy ', ' Tiny Moving Parts ']",
Zürich,Radioactivity,2016-09-07,"['Radioactivity ', ' support: Bad Sports ']",
Baden,Max-Lässer-und-das-Ueberlandorchester,2016-09-07,"[' Max Lässer ', ' Markus Flückiger ', ' Töbi Tobler ', ' Patrick Sommer ']",traditional
Winterthur,Musica-mundo,2016-09-07,['Juan Carlos Zeta '],
Luzern,Jam-Night,2016-09-07,"[' Christian Winiker ', ' Richi Hugener ', ' Rafi Woll ']",
Vevey,Slum-Village,2016-09-07,['Slum Village '],
Basel,Behind-the-Truth,2016-09-07,"[' Simon Wyrsch ', ' Dario Bianchin ', ' Lukas Traxel ', ' Sheldon Suter ']",
Lausanne,Exploded-View,2016-09-07,['Exploded View '],
