location,event,date,artists,genre
Basel,Konzert,2013-04-18,"['Andrés Gabetta ', ' Christophe Coin ', ' Jean-Jacques Dünki ']",Classic
Zürich,Momentaufnahme,2013-04-18,"['Gabriela Tanner ', ' Susanne Petersen ', ' Verena Barbara Gohl ', ' Christina Jaccard ']",Pop
Zürich,Thursday-Night-Jazz,2013-04-18,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Joel Reiff ', ' Rolf Lyssy ']",
Bern,Internationales-Jazzfestival-Bern,2013-04-18,"[""Monty Alexander's Triple Treat "", ' Monty Alexander ', ' Russell Malone ', ' Hassan Shakur ', ' Frits Landesbergen ']",
Basel,Volkssinfoniekonzert,2013-04-18,[' Charlie Siem '],Classic
null,9.-Tonhallekonzert,2013-04-18,[' Christian Poltéra '],Classic
Pratteln,Pain-Of-Salvation,2013-04-18,['Pain Of Salvation '],
Aarau,Jazzaar-Festival-Aarau,2013-04-18,"[' Randy Brecker ', ' Ada Rovatti Brecker ', ' Oli Rockberger ', ' Neil Jason ', ' Mitch Stein ', ' Rodney Holmes ']",
Zürich,Rebecca-&-the-Sophistocats,2013-04-18,"[' Rebecca Spiteri ', ' Thom Grüninger ', ' Lukas Gadola ', ' Phil Ackermann ', ' Thomas Bernold ']",
Luzern,Salonmusik,2013-04-18,"['Martin Schaefer ', ' Richard Decker ']",Classic
S-Event-Hall,Gams,2013-04-18,['Eric Sardinas & Big Motor '],
Uster,Alphorn-&-Nordic-Winds,2013-04-18,"[' Sanna Kurki-Suonio ', ' Eliana Burki ', ' Florian Reichle ']",Classic
Zürich,Caladh-Nua,2013-04-18,['Caladh Nua '],
Basel,Lucid-Sound-Dreams,2013-04-18,[' Sascha Armbruster '],Classic
Zürich,Conard-Big-Band,2013-04-18,['Conard Big Band '],
Zürich,Conard-Big-Band,2013-04-18,['Conard Big Band '],
Winterthur,Spittin'-Horns,2013-04-18,"[' Barbara Wehrli Wutzl ', ' Christoph Grab ', ' Reto Suhner ', ' Thomi Geiger ']",
Lausanne,L'Orchestre-de-la-Suisse-Romande-Concert-N°-6,2013-04-18,"['Martin Kuuskmann ', ' Bogdan Zvoristeanu ']",Classic
Winterthur,Monotales,2013-04-18,"[' Andi Schnellmann ', ' Ernst David Hangartner ', ' Mauro Guarise ', ' Kuno Studer ', ' Simon Britschgi ']",
Basel,Donat-Fisch-Quartet,2013-04-18,"[' Donat Fisch ', ' Andy Scherrer ', ' Bänz Oester ', ' Norbert Pfammatter ']",
Basel,The-Goodnight-Circus,2013-04-18,['The Goodnight Circus '],
Liebefeld,Ionisation,2013-04-18,"[' Rafael Schilt ', ' Rodrigo Aravena ', ' Jonas Imhof ']",
Baden,Walter-Schneider,2013-04-18,['Walter Schneider '],Pop
Mühlethurnen,Andy-Egert-Blues-Band-feat.-Bob-Stroger,2013-04-18,['Andy Egert Blues Band feat. Bob Stroger '],
Moods,Zürich,2013-04-18,"[' Josquin Rosset ', ' Gabriel Meyer ', ' Jan Geiger ', ' Fabio Pinto ', ' Claire Huguenin ', ' Jeremias Keller ', ' Alex Maurer ']",Kamikaze
Uster,Gilad-Atzmon-Orient-House-Ensemble,2013-04-18,"['Gilad Atzmon Orient House Ensemble ', ' Gilad Atzmon ', ' Frank Harris ', ' Eddie Hicks ', ' Aaron Stavi ']",
null,Bloodgroup,2013-04-18,['Bloodgroup '],Electronic
Zürich,Endless-Boogie,2013-04-18,['Endless Boogie '],Pop
Longstreet-Bar,Zürich,2013-04-18,['Waldorf '],Waldorf
Basel,Reverend-Shine-Snake-Oil-Co.,2013-04-18,['Reverend Shine Snake Oil Co. '],
Lausanne,Daughter,2013-04-18,['Daughter '],
Luzern,Martin-Rev,2013-04-18,['Martin Rev '],
Solothurn,Smoke-Or-Fire,2013-04-18,"['Smoke Or Fire ', ' support: Astpai ', ' Toys That Kill ']",
Bern,John-Parish,2013-04-18,"['John Parish ', ' Paul Walfisch ']",
Luzern,Jam-Session,2013-04-18,['Richard Decker '],
null,Lydia-Lunchs-Putan-Club,2013-04-18,['Lydia Lunchs Putan Club '],
Lausanne,Konono-N.1,2013-04-18,['Konono N.1 '],
Kriens,I-Am-Oak,2013-04-18,['I Am Oak '],Pop
Bern,Internationales-Jazzfestival-Bern,2013-04-18,"[""Monty Alexander's Triple Treat "", ' Monty Alexander ', ' Russell Malone ', ' Hassan Shakur ', ' Frits Landesbergen ']",
