location,event,date,artists,genre
Zürich,Jazz-Arcades,2015-08-05,"[' Thierry Kuster ', ' Noam Szyfer ']",
Zofingen,Magic-Night,2015-08-05,"['Bob Geldorf ', ' Simple Minds ']",Pop
Schaffhausen,Stars-in-Town,2015-08-05,"[""Manfred Mann's Earth Band ""]",
Zürich,Internationale-Orgelkonzerte-Sommerzyklus,2015-08-05,['Benjamin Righetti '],Classic
Zürich,Millions-of-Dead-Cops,2015-08-05,['Millions of Dead Cops '],
Zürich,Serenade-im-Park-Leipziger-Streichquartett,2015-08-05,"[' Conrad Muck ', ' Tilman Büning ', ' Ivo Bauer ', ' Matthias Moosdorf ']",Classic
Saanen,Gstaad-Menuhin-Festival-Luft-im-Laub-und-Wind-im-Rohr,2015-08-05,"[' Khatia Buniatishvili ', ' Gvantsa Buniatishvili ']",Classic
Zug,Keynote-Jazz,2015-08-05,"[' Nicole Münch ', ' Steffi Hess ', ' Simone Baumann ']",Pop
St.-Moritz,Festival-da-Jazz,2015-08-05,"[' Bruno Spoerri ', ' Christina Jaccard ', ' Gregor Müller ', ' Kalli Gerhards ', ' Arno Troxler ']",
Avegno,Magic-Blues-Festival,2015-08-05,"['The Johnny Cash Roadshow ', ' Mighty Mo Rodgers ']",
Basel,Im-Fluss,2015-08-05,['Young Fathers '],
