location,event,date,artists,genre
Zürich,Werner-und-Company,2015-04-13,['Werner und Company '],Pop
Bern,Sous-les-étoiles,2015-04-13,"[' Martin Dahanukar ', ' Slawek Plizga ', ' Philipp Moll ']",
Luzern,Opium-II,2015-04-13,"['Philippe Jaroussky ', ' Jérôme Ducros ']",Classic
Cully,Cully-Jazz,2015-04-13,"['Zara McFarlane ', ' Zara McFarlane ', ' Peter Edwards ', ' Max Luthert ', ' Moses Boyd ', ' Binker Golding ']",
Chur,Konzertverein-Chur,2015-04-13,"[' Hanna Weinmeister ', ' Gertrud Weinmeister ', ' Bruno Weinmeister ']",Classic
null,Pommelhorse,2015-04-13,"[' Lukas Roos ', ' Olivier Zurkirchen ', ' Gregor Lisser ', ' Jeremias Keller ', ' Joel Graf ']",
Zürich,Flying-Lotus,2015-04-13,['Flying Lotus '],Electronic
Rheinfelden,Cyrus-Chestnut-Trio,2015-04-13,"[' Cyrus Chestnut ', ' Mads Vinding ', ' Jonathan Blake ']",
Zürich,Bassquartett,2015-04-13,"[' Peter K Frey ', ' Jan Schlegel ', ' Daniel Studer ', ' Christian Weber ']",
Baden,Max-Frankl-Quartet,2015-04-13,"[' Max Frankl ', ' Reto Suhner ', ' Dominique Girod ', ' Claudio Strüby ']",
Ascona,Jon-Scofiled-&-Jon-Cleary,2015-04-13,"[' John Scofield ', ' Jon Cleary ']",
Zürich,Phronesis,2015-04-13,"[' Ivo Neame ', ' Jasper Høiby ', ' Anton Eger ']",
Winterthur,Eggs-Laid-by-Tigers,2015-04-13,['Eggs Laid by Tigers '],Pop
Cully,Cully-Jazz,2015-04-13,"['Brad Mehldau Trio ', ' Brad Mehldau ', ' Larry Grenadier ', ' Jeff Ballard ']",
Cully,Cully-Jazz,2015-04-13,"['Colin Stetson & Sarah Neufeld ', ' Colin Stetson ', ' Sarah Neufeld ']",
