location,event,date,artists,genre
Luzern,Piano-Entertainment-Blue-Soul-&-Me,2013-09-25,['Mark Tenger '],
Basel,Altstadt-Serenaden-2013,2013-09-25,"[' Susanne Mathé ', ' Isabelle Ladewig ', ' Stella Mahrenholz ', ' Stéphanie Meyer ']",Classic
Zürich,Orgelkonzert,2013-09-25,"[' Jörg Ulrich Busch ', ' Hansjörg Albrecht ', ' Iveta Apkalna ']",Classic
Basel,Garrett-spielt-Brahms,2013-09-25,[' David Garrett '],Classic
Frauenfeld,Kammermusikakademie-2013,2013-09-25,"['Fabio Di Càsola ', ' Giorgio Mandolesi ']",Classic
Zürich,Sleeping-With-Sirens,2013-09-25,"['Sleeping With Sirens ', ' The Summer Set ', ' Hands Like Houses ', ' The Getaway Plan ']",
Zürich,Klassische-persische-Musik,2013-09-25,"['Mohammad Reza Lotfi ', ' Mohammad Ghavi Helm ']",
Zürich,Au-Revoir-Simone,2013-09-25,['Au Revoir Simone '],Pop
Zürich,Chambres-de-ténèbres,2013-09-25,"[' Anna Palimina ', ' Stefan Wirth ']",Classic
Pratteln,Finntroll,2013-09-25,['Finntroll '],
Chur,Mickey-&-The-Motocars,2013-09-25,['Mickey & The Motocars '],
St.-Jakobshalle,Basel,2013-09-25,['Bushido '],Bushido
Frauenfeld,Jazz-Now-Feigenwinter-3,2013-09-25,"['Arno Troxler ', ' Wolfgang Zwiauer ', ' Hans Feigenwinter ']",
Basel,Miles-Okazaki-Quartet,2013-09-25,"[' Donny McCaslin ', ' Miles Okazaki ', ' Francois Moutin ', ' Dan Weiss ']",
Zürich,Vieux-Farka-Touré,2013-09-25,"['Vieux Farka Touré ', ' Vieux Farka Touré ', ' Valess ', ' Dra ']",
Zürich,Fabrizio-Zanotti,2013-09-25,['Fabrizio Zanotti '],
Feuerthalen,Fabrizio-Zanotti,2013-09-25,['Fabrizio Zanotti '],
Basel,Jonas-Alaska,2013-09-25,"['Jonas Alaska ', ' support: We Invented Paris ']",Pop
Bern,Florian-Favre-Trio,2013-09-25,"[' Florian Favre ', ' Manu Hagmann ', ' Alexandre Maurer ']",
Basel,Alphaville,2013-09-25,['Alphaville '],Electronic
Zürich,Marius-Ziska,2013-09-25,['Marius Ziska '],Pop
Les-Docks,Lausanne,2013-09-25,['June & Lula '],June
Zürich,OK-Vancouver-OK,2013-09-25,['OK Vancouver OK '],
Luzern,Xander-Smith,2013-09-25,['Xander Smith '],
Rubigen,Mahala-Rai-Banda,2013-09-25,['Mahala Rai Banda '],
Zürich,Jazzbaragge-Wednesday-Jam,2013-09-25,"['David Gisler ', ' Valentin Dietrich ', ' David Meier ']",
null,Take-Berlin,2013-09-25,['Take Berlin '],
Lausanne,Erin-Rae-McKaskle,2013-09-25,"['Erin Rae McKaskle ', ' Annalisa Nutt ']",
Lausanne,Small-Black,2013-09-25,['Small Black '],
