location,event,date,artists,genre
Basel,Mimiko-Ohne-Noten-mit-Beggeschmutz,2013-12-04,['Urs Höchle '],Classic
Basel,Mittagskonzert-Mit-Kraft-und-Frische,2013-12-04,"['Joachim Scherrer ', ' Egidius Streiff ', ' Katrin Bösiger ', ' Mariana Doughty ', ' Kaspar Zwicky ']",Classic
Baden,Verblüht-verwelkt-verschneit-verzaubert,2013-12-04,"['Patricia Peterhans-Loprete ', ' Claudia Tschopp ']",Classic
Luzern,Piano-Entertainment,2013-12-04,['Mark Tenger '],
Zollikon,Lucia-Fest,2013-12-04,[' Florenz Jenny '],Classic
Basel,AMG-Solistenabende,2013-12-04,[' Tine Thing Helseth '],Classic
Luzern,Die-Eisengiesserei,2013-12-04,[' Yevgeny Sudbin '],Classic
Zürich,Mount-Kimbie,2013-12-04,"['Mount Kimbie ', ' support: Seams ']",Electronic
Zürich,Konzert,2013-12-04,[' François-Frédéric Guy '],Classic
Zug,Yumi-Jacqueline-Ito-Quartett,2013-12-04,"[' Yumi Jacqueline Ito ', ' Joel Kuster ', ' Colin Morton ', ' Matthias Bucher ']",
Zürich,Patrice,2013-12-04,['Patrice '],
Lausanne,Karim-Ouellet,2013-12-04,['Karim Ouellet '],
Zürich,Dub-Inc.,2013-12-04,['Dub Inc. '],
Bern,Voices-of-Gospel,2013-12-04,['St. Stephen Baptist Church Choir '],
Zürich,Jazzbaragge-Wednesday-Jam,2013-12-04,"['Jean-Paul Brodbeck ', ' Dominique Girod ', ' Sheldon Suter ']",
Zürich,Philipp-Fankhauser,2013-12-04,"[' Philipp Fankhauser ', ' Lukas Thöni ', ' Till Grünewald ', ' Thomi Geiger ', ' Marco Jencarelli ', ' Hendrix Ackle ', ' Angus Thomas ', ' Richard Spooner ']",
Herisau,Konzert,2013-12-04,"['Christian Poltéra ', ' Kathryn Stott ']",Classic
Bern,Matto-Rules,2013-12-04,['Matto Rules '],Pop
Zürich,Das-griechische-Chanson,2013-12-04,"['Ilektra Platiopoulou ', ' Zoi Tsokanou ']",Pop
Winterthur,Jazz-am-Mittwoch,2013-12-04,"[' Florian Favre ', ' Manu Hagmann ', ' Kevin Chesham ']",
Bülach,Tina-Brown-&-The-Zion-Gospel-Messangers,2013-12-04,"[' Rhonda Preston ', ' Deborah Jackson ', ' Nancy Millsao ', ' Fred Dubose ', ' Frank Menzies ', ' Leitung: Tina Brown ']",
Bern,Rom-Schaerer-Eberle,2013-12-04,"['Rom-Schaerer-Eberle ', ' Andreas Schaerer ', ' Martin Eberle ', ' Peter Rom ']",
Basel,Peter's-Playstation-feat.-Andy-Scherrer,2013-12-04,"[' Andy Scherrer ', ' Eric Hunziker ', ' Gregor Müller ', ' Silvan Jeger ', ' Peter Preibisch ', ' Chris Jäger Brown ']",
Baden,Crown-Affair-Jazz-Trio,2013-12-04,"[' Steven Parry ', ' Benno Ernst ', ' Roberto Di Martino ']",
Bern,Liz-Lawrence,2013-12-04,['Liz Lawrence '],Pop
Luzern,Workshopkonzert,2013-12-04,"[' Lea Fries ', ' David Koch ', ' Wolfgang Zwiauer ']",
Feuerthalen,Dan-McCoy,2013-12-04,['Dan McCoy '],
Lausanne,Barcella,2013-12-04,['Barcella '],Pop
Zürich,Bukowski,2013-12-04,['Patrick Bishop '],
Düdingen,ZZZ's,2013-12-04,"[""ZZZ's "", ' J.C. Satàn ']",
Bern,Shantel-&-Bucovina-Club-Orkestar,2013-12-04,['Shantel & Bucovina Club Orkestar '],
Luzern,Nachtkonzert-2,2013-12-04,['Yevgeny Sudbin '],Classic
