location,event,date,artists,genre
Zürich,Lunchkonzert,2015-03-19,"['Elisabeth Harringer-Pignat ', ' Cathrin Kudelka ', ' Katja Fuchs ', ' Thomas Grossenbacher ', ' Luciano Jungman ']",Classic
null,Samavayo,2015-03-19,"['Samavayo ', ' The Grand Astoria ']",
null,8.-Tonhallekonzert,2015-03-19,['Conductor: Wayne Marshall '],Classic
Bern,La-valse,2015-03-19,"[' Monika Schneider ', ' Bernhard Röthlisberger ']",Classic
Lausanne,Ensiferum,2015-03-19,"['Ensiferum ', ' Omnium Gatherum ', ' Insomnium ']",
Zürich,Internationales-Country-Music-Festival,2015-03-19,[' The Lennerockers '],
Basel,Horizonte,2015-03-19,"[' Yumi Hwang-Williams ', ' Fazil Say ']",Classic
Luzern,Electric-Force,2015-03-19,"[' Ramon Landolt  ', ' Thomas Tavano ', ' Florian Hoesl ']",Electronic
Zug,Maurus-Twerenbold-Non-Harmonic-Quartet,2015-03-19,"[' Maurus Twerenbold ', ' Toni Amadeus Bechtold ', ' Lukas Traxel ', ' Daniel Weber ']",
Basel,Onom-Agemo-&-The-Disco-Jumpers,2015-03-19,['Onom Agemo & The Disco Jumpers '],
Zürich,Werft-eure-Herzen-über-alle-Grenzen,2015-03-19,"['Eva Mattes ', ' Eva Mattes ', ' Irmgard Schleier ']",Pop
Zürich,Fragula,2015-03-19,"[' Muriel Schweizer ', ' Hugentobler ', ' Franz Winteler ', ' Michel Münch ', ' HJ Fetzer ']",
Luzern,Kyle-Woolard,2015-03-19,['Kyle Woolard '],Pop
Bern,S-26,2015-03-19,"[' Hans Graf ', ' Alex Wyssmann ', ' Jan Trösch ', ' Philipp Moll ', ' Thomas Reist ']",
null,Migros-Kulturprozent-Classics,2015-03-19,[' Patricia Kopatchinskaja '],Classic
Zürich,Pools,2015-03-19,"[' Yves Martinek ', ' Willy Ramos ', ' Thomas Sonderegger ']",Pop
Winterthur,We3,2015-03-19,"[' Marcel Schefer ', ' Peter Leuzinger ', ' Alberto Canonico ']",
Aarau,Dreaming-of-a-Place-Unseen,2015-03-19,"[' Nolan Quinn ', ' Jonathan Maag ', ' Oliver Illi ', ' Simon Quinn ', ' Brian Quinn ']",
Baden,Jazz-am-Donnerstag,2015-03-19,"['Claude Stucki ', ' Mathieu Friz ', ' Marius Meier ', ' Alex Merz ']",
Zürich,Kimmig-Studer-Zimmerlin-feat.-Jacques-Demierre,2015-03-19,"[' Harald Kimmig ', ' Daniel Studer ', ' Alfred Zimmerlin ', ' Jacques Demierre ']",
Luzern,Alois-Trio,2015-03-19,"[' Martin Schenker ', ' Pascal Eugster ', ' Florian Schneider ', ' Florian Respondek ']",
Basel,Pirmin-Huber,2015-03-19,"[' Lukas V. Gernet ', ' Fränggi Gehrig ', ' Samuel Leipold ', ' Pirmin Huber ', ' Lukas von Flüe ']",
Solothurn,Annika-Strand-&-Dan-Korn,2015-03-19,['Annika Strand & Dan Korn '],Pop
Liebefeld,Pago-Libre,2015-03-19,"[' Arkady Shilkloper ', ' Tscho Theissing ', ' John Wolf Brennan ', ' Tom Götze ']",
Basel,M.O.P.-abgesagt,2015-03-19,['M.O.P. '],
Zürich,To-Kill-A-King,2015-03-19,"['To Kill A King ', ' Dancing Years ']",
Zürich,Jam-Session,2015-03-19,"[' Philipp Häfliger ', ' Mike Ryrie ', ' Dani Zihlmann ', ' Leon Duncan ', ' Silvan Petite ']",
Luzern,Black-Rainbows,2015-03-19,['Black Rainbows '],
Schaffhausen,All-the-Roads,2015-03-19,['Pigeon John '],
