location,event,date,artists,genre
Zürich,Lunchkonzert-Trouvaillen,2016-12-05,"['Michael Salm ', ' Sebastian Eyb ', ' Christine Theus ', ' Ruslan Lutsyk ', ' Philipp Mahrenholz ']",Classic
Bern,Sous-les-étoiles,2016-12-05,"[' Dartin Dahanukar ', ' Howald ', ' Philipp Moll ']",
Zürich,Happy-Monday,2016-12-05,"['Nubya ', ' Ernst Wirz ', ' Chris Muzik ', ' Dave Koller ', ' Billy Wirz ', ' Hannes Würgler ']",
Bern,Ensemble-Proton,2016-12-05,"['Eva Nievergelt ', ' Richard Haynes ', ' Virginia Arencio ']",Classic
Zürich,Für-Sie-entdeckt,2016-12-05,"[' Jenny Lippl ', ' Miha Ferk ', ' Sabina Hasanova ']",Classic
Zürich,Nik-Bärtschs-Ronin,2016-12-05,"[' Kaspar Rast ', ' Thomy Jordi ', ' Sha ']",
Pratteln,Meshuggah,2016-12-05,['Meshuggah '],
Zürich,Kompakt-#19,2016-12-05,"[' Karolina Öhman ', ' Erika Öhman ']",Classic
Zürich,Joe-Purdy,2016-12-05,['Joe Purdy '],
Basel,Christmas-with-my-Friends,2016-12-05,"[' Nils Landgren ', ' Jeanette Köhn ', ' Ida Sand ']",
Bern,Gala-Night,2016-12-05,[' Christoph Grab '],
Zürich,Moods-Labor,2016-12-05,"[' Evelinn Trouble ', ' Michael Flury ', ' Bernhard Bamert ', ' Nils Wogram ', ' Colin Vallon ', ' Roman Bruderer ', ' Julian Sartorius ']",
Baden,Beck-Landolf-Rossy,2016-12-05,"[' Michael Beck ', ' Domenic Landolf ', ' Jorge Rossy ']",
Zürich,Myles-Sanko,2016-12-05,['Myles Sanko '],
Luzern,Exchange-Concert,2016-12-05,"[' Shems Bendali ', ' Zacharie Canut ', ' Yves Marcotte ', ' Nathan Vandenbulcke ']",
Zürich,Abuc,2016-12-05,"[' Roberto Fonseca ', ' Abrahan Aristilde ', ' Javier Zalba ', ' Jimmy Jenks ', ' Matthew Simon ']",
Winterthur,Oldseed,2016-12-05,['Oldseed '],Pop
Luzern,Nick-Africano,2016-12-05,"['Nick Africano ', ' David Hope ']",
