location,event,date,artists,genre
Zürich,Top-Party-Band,2016-10-13,['Top Party Band '],Pop
Zürich,Spidercrew,2016-10-13,['Spidercrew '],
Zürich,Meisterinterpreten-in-Zürich,2016-10-13,[' conductor: Pinchas Zukerman '],Classic
Zürich,Mozart-Das-musikalische-Vermächtnis-1,2016-10-13,[' Cecilia Bernardini '],Classic
null,La-presque-colonie-de-vacances,2016-10-13,"['Francky Goes to Point a Pitre ', ' Papier Tigre ', ' Pneu ', ' Electric Electric ']",Electronic
Luzern,Don-Broco,2016-10-13,['Don Broco '],
Bad-Ragaz,MusicConnects,2016-10-13,"[' Andrei Ionita ', ' Yury Revich ', ' Petrit Ceku ']",Classic
Winterthur,Bonafide,2016-10-13,['Bonafide '],
Bern,Sivert-Høyem,2016-10-13,['Sivert Høyem '],
Zürich,The-Chainsmokers-Ausverkauft,2016-10-13,['The Chainsmokers '],Electronic
Zürich,Roosevelt,2016-10-13,"['Roosevelt ', ' Bayonne ']",Pop
Winterthur,Straymonk,2016-10-13,"[' Nathanael Su ', ' Gabriel Dalvit ', ' Dominique Girod ', ' Jonas Ruther ']",
Lausanne,The-Baseballs,2016-10-13,['The Baseballs '],
Bern,Cousin-Leonard-&-Peter-Finc,2016-10-13,['Cousin Leonard '],
Basel,Jens-Düppe-Quartett,2016-10-13,"['Jens Düppe Quartett ', ' Jens Düppe ', ' Bastian Stein ', ' Lars Duppler ', ' Christian Ramond ']",
Bern,A-Sick-Sad-World,2016-10-13,['Komfortrauschen '],Electronic
Aarau,Dub-Inc,2016-10-13,['Dub Inc '],
Winterthur,Il-Sogno-Del-Marinaio-feat.-Mike-Watt,2016-10-13,['Il Sogno Del Marinaio feat. Mike Watt '],
Zürich,Jazz-Live-Trio,2016-10-13,"[' Klaus Koenig ', ' Patrick Sommer ', ' Andi Wettstein ']",
Winterthur,MKW-im-Hof-Die-Geschichte-vom-Soldaten,2016-10-13,"['Rahel Cunz ', ' Kristof Zambo ', ' Armon Stecher ']",Classic
Kriens,Mark-Ernestus-Ndagga-Rhythm-Force,2016-10-13,"['Mark Ernestus - Ndagga Rhythm Force ', ' Mbene Diatta Seck ', ' Bada Seck ', ' Serigne Mamoune Seck ']",
Rubigen,Bettye-La-Vette,2016-10-13,['Bettye LaVette '],
