location,event,date,artists,genre
Basel,Masterrezital,2013-05-28,[' Demetre Gamsachurdia '],Classic
Basel,Masterrezital,2013-05-28,[' Ekaterina Sobina '],Classic
Basel,Masterrezital,2013-05-28,[' Milena Jankovic '],Classic
Zürich,Rhythm'n'Reeds,2013-05-28,"[' Pius Baschnagel ', ' Adrian Pflugshaupt ', ' Reto Suhner ', ' Patrick Sommer ']",
Luzern,Piano-Entertainment,2013-05-28,['Patrick Greiner '],Pop
Zürich,Requiem,2013-05-28,[' Gregor Ehrsam '],Classic
Zürich,Konzert,2013-05-28,[' Olga Scheps '],Classic
null,Konzert,2013-05-28,"[' Ingolf Wunder ', ' Emmanuel Tjeknavorian ']",Classic
Basel,Summertime,2013-05-28,"[' Céline Huber ', ' Oliver Fabro ']",
Basel,POP-Parade-of-Populars,2013-05-28,[' works by Martin Jaggi '],Classic
Luzern,Pago-Libre,2013-05-28,"[' Arkady Shilkloper ', ' Tscho Theissing ', ' John Wolf Brennan ', ' Tom Götze  ']",
Zürich,Interreligiöse-Abendmusik,2013-05-28,[' Margrit Fluor '],Classic
Rheinfelden,Swing-Quintett,2013-05-28,"[' Roger Gutzwiller ', ' Ben Zahler ', ' Gabriel Walter ', ' Denis Flaig ', ' Ullrich Niedermüller ']",
Zürich,Wehrli-Gsell-Jeger-Friedli,2013-05-28,"[' Susann Wehrli ', ' Markus Gsell ', ' Silvan Jeger ', ' Gabriela Friedli ']",
Basel,Bachelorkonzert,2013-05-28,[' Breno Quinderé '],Classic
Basel,Masterrezital,2013-05-28,[' Julia Gomez '],Classic
null,Chimène-Badi,2013-05-28,['Chimène Badi '],
Zürich,King-Tuff,2013-05-28,['King Tuff '],Pop
Basel,Hilton-Schilder-&-The-Iconoclast,2013-05-28,"[' Lukas Briggen ', ' Cedric Gschwind ', ' Rita Ekes ', ' Gabriel Beuerle ', ' Hilton Schilder ', ' Fridolin Blumer ', ' Daniel Mudrack ']",
Pratteln,Carmel,2013-05-28,['Carmel '],
Solothurn,Deadline,2013-05-28,['Deadline '],
Reussbühl,Black-Shirt-Samurais,2013-05-28,"['Black Shirt Samurais ', ' Nekoyubi ', ' Kumo ', ' Sandanjû ']",
Lausanne,The-Sea-and-the-Cake,2013-05-28,"['The Sea and the Cake ', ' Seapony ']",Pop
Zürich,NYC-Subway-Exit,2013-05-28,[' Live-Installation aus Bildern und Posaune '],Classic
Zürich,Princess-Chelsea,2013-05-28,['Princess Chelsea '],Pop
