location,event,date,artists,genre
Luzern,Piano-Entertainment,2013-10-18,['Mega Horvath '],
Zürich,Prélude,2013-10-18,"[' Tomomi Matsuo ', ' Natalia Chybiak ', ' Natia Janikashwili ']",Classic
Basel,Orgelspiel-zum-Feierabend,2013-10-18,['Susanne Doll '],Classic
Dietikon,Feierabendmusik,2013-10-18,"['Kurt Ott ', ' Käthi Kaufmann ', ' Bernhard Hörler ']",
Zürich,Irie-Révoltés,2013-10-18,"['Irie Révoltés ', ' Yza Ya ']",
Zürich,Acoustic-Friday,2013-10-18,[' Claudio Kaiser '],Pop
Luzern,Orgelrezital,2013-10-18,['Hansjörg Albrecht '],Classic
Bern,Streuet-aus-die-Blumen,2013-10-18,[' Marìa Cristine Kiehr '],Classic
Zürich,Konzert,2013-10-18,[' Frank Peter Zimmermann '],Classic
Herisau,The-Shanks,2013-10-18,['The Shanks '],
null,Les-Haricots-Rouges,2013-10-18,"[' Gérard Tarquin ', ' Michel Senamaud ', ' Norbert Congrega ', ' Alain Huguet ', ' Christophe Deret ', ' Pierre Jean ']",Pop
Zürich,Praise-The-Noise,2013-10-18,[' Starcontrol '],
Winterthur,No-Age,2013-10-18,['No Age '],
Luzern,Jack-of-Heart,2013-10-18,"['Jack of Heart ', ' Complications ']",
Zürich,Josh,2013-10-18,"[' Janine Cathrein ', ' Vera Cathrein ', ' Simon Cathrein ', ' Yannick Schmutz ']",
Luzern,Edoardo-Bennato,2013-10-18,['Edoardo Bennato '],
null,Andreas-Aeschlimann,2013-10-18,['Andreas Aeschlimann '],Pop
Zürich,Mantra-Konzert,2013-10-18,['Jai-Jagdeesh & Sukhami '],Pop
Basel,Komponisten-Jubiläen,2013-10-18,"[' Amanda Sidebottom ', ' Erik Ryding ', ' Rebecca Pechefsky ']",Classic
Winterthur,Mark-Soskin-Quartet,2013-10-18,"[' Mark Soskin ', ' Roberto Bossard ', ' Gildas Boclé ', ' Elmar Frey ']",
Zürich,John-Voirol-&-Battus-Eubanks,2013-10-18,"[' John Voirol ', ' Pascal Battus ', ' Bryan Eubanks ']",
Mels,Netnakisum,2013-10-18,['Netnakisum '],traditional
Basel,Flötenkonzert,2013-10-18,"[' Stefanie Bossard ', ' Virginia Breitenstein Krejík ']",Classic
Uster,Samo-Salomon-Bassless-Trio,2013-10-18,"[' Samo Salomon ', ' Dominique Pifarely ', ' Roberto Dani ']",
Liebefeld,Pedra-Preta,2013-10-18,"[' Munir Hossn ', ' Toni Schiavano ', ' Flo Reichle ']",
Zürich,Sori-2-Unak,2013-10-18,"[' Denis Schuler ', ' Junghae Lee ']",Classic
Altes-Spital,Solothurn,2013-10-18,['Madison Violet '],
Basel,Herwig-Gradischnig,2013-10-18,"[' Herwig Gradischnig ', ' Andy Scherrer ', ' Stephan Kurmann ', ' Jorge Rossy ']",
Palexpo,Le-Grand-Saconnex,2013-10-18,['Mylene Farmer '],
Bern,Gianni-Spano-&-The-Rock-Minds,2013-10-18,['Gianni Spano & The Rock Minds '],
Ascona,Konzert,2013-10-18,"['Juliane Banse ', ' Francesco Piemontesi ']",Classic
Aarau,Kadavar,2013-10-18,['Kadavar '],
Winterthur,Der-100.-Monomontag,2013-10-18,['Rue Royale '],
Zürich,Appenzeller-Abend,2013-10-18,"[' Josef Rempfler ', ' Benjamin Rempfler ', ' Walter Neff ', ' Matthias  Lincke ']",traditional
Baden,Le-bal-des-singes,2013-10-18,"[' Adrien Oggier ', ' Dominik Alig ']",
Mühle-Hunziken,Rubigen,2013-10-18,['Walter Trout '],
Zürich,Dead-Meadow,2013-10-18,['Dead Meadow '],
Kriens,15-Jahre-Radio-3Fach,2013-10-18,"['Washed Out ', ' Gang Colours ']",
Zürich,DKSJ-Orchestra-feat.-Ohad-Talmor,2013-10-18,"[' Marena Witcher ', ' Gery Szax ', ' Lukas Kohler ', ' Silvan Schmid ', ' Fortunat Häfliger ', ' Maurus Twerenbold ']",
Basel,Fler,2013-10-18,['Fler '],
Baden,Smiley-Soundsystem-Show,2013-10-18,['Smiley '],
Frick,Blues-Caravan-Tomorrows-Guitar-Heroes,2013-10-18,"['Joanne Shaw Taylor ', ' Bart Walker ', ' Laurence Jones ']",
Aarau,J-Who-&-Tre-Beats,2013-10-18,['J Who &  Tre Beats '],
Winterthur,Motèl-Mari,2013-10-18,['Motèl Mari '],
Untersiggenthal,Boris-Pilleri's-Jammin',2013-10-18,"[' Boris Pilleri ', ' Simon Hirsiger ', ' Andreas Beer ', ' Marc Schödler ', ' Claude Barbotte ', ' Marcel Suk ', ' Martin Kissling ']",
Lenzburg,Fabian-Anderhub-&-Band,2013-10-18,"[' Fabian Anderhub ', ' Luca Leombruni ', ' Dominik Rüegg ', ' Steve Grant ', ' Massimo Buonanno ', ' Dominic Romanelli ', ' Keven Charette ', ' Mark di Claudio ']",
Bern,An-Lár,2013-10-18,"[' Stefanie Aeschlimann ', ' David Brühlmann ', ' Jürg Frey ', ' Matthias Hofer ']",
null,Milky-Chance,2013-10-18,['Milky Chance '],Pop
Luzern,Moussa-Cissokho,2013-10-18,['Moussa Cissokho '],
Basel,Mac-Miller,2013-10-18,['Mac Miller '],
Reussbühl,Pariah,2013-10-18,"[' Ruedi Eugster ', ' Christian Eugster ', ' Stefano Cappilli ', ' Alessandro Cappilli ']",
Chur,Itchy-Poopzkid,2013-10-18,['Itchy Poopzkid '],
Basel,Tropical-Night-Music-Around-Africa,2013-10-18,['DJ Komla '],
Schaffhausen,Black-Cracker,2013-10-18,['Black Cracker '],
