,location,event,date,artists,genre
0,Basel,Masterrezital,2014-06-03,[' Joachim M?ller-Crepon '],['Classic']
1,Basel,Masterrezital,2014-06-03,[' Sharon Prushansky '],['Classic']
2,Basel,Masterrezital,2014-06-03,"[' Mathilde Raemy ', ' Carl Wolf ']",['Classic']
3,Luzern,Piano-Entertainment,2014-06-03,['Mark Tenger '],"['Jazz', 'Blues', 'Soul']"
4,Z?rich,Musik-&-Kunst-f?r-Bildung,2014-06-03,['Kelly Thomas '],['Classic']
5,Luzern,Masterabschluss-Konzert,2014-06-03,"[' Lukas Weber ', ' David Koch ', ' Ramon Landolt ', ' Mario H?nni ']","['Jazz', 'Blues', 'Soul']"
6,Z?rich,Sabrina-&-The-Navigators,2014-06-03,[' The Navigators '],"['Hip', 'Hop', ""R'n'B""]"
7,Z?rich,Konzert,2014-06-03,"[' Vilde Frang ', ' Nils M?nkemeyer ']",['Classic']
8,Z?rich,Isl?ndischer-Jugendchor-Hamrahl?d,2014-06-03,['Hamrahlid '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
9,Basel,Ali?ksey-Vianna-Trio-feat.-Viviane-de-Farias,2014-06-03,"[' Viviane de Farias ', ' Ali?ksey Vianna ', ' Stephan Kurmann ', ' Mauro Martins ']","['Jazz', 'Blues', 'Soul']"
10,Basel,Masterrezital,2014-06-03,[' Vanessa Hunt Russell '],['Classic']
11,Z?rich,Robbie-Williams,2014-06-03,['Robbie Williams '],['Pop']
12,Burgdorf,Young-Artists,2014-06-03,"[' Marc Amacher ', ' Dominik Liechti ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
13,Z?rich,Pusha-T,2014-06-03,['Pusha T '],"['Hip', 'Hop', ""R'n'B""]"
14,Z?rich,The-Natural-Dub-Cluster,2014-06-03,['The Natural Dub Cluster '],['Electronic']
15,Solothurn,The-Fratellis,2014-06-03,['The Fratellis '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
16,Winterthur,Nacht,2014-06-03,['Unsere Lieblinge '],['Pop']
17,Basel,Abschlusskonzert,2014-06-03,[' Chisaki Kito '],['Classic']
18,Z?rich,Dan-Stuart-&-Chris-Cacavas,2014-06-03,[' Chris Cacavas '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
19,Z?rich,Hazmat-Modine,2014-06-03,"[' Wade Schumann ', ' Erik Della Penna ', ' Rachelle Garniez ', ' Graham Hawthorne ']","['Jazz', 'Blues', 'Soul']"
