location,event,date,artists,genre
Zürich,Monte-Carlo,2015-09-28,['Monte Carlo '],
Basel,Masterrezital,2015-09-28,[' Csongor Szántó '],Classic
Basel,Die-Orgel-im-Dialog-mit-dem-Star-Tenor,2015-09-28,"['Daniel Behle ', ' Klaus Rothaupt ', ' Anne-Cathérine Heinzmann ', ' Andrea Bischof ']",Classic
Zürich,Spektrum,2015-09-28,"[' Frits Damrow ', ' Michael Massong ', ' François Killian ']",Classic
Zürich,Für-sie-entdeckt,2015-09-28,"['Felix Klieser ', ' Claire Huangci ']",Classic
Zürich,The-Bones,2015-09-28,"['The Bones ', ' support: 4 Promille ', ' Rogers ', ' The Electric Overdrive ']",
null,Arabella-Steinbacher-und-die-Festival-Strings-Lucerne,2015-09-28,[' Arabella Steinbacher '],Classic
null,Gabriela-Krapf-&-Horns,2015-09-28,"[' Gabriela Krapf ', ' Silvan Kiser ', ' Raffaele ', ' Phil Powell ']",
Zürich,Mike-Scala,2015-09-28,['Mike Scala '],Pop
Zürich,Nik-Bärtschs-Ronin,2015-09-28,"[' Nik Bärtsch ', ' Kaspar Rast ', ' Thomy Jordi ', ' Sha ']",
Zürich,Lilly-Martin-&-Band,2015-09-28,"[' Lilly Martin ', ' Oliver Keller ', ' Michael Dolmetsch ', ' Markus Fritzsche ', ' Tom Beck ']",
Basel,Masterrezital,2015-09-28,[' Mara Miribung '],Classic
Basel,Masterrezital,2015-09-28,[' Nicolas Venner '],Classic
Zürich,Ten-Strings-&-A-Goat-Skin,2015-09-28,['Ten Strings & A Goat Skin '],
Winterthur,The-Great-Park,2015-09-28,['The Great Park '],Pop
Ascona,Settimane-musicali-di-Ascona,2015-09-28,['Jan Vogler '],Classic
Zürich,Zap-Mama,2015-09-28,"[' Marie Daulne ', ' Tanja Daese ', ' Judith Okon ', ' Lene N. Christensen ', ' Senjka Danhieux ', ' Bernhard Wrincq ']",
