,location,event,date,artists,genre
0,Obere-Matten,Zermatt,2013-04-11,['Pedro Franco '],"['Pedro', 'Franco']"
1,Zürich,Lunchkonzert,2013-04-11,[' Christian Tetzlaff '],['Classic']
2,Basel,3.-Lunchkonzert,2013-04-11,[' Francesco Tristano '],['Classic']
3,Basel,Mittagskonzert,2013-04-11,[' Andrew Burn '],['Classic']
4,Obere-Matten,Zermatt,2013-04-11,['Faela '],['Faela']
5,Basel,Ill-Bill,2013-04-11,['Ill Bill '],"['Hip', 'Hop', ""R'n'B""]"
6,Zürich,Thursday-Night-Jazz,2013-04-11,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Joel Reiff ', ' Rolf Lyssy ']","['Jazz', 'Blues', 'Soul']"
7,Zürich,Konzert,2013-04-11,[' Christian Tetzlaff '],['Classic']
8,Solothurn,Auf-dass-einem-Hören-und-Sehen-aufgehen,2013-04-11,['Tomas Dratva '],['Classic']
9,Stans,Stanser-Musiktage,2013-04-11,"[' Corin Curschellas ', ' Simon Dettwiler ', ' Andreas Gabriel ', ' Thomas Aeschbacher ', ' Jürg Nietlispach ']","['Jazz', 'Blues', 'Soul']"
10,Cully-Jazz-Festival,Cully,2013-04-11,['Gianmaria Testa & Gabriele Mirabassi Duo '],"['Gianmaria', 'Testa']"
11,Zürich,Internationales-Dixie-and-Blues-Festival,2013-04-11,[' Sweat & Tears '],"['Jazz', 'Blues', 'Soul']"
12,Zürich,Blood-or-Whiskey,2013-04-11,['Blood or Whiskey '],"['world', 'music']"
13,Bern,Internationales-Jazzfestival-Bern,2013-04-11,"['The Yellojackets ', ' Bob Mintzer ', ' Russell Ferrante ', ' Felix Pastorius ', ' William Kennedy ']","['Jazz', 'Blues', 'Soul']"
14,Basel,Liederabend,2013-04-11,"['Dame Kiri Te Kanawa ', ' David Cowan ']",['Classic']
15,Usine,null,2013-04-11,['Balkan Beat Box '],"['Balkan', 'Beat', 'Box']"
16,null,Lizz-Wright,2013-04-11,"['Lizz Wright ', ' Kenny Banks ', ' Marvin Sewell ', ' Nicolas DAmato ', ' Brannen Temple ']","['Hip', 'Hop', ""R'n'B""]"
17,Bern,Abschlusskonzert-Kammermusik-an-der-Kramgasse,2013-04-11,"[' Aurélie Noll ', ' Katarina Gavrilovic ', ' Nada Anderwert ']",['Classic']
18,Bern,Pantoum,2013-04-11,"[' Inez Schaefer ', ' Marius Moritz ', ' Christoph Hutter ', ' Katharina Lattke ']","['Jazz', 'Blues', 'Soul']"
19,null,Les-Loodies,2013-04-11,['Les Loodies '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
20,Uster,Vietcong-Pornsürfers,2013-04-11,['Vietcong Pornsürfers '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
21,Schaffhausen,Callmekat,2013-04-11,['Callmekat '],['Pop']
22,Zug,The-Outer-String,2013-04-11,"[' Werner Hasler ', ' Katryn Hasler ', ' Carlo Niederhauser ', ' Julian Sartorius ']",['Electronic']
23,Théâtre-La-Fourmi,Luzern,2013-04-11,['Jon Ladeau '],"['Jon', 'Ladeau']"
24,Stans,Stanser-Musiktage,2013-04-11,"['Aziz Sahmaoui & The University of Gnawa ', ' Aziz Sahmaoui ', ' Hervé Samb ', ' Cheikh Diallo Kora ', ' Alune Wade ', ' Adhil Mirghani ', ' Mamoune Dehane ']","['world', 'music']"
25,Zürich,Demented-Are-Go,2013-04-11,['Demented Are Go '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
26,Winterthur,Babak-Nemati-Quartet,2013-04-11,"[' Babak Nemati ', ' Carles Peris ', ' Beat Gisler ', ' Olaf Ryter ']","['Jazz', 'Blues', 'Soul']"
